  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
14:46:48      0.00      0.00
14:46:49      0.00      0.00
14:46:50      0.00      0.07
14:46:51      0.07      0.20
14:46:52      0.00      0.07
14:46:53      0.00      0.00
14:46:54      0.00      0.43
14:46:55      0.00      0.00
14:46:56      0.00      0.00
14:46:57      0.00      0.00
14:46:58      0.00      0.00
14:46:59      0.00      0.00
14:47:00      0.00      0.00
14:47:01      0.00      0.00
14:47:02      0.00      0.00
14:47:03      0.00      0.00
14:47:04      0.00      0.00
14:47:05      0.00      0.07
14:47:06      0.00      0.00
14:47:07      0.07      0.14
14:47:08      0.00      0.00
14:47:09      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
14:47:10      0.00      0.57
14:47:11      0.00      0.00
14:47:12      0.00      0.00
14:47:13      0.00      0.00
14:47:14      0.00      0.00
14:47:15      0.00      0.00
14:47:16      0.00      0.00
14:47:17      0.04      0.04
14:47:18     16.11    534.06
14:47:19     16.41    666.07
14:47:20     11.17    429.98
14:47:21     12.13    450.44
14:47:22     11.51    427.24
14:47:23     12.05    437.15
14:47:24     12.10    428.30
14:47:25     13.02    461.07
14:47:26     12.06    426.81
14:47:27     12.28    441.57
14:47:28     12.44    429.93
14:47:29     11.22    434.26
14:47:30     12.12    437.15
14:47:31     19.78    835.26
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
14:47:32     14.36    580.40
14:47:33     17.59    671.97
14:47:34     14.84    601.43
14:47:35     17.39    698.62
14:47:36     15.35    623.24
14:47:37     16.39    621.78
14:47:38     15.63    645.71
14:47:39     18.29    772.48
14:47:40     16.27    669.05
14:47:41     15.97    669.09
14:47:42     16.56    690.41
14:47:43     14.55    567.12
14:47:44     16.96    710.40
14:47:45     15.03    579.58
14:47:46     17.52    734.00
14:47:47     15.09    573.40
14:47:48     17.30    757.64
14:47:49     14.39    531.65
14:47:50     18.11    778.53
14:47:51     13.25    502.26
14:47:52     18.48    800.44
14:47:53     12.89    460.80
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
14:47:54     19.31    825.58
14:47:55     12.20    434.38
14:47:56     20.28    847.73
14:47:57     11.75    428.30
14:47:58     19.36    828.56
14:47:59     12.48    446.21
14:48:00     19.25    798.99
14:48:01     12.70    466.88
14:48:02     18.61    778.31
14:48:03     17.67    680.88
14:48:04     18.99    853.64
14:48:05     16.56    649.84
14:48:06     19.64    853.65
