      Time     KB/s_in    KB/s_out
  19:03:03         0.0         0.0
  19:03:04         0.0         0.4
  19:03:05         0.0         0.0
  19:03:06         0.0         0.0
  19:03:07         0.0         0.0
  19:03:08         0.0         0.1
  19:03:09         0.0         0.2
  19:03:10         0.1         0.0
  19:03:11         0.0         0.0
  19:03:12         0.0         0.4
  19:03:13         0.0         0.0
  19:03:14         0.0         0.0
  19:03:15         0.0         0.0
  19:03:16         0.0         0.0
  19:03:17         0.0         0.0
  19:03:18         0.0         0.0
  19:03:19         0.0         0.0
  19:03:20         0.0         0.0
  19:03:21         0.0         0.0
  19:03:22         0.0         0.0
  19:03:23         0.0         0.1
  19:03:24         0.0         0.1
  19:03:25         0.0         0.1
  19:03:26         0.1         0.1
  19:03:27         0.0         0.0
  19:03:28         0.0         0.4
  19:03:29         0.0         0.0
  19:03:30         0.0         0.0
  19:03:31         0.0         0.0
  19:03:32         0.0         0.0
  19:03:33        12.7       305.9
  19:03:34        13.6       447.9
  19:03:35        16.2       459.3
  19:03:36        17.9       500.7
  19:03:37        18.5       520.2
  19:03:38        17.4       508.3
  19:03:39        17.1       459.5
  19:03:40        11.5       465.4
  19:03:41        11.1       499.5
  19:03:42        14.8       828.8
  19:03:43        11.5       515.7
  19:03:44        17.1       734.4
  19:03:45        10.9       464.0
  19:03:46        14.2       811.1
  19:03:47        14.0       466.8
  19:03:48        12.9       778.5
  19:03:49        14.1       530.3
  19:03:50        12.7       736.0
  19:03:51        13.7       525.9
  19:03:52        10.6       644.3
  19:03:53        12.9       532.0
  19:03:54        11.3       667.7
  19:03:55        15.7       619.3
  19:03:56        10.8       592.6
  19:03:57        14.6       582.4
  19:03:58        11.2       629.4
  19:03:59        13.3       594.1
  19:04:00        11.5       622.7
  19:04:01        15.4       733.0
  19:04:02        10.7       474.2
  19:04:03        13.0       707.6
  19:04:04        14.2       729.8
  19:04:05        14.8       800.9
  19:04:06        12.7       684.1
  19:04:07        16.5       815.9
  19:04:08        11.0       452.2
  19:04:09        14.8       793.4
  19:04:10        10.4       447.8
  19:04:11        11.9       704.9
  19:04:12         9.8       430.0
  19:04:13         9.2       410.7
  19:04:14        10.5       441.9
  19:04:15        13.5       814.3
  19:04:16        10.3       463.9
  19:04:17        14.1       765.2
  19:04:18        13.0       500.9
  19:04:19        12.2       719.7
  19:04:20        14.6       625.0
  19:04:21        10.4       521.6
  19:04:22        15.1       641.3
  19:04:23        12.0       675.3
  19:04:24        12.8       654.7
  19:04:25        10.1       601.5
  19:04:26        13.9       656.0
  19:04:27         9.6       562.9
  19:04:28        17.1       796.4
  19:04:29        11.2       580.8
  19:04:30        16.8       816.9
  19:04:31        10.2       452.1
  19:04:32        14.4       737.2
  19:04:33        11.8       478.6
  19:04:34        10.6       685.8
  19:04:35        12.4       459.6
  19:04:36        12.8       743.3
  19:04:37        13.5       475.8
  19:04:38        14.1       799.5
  19:04:39        11.0       480.4
  19:04:40        13.7       772.6
  19:04:41        13.1       505.4
  19:04:42        10.9       721.3
  19:04:43        14.9       639.6
  19:04:44         9.8       577.8
  19:04:45        14.2       653.2
  19:04:46        10.4       579.2
  19:04:47        16.6       792.0
  19:04:48        11.0       496.5
  19:04:49        15.3       738.6
  19:04:50        10.1       438.8
  19:04:51        13.2       707.6
  19:04:52        10.0       443.1
  19:04:53        13.5       760.9
  19:04:54         9.6       433.0
  19:04:55         9.7       444.8
  19:04:56        10.4       469.8
  19:04:57        11.7       706.2
  19:04:58        12.7       498.0
  19:04:59        11.8       696.1
  19:05:00        16.1       650.2
  19:05:01         9.1       540.9
  19:05:02        15.0       667.9
  19:05:03        11.9       697.3
  19:05:04        14.6       700.9
  19:05:05        10.7       571.9
  19:05:06        14.1       693.0
  19:05:07        10.1       570.3
  19:05:08        15.6       706.1
  19:05:09         9.5       555.4
  19:05:10        14.2       719.4
  19:05:11         9.4       463.8
  19:05:12        12.1       732.9
  19:05:13        11.8       548.0
  19:05:14        13.4       651.6
  19:05:15        11.1       469.8
  19:05:16        14.3       744.7
  19:05:17         9.5       610.3
