time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo,ecn_ect1,ecn_ce,prague_alpha
0.006,15360,10,0,22.6,20.3,20.3,23.3,4.7,848843,5,1,1,prague,4,0,0.000
0.007,15360,10,0,23.7,27.2,20.3,27.2,4.5,810571,7,1,1,prague,7,0,0.000
0.006,15360,10,0,24.1,24.0,20.3,27.2,2.0,797971,14,1,1,prague,14,0,0.000
0.005,15360,10,0,24.5,27.5,20.3,27.5,2.4,784057,15,1,1,prague,15,0,0.000
0.026,18208,12,12960,24.6,25.5,20.3,27.5,2.0,924714,26,1,1,prague,17,0,0.000
0.029,18208,12,15840,24.5,23.4,20.3,27.5,1.8,930308,30,1,1,prague,19,0,0.000
0.032,21056,14,15840,24.5,24.4,20.3,27.5,1.4,1076306,32,1,1,prague,21,0,0.000
0.037,21056,14,18720,24.4,24.1,20.3,27.5,1.1,1078069,36,1,1,prague,23,0,0.000
0.039,21056,14,18720,24.3,23.7,20.3,27.5,1.0,1081969,38,1,1,prague,25,0,0.000
0.046,23904,16,18720,23.8,20.3,20.3,27.5,1.8,1254355,40,1,1,prague,27,0,0.000
0.048,26752,18,21600,23.6,21.9,20.3,27.5,1.8,1418030,44,1,1,prague,29,0,0.000
0.051,26752,18,24480,23.4,21.9,20.3,27.5,1.8,1430465,48,1,1,prague,31,0,0.000
0.054,29600,20,24480,23.2,21.9,20.3,27.5,1.7,1595033,50,1,1,prague,33,0,0.000
0.058,32448,22,27360,23.2,23.6,20.3,27.5,1.4,1744741,54,1,1,prague,35,0,0.000
0.061,35296,24,30240,23.4,24.1,20.3,27.5,1.2,1888941,58,1,1,prague,37,0,0.000
0.064,38144,26,33120,23.6,25.0,20.3,27.5,1.3,2023940,62,1,1,prague,39,0,0.000
0.068,40992,28,36000,23.3,21.8,20.3,27.5,1.4,2195654,66,1,1,prague,41,0,0.000
0.071,43840,30,38880,23.6,25.2,20.3,27.5,1.5,2324989,70,1,1,prague,43,0,0.000
0.075,46688,32,41760,24.0,27.0,20.3,27.5,2.0,2432274,74,1,1,prague,45,0,0.000
0.078,49536,34,44640,24.6,29.0,20.3,29.0,2.7,2515743,78,1,1,prague,47,0,0.000
0.081,52384,36,47520,25.3,30.5,20.3,30.5,3.5,2583648,82,1,1,prague,49,0,0.000
0.085,55232,38,50400,26.0,30.4,20.3,30.5,3.9,2657940,86,1,1,prague,51,0,0.000
0.088,58080,40,53280,26.9,33.5,20.3,33.5,4.8,2697380,90,1,1,prague,53,0,0.000
0.091,60928,42,56160,27.8,33.8,20.3,33.8,5.3,2742231,94,1,1,prague,55,0,0.000
0.095,63776,44,59040,28.9,36.9,20.3,36.9,6.3,2757237,98,1,1,prague,57,0,0.000
0.006,17687,12,110,57.5,38.6,20.3,71.1,15.1,307370,103,1,1,prague,60,41,0.952
0.007,17727,12,0,53.7,26.7,20.3,71.1,19.0,330222,104,1,1,prague,63,41,0.952
0.031,10324,7,7200,47.0,23.4,20.3,71.1,22.4,351551,113,1,1,prague,67,41,0.893
0.034,10573,7,8640,43.9,21.5,20.3,71.1,23.1,351551,116,1,1,prague,69,41,0.893
0.042,10818,7,8640,40.9,20.2,20.2,71.1,23.3,351551,118,1,1,prague,71,41,0.893
0.051,11060,7,8640,38.3,20.2,20.2,71.1,22.6,351551,120,1,1,prague,73,41,0.893
0.056,7239,5,5760,34.4,21.7,20.2,71.1,19.5,351551,122,1,1,prague,77,41,0.836
0.062,7611,5,5760,32.6,20.2,20.2,71.1,18.1,351551,125,1,1,prague,79,41,0.836
0.071,7968,5,5760,31.1,20.2,20.2,71.1,16.7,351551,127,1,1,prague,81,41,0.836
0.089,5924,4,2880,28.5,20.2,20.2,71.1,13.8,351551,129,1,1,prague,85,41,0.783
0.099,6394,4,4320,27.5,20.2,20.2,71.1,12.5,351551,132,1,1,prague,87,41,0.783
0.115,5093,3,2880,26.8,21.8,20.2,71.1,10.8,351551,134,1,1,prague,90,41,0.733
0.124,5649,3,2880,26.0,20.2,20.2,71.1,9.7,351551,136,1,1,prague,92,41,0.733
0.140,4478,3,2880,25.2,20.2,20.2,71.1,8.7,351551,138,1,1,prague,94,41,0.688
0.150,5119,3,2880,24.6,20.2,20.2,71.1,7.8,351551,140,1,1,prague,96,41,0.688
0.165,4302,2,2880,24.1,20.2,20.2,71.1,6.9,351551,142,1,1,prague,98,41,0.645
0.175,4977,3,1440,23.6,20.2,20.2,71.1,6.2,351551,143,1,1,prague,100,41,0.645
0.191,5269,3,4320,23.2,20.2,20.2,71.1,5.5,351551,146,1,1,prague,101,41,0.645
0.200,4878,3,1440,23.0,21.8,20.2,71.1,4.4,351551,147,1,1,prague,104,41,0.604
0.216,5180,3,4320,22.6,20.2,20.2,71.1,4.0,351551,150,1,1,prague,105,41,0.604
0.226,4915,3,1440,22.5,21.9,20.2,71.1,3.2,351551,151,1,1,prague,108,41,0.565
0.241,5217,3,4320,22.2,20.2,20.2,71.1,3.0,351551,154,1,1,prague,109,41,0.565
0.251,5010,3,1440,22.2,21.8,20.2,71.1,2.4,351551,155,1,1,prague,112,41,0.529
0.267,5310,3,4320,21.9,20.2,20.2,71.1,2.3,351551,158,1,1,prague,113,41,0.529
0.277,5131,3,1440,21.9,21.8,20.2,71.1,1.7,351551,159,1,1,prague,116,41,0.496
0.292,5426,3,4320,21.7,20.2,20.2,71.1,1.7,351551,162,1,1,prague,117,41,0.496
0.302,5265,3,1440,21.7,21.8,20.2,71.1,1.3,351551,163,1,1,prague,120,41,0.465
