time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo,ecn_ect1,ecn_ce,prague_alpha
0.007,16752,11,0,21.3,20.4,20.4,22.4,6.5,982729,5,1,1,prague,4,0,0.000
0.005,17834,12,0,22.8,27.8,20.4,27.8,6.3,976841,7,1,1,prague,7,0,0.000
0.008,18823,13,0,24.1,27.2,20.4,27.8,3.9,976864,14,1,1,prague,14,0,0.000
0.007,19312,13,0,24.7,29.1,20.4,29.1,4.1,976853,15,1,1,prague,15,0,0.000
0.027,22375,15,17280,25.0,26.9,20.4,29.1,3.7,1119332,29,1,1,prague,17,0,0.000
0.030,25223,17,20160,24.8,23.3,20.4,29.1,3.2,1272346,33,1,1,prague,19,0,0.000
0.034,28071,19,23040,25.0,26.7,20.4,29.1,2.9,1402147,37,1,1,prague,21,0,0.000
0.037,28071,19,25920,25.4,27.7,20.4,29.1,2.8,1383680,41,1,1,prague,23,0,0.000
0.040,30919,21,25920,25.7,28.1,20.4,29.1,2.8,1503432,43,1,1,prague,25,0,0.000
0.044,33767,23,28800,26.1,28.6,20.4,29.1,2.8,1619365,47,1,1,prague,27,0,0.000
0.047,36615,25,31680,26.4,29.0,20.4,29.1,2.8,1731696,51,1,1,prague,29,0,0.000
0.051,39463,27,34560,26.1,23.5,20.4,29.1,2.9,1892891,55,1,1,prague,31,0,0.000
0.054,42311,29,37440,26.1,26.7,20.4,29.1,2.3,2023597,59,1,1,prague,33,0,0.000
0.057,45159,31,40320,26.2,27.0,20.4,29.1,2.0,2150756,63,1,1,prague,35,0,0.000
0.061,48007,33,43200,26.6,28.9,20.4,29.1,2.1,2257580,67,1,1,prague,37,0,0.000
0.064,50855,35,46080,27.0,30.3,20.4,30.3,2.5,2350828,71,1,1,prague,39,0,0.000
0.067,53703,37,48960,27.6,31.4,20.4,31.4,3.0,2433347,75,1,1,prague,41,0,0.000
0.071,56551,39,51840,28.2,32.6,20.4,32.6,3.5,2505183,79,1,1,prague,43,0,0.000
0.074,59399,41,54720,28.9,33.8,20.4,33.8,4.0,2567472,83,1,1,prague,45,0,0.000
0.078,62247,43,57600,29.8,35.7,20.4,35.7,4.7,2613926,87,1,1,prague,47,0,0.000
0.081,65095,45,60480,30.7,37.1,20.4,37.1,5.4,2651397,91,1,1,prague,49,0,0.000
0.084,67943,47,63360,31.7,39.1,20.4,39.1,6.1,2676269,96,1,1,prague,51,0,0.000
0.125,35002,24,34615,48.9,60.9,20.4,60.9,12.3,716153,101,1,1,prague,51,24,0.000
0.129,35079,24,33175,50.4,61.0,20.4,61.0,12.2,696136,102,1,1,prague,51,26,0.000
0.132,35154,24,33175,52.1,64.3,20.4,64.3,12.7,674313,104,1,1,prague,51,28,0.000
0.135,35227,24,33175,53.7,64.3,20.4,64.3,12.5,656546,106,1,1,prague,51,30,0.000
0.139,35298,24,33175,55.4,67.8,20.4,67.8,12.9,636906,108,1,1,prague,51,32,0.000
0.142,35367,24,33175,56.9,67.6,20.4,67.8,12.7,621094,110,1,1,prague,51,34,0.000
0.145,35434,24,33175,58.7,71.0,20.4,71.0,13.1,603686,112,1,1,prague,51,36,0.000
0.149,35500,24,33175,60.2,71.1,20.4,71.1,12.9,589231,114,1,1,prague,51,38,0.000
0.152,35564,24,33175,62.0,74.5,20.4,74.5,13.2,573326,116,1,1,prague,51,40,0.000
0.156,35627,24,33175,63.6,74.5,20.4,74.5,13.0,560313,118,1,1,prague,51,42,0.000
0.160,35688,24,33175,65.4,77.9,20.4,77.9,13.4,545930,120,1,1,prague,51,44,0.000
0.163,35748,24,31735,66.9,77.9,20.4,77.9,13.1,534070,121,1,1,prague,51,46,0.000
0.166,35807,24,30295,68.7,81.3,20.4,81.3,13.4,521018,122,1,1,prague,51,48,0.000
0.185,18499,12,15840,54.2,42.4,20.4,81.3,16.6,341253,123,1,1,prague,51,60,1.000
0.188,18599,12,15840,52.7,42.5,20.4,81.3,15.4,352661,125,1,1,prague,51,62,1.000
0.192,18696,12,15840,51.4,42.4,20.4,81.3,14.2,363431,127,1,1,prague,51,64,1.000
0.196,18791,13,14400,50.3,42.1,20.4,81.3,13.0,373808,128,1,1,prague,51,66,1.000
