time_hms,kb_per_sec_in,kb_per_sec_out
10:25:24,0.9,3.2
10:25:25,10.8,450.6
10:25:26,17.7,854.3
10:25:27,15.9,620.2
10:25:28,8.4,405.0
10:25:29,10.9,452.1
10:25:30,13.9,635.9
10:25:31,13.2,438.0
10:25:32,3.6,162.8
10:25:33,15.9,425.1
10:25:34,9.3,404.4
10:25:35,13.6,398.3
10:25:36,9.2,396.3
10:25:37,16.4,383.8
10:25:38,17.8,818.0
10:25:39,13.3,302.3
10:25:40,0.0,0.0
10:25:41,15.7,336.0
10:25:42,14.6,661.6
10:25:43,13.6,318.4
10:25:44,18.6,854.4
10:25:45,17.9,395.6
10:25:46,3.2,120.2
10:25:47,13.5,274.9
10:25:48,4.0,139.1
10:25:49,12.3,245.9
10:25:50,15.6,714.2
10:25:51,15.4,237.1
10:25:52,13.7,604.6
10:25:53,11.4,216.3
10:25:54,12.2,557.2
10:25:55,8.7,194.0
10:25:56,9.5,435.9
10:25:57,10.4,393.9
10:25:58,9.5,434.5
10:25:59,10.5,414.9
10:26:00,9.3,425.1
10:26:01,2.1,34.8
10:26:02,4.4,176.1
10:26:03,4.2,27.0
10:26:04,2.9,131.2
10:26:05,2.6,13.4
10:26:06,2.5,90.9
10:26:07,4.7,11.7
10:26:08,9.3,426.9
10:26:09,3.6,16.5
10:26:10,9.4,411.6
10:26:11,9.6,419.0
10:26:12,10.3,428.5
10:26:13,1.2,54.8
10:26:14,9.3,381.0
10:26:15,0.9,38.9
10:26:16,8.9,363.3
10:26:17,1.7,78.5
10:26:18,8.5,347.1
10:26:19,2.8,128.4
10:26:20,8.1,332.2
10:26:21,3.7,167.4
10:26:22,8.6,262.8
10:26:23,8.0,46.1
10:26:24,10.3,309.2
10:26:25,1.8,59.8
10:26:26,5.3,190.0
10:26:27,0.1,0.1
10:26:28,3.8,115.6
10:26:29,0.3,12.0
10:26:30,5.5,204.2
10:26:31,0.3,10.7
10:26:32,5.7,214.3
10:26:33,0.4,16.3
10:26:34,5.6,213.1
10:26:35,0.3,11.1
10:26:36,5.4,200.7
10:26:37,0.8,35.2
10:26:38,5.0,186.0
10:26:39,0.5,16.9
10:26:40,4.6,168.2
10:26:41,0.5,22.1
10:26:42,4.3,153.4
10:26:43,0.8,37.4
10:26:44,3.9,135.7
10:26:45,2.2,99.8
10:26:46,3.6,122.4
10:26:47,2.3,101.7
10:26:48,3.2,103.2
10:26:49,2.9,131.1
10:26:50,2.9,88.4
10:26:51,2.9,131.7
10:26:52,2.4,69.2
10:26:53,3.0,132.0
10:26:54,2.2,54.5
10:26:55,3.4,153.5
10:26:56,1.9,41.1
10:26:57,3.7,166.3
10:26:58,1.5,23.4
10:26:59,3.7,166.8
10:27:00,1.1,5.9
10:27:01,4.9,221.5
10:27:02,0.5,1.5
10:27:03,3.2,121.9
10:27:04,0.0,0.0
10:27:05,4.1,144.0
10:27:06,0.0,0.0
10:27:07,4.9,177.2
10:27:08,0.0,0.0
10:27:09,5.3,191.8
10:27:10,0.0,0.0
10:27:11,5.2,195.5
10:27:12,0.0,0.0
10:27:13,5.5,206.4
10:27:14,0.0,0.0
10:27:15,5.8,220.5
10:27:16,0.0,0.0
10:27:17,3.6,119.7
10:27:18,0.0,0.0
10:27:19,4.4,156.6
10:27:20,0.0,0.0
10:27:21,5.5,205.0
10:27:22,0.0,0.0
10:27:23,5.5,205.8
10:27:24,0.1,0.2
10:27:25,5.6,213.6
10:27:26,0.0,0.1
10:27:27,5.2,194.0
10:27:28,0.0,0.0
10:27:29,5.3,199.3
10:27:30,0.6,26.6
10:27:31,3.8,124.4
10:27:32,0.0,0.1
10:27:33,4.7,169.7
10:27:34,0.7,29.1
10:27:35,4.3,151.9
10:27:36,0.6,24.4
10:27:37,3.9,137.2
10:27:38,0.8,33.4
10:27:39,3.6,118.0
10:27:40,0.5,16.2
10:27:41,3.2,100.2
10:27:42,1.6,72.2
10:27:43,2.8,82.5
