time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.006,3072,2,0,21.4,20.3,20.3,22.5,6.5,2342426,5,1,1,bbr1
0.008,6904,4,0,22.8,27.5,20.3,27.5,6.2,811823,7,1,1,bbr1
0.029,9752,6,4320,23.5,28.7,20.3,28.7,6.1,811823,12,1,1,bbr1
0.007,16393,11,0,23.2,25.3,20.3,28.7,3.3,811823,15,1,1,bbr1
0.007,17132,11,0,23.8,27.8,20.3,28.7,3.7,1014778,16,1,1,bbr1
0.028,19980,13,14400,24.2,27.5,20.3,28.7,3.7,1014778,28,1,1,bbr1
0.030,22828,15,15840,23.9,21.6,20.3,28.7,3.4,1014778,31,1,1,bbr1
0.035,25676,17,17280,23.9,23.9,20.3,28.7,2.6,1014778,34,1,1,bbr1
0.038,28524,19,17280,24.0,24.5,20.3,28.7,2.1,1014778,36,1,1,bbr1
0.042,31372,21,18720,24.1,25.0,20.3,28.7,1.8,1014778,39,1,1,bbr1
0.045,34220,23,18720,24.3,25.6,20.3,28.7,1.7,1014778,41,1,1,bbr1
0.049,37068,25,20160,23.8,20.2,20.2,28.7,2.3,1014778,44,1,1,bbr1
0.052,39916,27,20160,23.4,20.7,20.2,28.7,2.5,1014778,46,1,1,bbr1
0.055,41426,28,20160,23.1,21.3,20.2,28.7,2.4,1014778,48,1,1,bbr1
0.059,41426,28,21600,22.9,21.4,20.2,28.7,2.2,1014778,51,1,1,bbr1
0.062,41426,28,21600,22.8,22.4,20.2,28.7,1.8,1014778,53,1,1,bbr1
0.066,41426,28,23040,22.8,22.5,20.2,28.7,1.4,1014778,57,1,1,bbr1
0.069,41426,28,23040,22.9,23.4,20.2,28.7,1.2,1014778,59,1,1,bbr1
0.072,41426,28,23040,23.0,23.9,20.2,28.7,1.2,1014778,61,1,1,bbr1
0.076,42697,29,24480,23.2,24.5,20.2,28.7,1.2,1054111,65,1,1,bbr1
0.079,42721,29,24480,23.4,24.7,20.2,28.7,1.3,1054853,67,1,1,bbr1
0.006,42721,29,55,27.0,30.2,20.2,30.2,3.1,1054853,69,1,1,bbr1
0.007,42721,29,0,27.0,26.8,20.2,30.2,2.4,1054853,70,1,1,bbr1
0.027,42721,29,23040,26.9,26.8,20.2,30.2,1.8,1054853,88,1,1,bbr1
0.029,42721,29,21600,26.3,21.6,20.2,30.2,2.7,1054853,89,1,1,bbr1
0.034,42721,29,24480,26.0,24.1,20.2,30.2,2.6,1054853,93,1,1,bbr1
0.038,42721,29,25920,25.8,24.8,20.2,30.2,2.2,1054853,96,1,1,bbr1
0.041,42721,29,25920,25.8,25.6,20.2,30.2,1.8,1054853,98,1,1,bbr1
0.044,42721,29,25920,25.8,25.9,20.2,30.2,1.3,1054853,100,1,1,bbr1
0.048,42721,29,27360,25.9,26.6,20.2,30.2,1.2,1054853,103,1,1,bbr1
0.050,42721,29,27360,26.1,27.3,20.2,30.2,1.2,1054853,105,1,1,bbr1
0.055,42721,29,28800,26.3,28.0,20.2,30.2,1.4,1054853,108,1,1,bbr1
0.057,42721,29,28800,26.6,28.5,20.2,30.2,1.6,1054853,110,1,1,bbr1
0.062,42721,29,30240,26.9,29.3,20.2,30.2,1.9,1054853,113,1,1,bbr1
0.065,42728,29,30240,27.3,29.9,20.2,30.2,2.1,633055,115,1,1,bbr1
0.069,42728,29,30240,27.7,30.6,20.2,30.6,2.4,633055,117,1,1,bbr1
0.072,42728,29,28800,28.1,31.2,20.2,31.2,2.7,633055,118,1,1,bbr1
0.075,42728,29,27360,28.7,32.6,20.2,32.6,3.1,633055,119,1,1,bbr1
0.079,42728,29,27360,29.2,32.5,20.2,32.6,3.3,633055,121,1,1,bbr1
0.081,42728,29,25920,29.6,32.7,20.2,32.7,3.4,633055,122,1,1,bbr1
0.085,42728,29,25920,30.1,33.8,20.2,33.8,3.6,633055,124,1,1,bbr1
0.088,42728,29,24480,30.7,34.5,20.2,34.5,3.8,633055,125,1,1,bbr1
0.092,42728,29,24480,31.2,34.8,20.2,34.8,3.9,844074,127,1,1,bbr1
0.096,42728,29,24480,31.8,35.8,20.2,35.8,4.0,844074,129,1,1,bbr1
0.099,42728,29,24480,32.3,36.1,20.2,36.1,4.1,844074,131,1,1,bbr1
0.102,42728,29,24480,32.8,36.2,20.2,36.2,4.1,844074,133,1,1,bbr1
0.106,42728,29,24480,33.1,35.1,20.2,36.2,3.6,844074,135,1,1,bbr1
0.109,43306,30,24480,33.1,33.1,20.2,36.2,2.7,858374,137,1,1,bbr1
0.112,43306,30,24480,33.0,32.7,20.2,36.2,2.1,858374,139,1,1,bbr1
0.116,43306,30,24480,32.9,31.5,20.2,36.2,2.0,858374,141,1,1,bbr1
0.119,43306,30,24480,32.5,30.4,20.2,36.2,2.1,858374,143,1,1,bbr1
