timestamp,dst_port,state,cc_algo,rto_ms,rtt_ms,rtt_var_ms,min_rtt_ms,mss_bytes,cwnd_pkts,cwnd_bytes,ssthresh_bytes,bytes_sent,bytes_acked,bytes_received,bytes_retrans,segs_out,segs_in,data_segs_out,data_segs_in,retrans_outstanding,retrans_total,pacing_rate_bps,delivery_rate_bps,delivered_pkts,snd_wnd_bytes,rcv_wnd_bytes,unacked_pkts,notsent_bytes
2026-04-28 19:24:08.823,33876,ESTAB,cubic,224,22.584,7.17,20.183,1448,10,14480,NaN,2883,2883,408,NaN,3,5,2,1,NaN,NaN,10258360,1052512,3,48640,43520,NaN,NaN
2026-04-28 19:24:09.723,33880,ESTAB,cubic,232,28.818,0.717,20.062,1448,36,52128,NaN,113752,90584,822,NaN,80,36,79,2,NaN,NaN,28941656,6709736,64,113664,43520,16,84220
2026-04-28 19:24:09.960,33880,ESTAB,cubic,232,30.085,0.817,20.062,1448,36,52128,52128,276972,253804,1644,NaN,194,94,193,4,NaN,NaN,16633480,6671368,178,114176,43520,16,214304
2026-04-28 19:24:10.182,33880,ESTAB,cubic,232,31.001,5.302,20.062,1448,37,53576,52128,463764,439148,1644,NaN,323,149,322,4,NaN,NaN,16590536,6302072,306,122880,43520,17,309872
2026-04-28 19:24:10.407,33880,ESTAB,cubic,232,29.949,0.97,20.062,1448,37,53576,52128,650556,625940,1644,NaN,452,210,451,4,NaN,NaN,17173512,6307648,435,387072,43520,17,262088
2026-04-28 19:24:10.630,33880,ESTAB,cubic,232,29.007,0.385,20.062,1448,37,53576,52128,837348,814180,1644,NaN,581,275,580,4,NaN,NaN,17730688,6694232,565,387072,43520,16,205616
2026-04-28 19:24:10.852,33880,ESTAB,cubic,232,29.469,1.18,20.062,1448,37,53576,52128,1024140,999524,1644,NaN,710,339,709,4,NaN,NaN,17453088,6295432,693,387072,43520,17,279464
2026-04-28 19:24:11.077,33880,ESTAB,cubic,232,29.458,0.365,20.062,1448,37,53576,52128,1210932,1187764,1644,NaN,839,397,838,4,NaN,NaN,17459608,6683072,823,387072,43520,16,196270
2026-04-28 19:24:11.311,33880,ESTAB,cubic,232,29.099,1.13,20.062,1448,37,53576,52128,1406412,1381796,1644,NaN,974,464,973,4,NaN,NaN,17674856,6301216,957,387072,43520,17,790
2026-04-28 19:24:11.551,33880,ESTAB,cubic,232,29.848,0.817,20.062,1448,37,53576,52128,1407202,1407202,1644,NaN,975,473,974,4,NaN,NaN,17231480,5861712,975,387584,43520,NaN,NaN
2026-04-28 19:24:11.787,33880,ESTAB,cubic,232,30.555,0.052,20.062,1448,36,52128,52128,1564773,1538709,2468,NaN,1084,518,1083,6,NaN,NaN,16377696,6658184,1066,387584,43520,18,181000
