time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo,ecn_ect1,ecn_ce,prague_alpha
0.009,15360,10,0,25.3,25.8,20.8,26.6,5.3,758054,5,0,0,prague,5,0,0.000
0.007,15360,10,55,26.0,30.7,20.8,30.7,5.3,738404,8,0,0,prague,7,0,0.000
0.007,15360,10,55,25.1,23.7,20.8,30.7,3.1,764057,16,0,0,prague,15,0,0.000
0.064,15360,10,0,25.5,27.8,20.8,30.7,3.0,753976,17,0,0,prague,17,0,0.000
0.085,18208,12,13954,32.9,84.7,20.8,84.7,17.1,692361,30,1,1,prague,19,0,0.000
0.088,20862,14,15588,31.7,23.4,20.8,84.7,15.2,823075,33,1,1,prague,21,0,0.000
0.091,20862,14,17404,30.7,24.1,20.8,84.7,13.3,848407,36,1,1,prague,23,0,0.000
0.095,20862,14,17780,29.9,23.7,20.8,84.7,11.7,873413,38,1,1,prague,25,0,0.000
0.098,20862,14,18156,29.0,23.2,20.8,84.7,10.5,898542,40,1,1,prague,27,0,0.000
0.100,20862,14,17092,28.3,23.0,20.8,84.7,9.3,922411,41,1,1,prague,29,0,0.000
0.105,23522,16,18720,27.3,20.2,20.2,84.7,9.0,1078318,44,1,1,prague,31,0,0.000
0.107,25379,17,18720,26.6,21.7,20.2,84.7,8.1,1193789,46,1,1,prague,33,0,0.000
0.110,25379,17,20160,26.0,22.0,20.2,84.7,7.2,1219956,49,1,1,prague,35,0,0.000
0.114,25379,17,21600,25.5,22.0,20.2,84.7,6.4,1244117,52,1,1,prague,37,0,0.000
0.117,25379,17,23040,25.0,21.7,20.2,84.7,5.8,1267581,55,1,1,prague,39,0,0.000
0.120,28227,19,23040,24.7,22.1,20.2,84.7,5.1,1430809,57,1,1,prague,41,0,0.000
0.124,28227,19,25920,24.4,22.4,20.2,84.7,4.4,1447657,61,1,1,prague,43,0,0.000
0.127,31075,21,25920,24.1,21.8,20.2,84.7,3.9,1615124,63,1,1,prague,45,0,0.000
0.130,33923,23,28800,24.0,23.7,20.2,84.7,3.0,1766307,67,1,1,prague,47,0,0.000
0.134,36771,25,31680,24.1,24.6,20.2,84.7,2.4,1908318,71,1,1,prague,49,0,0.000
0.137,39619,27,34560,24.3,25.7,20.2,84.7,2.2,2039525,75,1,1,prague,51,0,0.000
0.161,20998,14,20160,28.3,33.8,20.2,84.7,4.8,742845,79,1,1,prague,64,1,0.000
0.164,21190,14,18720,29.2,36.0,20.2,84.7,5.5,724989,80,1,1,prague,66,1,0.000
0.168,21380,14,18720,30.2,37.2,20.2,84.7,6.1,707455,82,1,1,prague,68,1,0.000
0.171,21569,14,18720,31.4,39.3,20.2,84.7,6.9,687765,84,1,1,prague,70,1,0.000
