      Time     KB/s_in    KB/s_out
  16:16:31         1.0         3.2
  16:16:32        17.2       747.7
  16:16:33        12.6       598.9
  16:16:34        17.5       770.7
  16:16:35        18.7       835.9
  16:16:36        19.6       847.8
  16:16:37        18.3       840.9
  16:16:38        19.3       833.7
  16:16:39        16.9       771.1
  16:16:40        15.4       663.8
  16:16:41        13.1       597.5
  16:16:42        14.9       639.8
  16:16:43        12.0       551.1
  16:16:44        14.4       617.5
  16:16:45        13.7       627.3
  16:16:46        14.1       601.3
  16:16:47         8.0       366.5
  16:16:48        13.4       571.6
  16:16:49        15.1       692.7
  16:16:50        12.7       540.5
  16:16:51        14.8       679.7
  16:16:52        12.3       523.1
  16:16:53        13.5       617.2
  16:16:54        11.7       494.8
  16:16:55        17.5       797.0
  16:16:56        11.2       467.2
  16:16:57        13.3       609.8
  16:16:58        10.7       443.2
  16:16:59        13.4       613.2
  16:17:00        10.0       413.5
  16:17:01        14.9       557.2
  16:17:02        10.1       371.0
  16:17:03        10.0       393.1
  16:17:04         9.8       292.2
  16:17:05         9.3       341.4
  16:17:06        11.3       368.9
  16:17:07         9.5       342.5
  16:17:08         4.2       112.0
  16:17:09         9.1       316.7
  16:17:10         3.3        63.3
  16:17:11         8.1       266.0
  16:17:12         6.5       191.5
  16:17:13         8.0       273.3
  16:17:14         5.0       136.5
  16:17:15         6.4       236.4
  16:17:16         6.7       251.7
  16:17:17         7.2       239.7
  16:17:18         2.1        27.8
  16:17:19         5.7       187.7
  16:17:20         4.4       122.0
  16:17:21         7.5       255.7
  16:17:22         5.6       160.3
  16:17:23         7.5       251.4
  16:17:24         5.9       160.0
  16:17:25         5.5       180.1
  16:17:26         5.6       168.5
  16:17:27         7.8       236.6
  16:17:28         2.0        76.4
  16:17:29         7.4       224.3
  16:17:30         0.1         1.4
  16:17:31         4.8       124.4
  16:17:32         0.0         0.0
  16:17:33         5.4       131.2
  16:17:34         2.1        67.5
  16:17:35         5.1       150.5
  16:17:36         0.9        25.9
  16:17:37         4.4       104.7
  16:17:38         1.9        65.9
  16:17:39         4.9       122.4
  16:17:40         0.3        11.7
  16:17:41         4.2       106.1
  16:17:42         1.7        66.4
  16:17:43         6.4       194.7
  16:17:44         0.7        27.4
  16:17:45         4.7       112.0
  16:17:46         5.9       175.7
  16:17:47         5.5       145.9
  16:17:48         3.7       126.5
  16:17:49         4.3       100.2
  16:17:50         3.1       104.5
  16:17:51         3.6        79.5
  16:17:52         3.7       124.6
  16:17:53         3.4        73.6
  16:17:54         3.9       130.4
  16:17:55         3.2        73.6
  16:17:56         3.9       129.7
  16:17:57         2.8        51.5
  16:17:58         4.9       164.2
  16:17:59         2.7        52.9
  16:18:00         4.7       155.8
  16:18:01         2.7        48.5
  16:18:02         0.8        25.6
  16:18:03         2.0        26.3
  16:18:04         2.3        73.6
  16:18:05         1.9        24.9
  16:18:06         4.3       144.8
  16:18:07         2.8        47.3
  16:18:08         4.5       138.9
  16:18:09         3.8        93.9
  16:18:10         5.3       178.8
  16:18:11         1.9        19.5
  16:18:12         5.4       209.8
  16:18:13         0.5         0.0
  16:18:14         7.1       211.5
  16:18:15         0.0         0.0
  16:18:16         5.8       174.1
  16:18:17         1.2        32.4
  16:18:18         5.7       153.4
  16:18:19         1.8        55.8
  16:18:20         5.3       134.2
  16:18:21         3.1        91.8
  16:18:22         4.8       123.7
  16:18:23         0.0         0.1
  16:18:24         4.9       137.7
  16:18:25         0.0         0.1
  16:18:26         5.0       125.4
  16:18:27         2.2        64.7
  16:18:28         4.3       113.5
  16:18:29         0.5        13.8
  16:18:30         3.6        86.9
  16:18:31         4.1       128.1
  16:18:32         3.7        82.9
  16:18:33         4.3       148.1
  16:18:34         4.6       126.8
  16:18:35         2.9        97.3
  16:18:36         4.7       110.6
  16:18:37         3.9       125.4
  16:18:38         3.0        79.8
  16:18:39         3.2       123.0
  16:18:40         3.4        69.2
  16:18:41         3.9       121.2
  16:18:42         2.9        73.6
  16:18:43         3.0       117.1
  16:18:44         3.2        57.4
  16:18:45         5.1       178.2
  16:18:46         2.8        55.9
  16:18:47         5.1       168.2
  16:18:48         2.4        42.6
  16:18:49         5.7       191.7
  16:18:50         2.1        32.3
  16:18:51         5.2       187.9
  16:18:52         2.4        42.6
  16:18:53         4.8       158.6
  16:18:54         2.0        24.9
  16:18:55         5.4       183.1
  16:18:56         1.4        13.0
  16:18:57         5.7       194.4
  16:18:58         1.2         8.6
  16:18:59         5.9       181.6
  16:19:00         1.1         2.9
  16:19:01         5.0       159.4
  16:19:02         2.7        65.1
  16:19:03         4.3       123.4
  16:19:04         0.0         0.0
  16:19:05         5.4       144.0
  16:19:06         0.0         0.0
  16:19:07         6.2       166.7
  16:19:08         0.4        10.5
  16:19:09         5.4       157.8
  16:19:10         1.0        33.8
  16:19:11         5.0       126.8
  16:19:12         2.1        68.6
  16:19:13         4.4       103.2
  16:19:14         3.3       103.2
  16:19:15         4.3       128.3
  16:19:16         2.7        92.2
  16:19:17         4.6       110.6
  16:19:18         5.6       162.8
  16:19:19         5.3       162.0
  16:19:20         1.3        43.0
  16:19:21         3.9        86.9
  16:19:22         3.6       118.9
  16:19:23         3.7        88.4
  16:19:24         4.1       125.1
  16:19:25         3.8        86.9
  16:19:26         2.6       107.1
  16:19:27         4.7       138.6
  16:19:28         2.6        87.2
  16:19:29         3.4        63.3
  16:19:30         2.0        61.1
  16:19:31         4.3       162.4
  16:19:32         0.8        36.4
  16:19:33         4.3       150.9
  16:19:34         1.2        26.5
  16:19:35         6.5       253.9
  16:19:36         4.1       182.6
  16:19:37         5.8       220.3
  16:19:38         1.6        67.8
  16:19:39         5.5       206.6
  16:19:40         3.6       162.5
  16:19:41         4.9       184.4
  16:19:42         5.9       264.8
  16:19:43         4.5       162.3
  16:19:44         5.3       244.7
  16:19:45         4.0       141.6
  16:19:46         5.6       254.7
  16:19:47         3.4       113.5
  16:19:48         6.8       303.7
  16:19:49         2.9        88.4
  16:19:50         7.3       336.6
