time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo,ecn_ect1,ecn_ce,prague_alpha
0.007,22577,15,0,21.0,20.4,20.4,21.1,4.6,1343869,5,1,1,prague,4,0,0.000
0.006,24405,16,0,22.8,28.8,20.4,28.8,5.7,1337934,7,1,1,prague,7,0,0.000
0.005,26591,18,55,24.8,28.5,20.4,29.3,4.6,1337952,15,1,1,prague,14,0,0.000
0.005,26849,18,0,25.1,26.4,20.4,29.3,3.0,1337954,16,1,1,prague,16,0,0.000
0.026,29788,20,24480,25.2,25.8,20.4,29.3,2.4,1479399,35,1,1,prague,18,0,0.000
0.029,32636,22,27360,25.6,29.0,20.4,29.3,2.8,1590758,39,1,1,prague,20,0,0.000
0.032,35484,24,30240,25.8,26.7,20.4,29.3,2.4,1720386,43,1,1,prague,22,0,0.000
0.036,38332,26,33120,26.3,30.1,20.4,30.1,2.9,1820063,47,1,1,prague,24,0,0.000
0.039,41180,28,36000,27.0,32.0,20.4,32.0,3.6,1904083,51,1,1,prague,26,0,0.000
0.043,44028,30,38880,27.8,33.2,20.4,33.2,4.2,1979818,55,1,1,prague,28,0,0.000
0.046,46876,32,41760,28.6,34.3,20.4,34.3,4.8,2047702,59,1,1,prague,30,0,0.000
0.049,49724,34,44640,29.5,35.5,20.4,35.5,5.3,2108736,63,1,1,prague,32,0,0.000
0.053,52572,36,47520,30.4,36.6,20.4,36.6,5.8,2163955,67,1,1,prague,34,0,0.000
0.056,55420,38,50400,30.3,30.2,20.4,36.6,4.4,2282762,71,1,1,prague,36,0,0.000
0.060,58268,40,53280,30.8,33.6,20.4,36.6,4.1,2368232,76,1,1,prague,38,0,0.000
0.063,61116,42,56160,31.1,33.8,20.4,36.6,3.8,2453748,80,1,1,prague,40,0,0.000
0.100,31660,21,30295,43.4,54.2,20.4,54.2,10.1,728888,85,1,1,prague,44,18,0.000
0.104,31749,22,28855,44.8,54.1,20.4,54.2,10.3,709142,86,1,1,prague,44,20,0.000
0.107,31835,22,30295,46.4,57.5,20.4,57.5,10.9,686735,89,1,1,prague,44,22,0.000
0.110,31918,22,30295,47.8,57.6,20.4,57.6,11.0,668299,91,1,1,prague,44,24,0.000
0.114,31998,22,30295,49.4,60.9,20.4,60.9,11.5,647654,93,1,1,prague,44,26,0.000
0.117,32076,22,30295,50.8,60.9,20.4,60.9,11.5,630833,95,1,1,prague,44,28,0.000
0.120,32152,22,30295,52.5,64.2,20.4,64.2,12.0,612185,97,1,1,prague,44,30,0.000
0.124,32225,22,30295,54.0,64.3,20.4,64.3,11.9,596858,99,1,1,prague,44,32,0.000
0.129,32296,22,30295,55.7,67.6,20.4,67.6,12.4,579882,101,1,1,prague,44,34,0.000
0.131,32365,22,28855,57.2,67.7,20.4,67.7,12.3,565821,102,1,1,prague,44,36,0.000
