time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.007,3072,2,0,24.7,27.2,24.2,27.2,6.1,2158046,4,1,1,bbr1
0.006,6904,4,0,25.9,30.6,24.2,30.6,5.5,747922,6,1,1,bbr1
0.028,9752,6,4320,26.1,27.7,24.2,30.6,4.6,747922,11,1,1,bbr1
0.005,16354,11,55,25.4,22.0,22.0,30.6,3.2,747922,14,1,1,bbr1
0.008,17132,11,0,25.6,26.3,22.0,30.6,2.2,747922,15,1,1,bbr1
0.030,19980,13,14400,26.1,29.8,22.0,30.6,2.7,934902,27,1,1,bbr1
0.034,22828,15,17280,26.0,25.3,22.0,30.6,2.2,934902,31,1,1,bbr1
0.038,25676,17,17280,25.8,24.4,22.0,30.6,2.1,934902,33,1,1,bbr1
0.041,28524,19,17280,25.6,24.2,22.0,30.6,2.0,934902,35,1,1,bbr1
0.046,31372,21,17280,25.4,23.4,22.0,30.6,2.0,934902,37,1,1,bbr1
0.048,34220,23,17280,25.1,23.3,22.0,30.6,2.0,934902,39,1,1,bbr1
0.053,37068,25,18720,24.7,21.9,21.9,30.6,2.3,934902,42,1,1,bbr1
0.056,39916,27,18720,24.4,22.2,21.9,30.6,2.3,934902,44,1,1,bbr1
0.059,41428,28,18720,24.2,22.5,21.9,30.6,2.2,934902,46,1,1,bbr1
0.062,41428,28,18720,24.0,22.9,21.9,30.6,2.0,934902,48,1,1,bbr1
0.067,41634,28,20160,23.9,23.1,21.9,30.6,1.7,940767,51,1,1,bbr1
0.070,41634,28,20160,23.7,22.2,21.9,30.6,1.7,940767,53,1,1,bbr1
0.073,42067,29,20160,23.5,22.5,21.9,30.6,1.6,953108,55,1,1,bbr1
0.076,44915,31,20160,23.4,22.6,21.9,30.6,1.4,1050280,57,1,1,bbr1
0.080,45478,31,21600,23.4,23.1,21.9,30.6,1.1,1050368,60,1,1,bbr1
0.082,45556,31,21600,23.4,23.4,21.9,30.6,0.8,1052586,62,1,1,bbr1
0.087,45556,31,23040,23.4,23.6,21.9,30.6,0.7,1052586,65,1,1,bbr1
0.089,45556,31,23040,23.5,24.0,21.9,30.6,0.7,1052586,67,1,1,bbr1
0.094,45556,31,24480,23.6,24.4,21.9,30.6,0.7,1052586,70,1,1,bbr1
0.096,45556,31,24480,23.7,24.7,21.9,30.6,0.8,1052586,72,1,1,bbr1
0.100,45556,31,25920,24.0,25.5,21.9,30.6,1.0,1052586,75,1,1,bbr1
0.103,45587,31,25920,24.2,25.6,21.9,30.6,1.2,1053487,77,1,1,bbr1
0.107,45592,31,27360,24.4,25.9,21.9,30.6,1.3,1053605,80,1,1,bbr1
0.110,45592,31,27360,24.7,27.0,21.9,30.6,1.7,1053605,82,1,1,bbr1
0.116,28492,19,25920,25.5,28.2,21.9,30.6,2.3,1053605,85,1,1,bbr1
0.120,31340,21,25920,25.9,28.9,21.9,30.6,2.5,1053605,87,1,1,bbr1
0.124,34188,23,28800,26.3,29.3,21.9,30.6,2.8,1053605,91,1,1,bbr1
0.126,37036,25,28800,26.8,30.2,21.9,30.6,3.1,1053605,93,1,1,bbr1
0.131,39884,27,30240,27.3,30.9,21.9,30.9,3.3,1053605,96,1,1,bbr1
0.133,42732,29,30240,27.8,31.6,21.9,31.6,3.5,1070418,98,1,1,bbr1
0.138,45580,31,31680,28.4,32.2,21.9,32.2,3.8,1070418,101,1,1,bbr1
0.140,46181,32,31680,28.9,32.8,21.9,32.8,3.9,1070418,103,1,1,bbr1
0.144,46181,32,33120,29.5,33.5,21.9,33.5,4.1,1070418,106,1,1,bbr1
0.148,46181,32,33120,30.1,34.2,21.9,34.2,4.2,642251,109,1,1,bbr1
0.152,46181,32,33120,30.6,33.9,21.9,34.2,4.1,642251,111,1,1,bbr1
0.154,46181,32,31680,31.0,33.9,21.9,34.2,3.9,642251,112,1,1,bbr1
0.159,46181,32,31680,31.4,34.5,21.9,34.5,3.8,642251,114,1,1,bbr1
0.161,46181,32,30240,31.9,35.0,21.9,35.0,3.7,642251,115,1,1,bbr1
0.166,46181,32,30240,32.4,35.8,21.9,35.8,3.8,642251,117,1,1,bbr1
0.168,46181,32,28800,32.8,36.1,21.9,36.1,3.8,642251,118,1,1,bbr1
0.172,46181,32,28800,33.4,37.1,21.9,37.1,3.9,642251,120,1,1,bbr1
0.175,46181,32,27360,33.9,37.8,21.9,37.8,4.0,642251,121,1,1,bbr1
0.178,46181,32,27360,34.5,38.3,21.9,38.3,4.1,856335,123,1,1,bbr1
0.180,46181,32,25920,35.0,39.2,21.9,39.2,4.3,856335,124,1,1,bbr1
0.186,27362,19,25920,36.2,40.0,21.9,40.0,4.3,856335,127,1,1,bbr1
0.189,30210,20,25920,36.5,39.0,21.9,40.0,4.0,856335,129,1,1,bbr1
0.193,33058,22,27360,36.7,38.0,21.9,40.0,3.4,856335,132,1,1,bbr1
0.197,35906,24,27360,36.7,36.8,21.9,40.0,2.5,856335,134,1,1,bbr1
0.200,38754,26,27360,36.6,35.7,21.9,40.0,2.2,856335,136,1,1,bbr1
0.204,41602,28,27360,36.3,34.4,21.9,40.0,2.2,856335,138,1,1,bbr1
0.207,44450,30,27360,35.9,33.4,21.9,40.0,2.4,856335,140,1,1,bbr1
