time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo,ecn_ect1,ecn_ce,prague_alpha
0.006,18650,12,0,21.3,20.3,20.3,22.4,6.5,1093610,5,1,1,prague,4,0,0.000
0.006,19763,13,0,22.7,27.4,20.3,27.4,6.1,1086308,7,1,1,prague,7,0,0.000
0.005,20940,14,0,24.1,27.2,20.3,27.4,3.9,1086324,14,1,1,prague,14,0,0.000
0.006,21155,14,0,24.3,26.1,20.3,27.4,3.4,1086342,15,1,1,prague,15,0,0.000
0.027,24229,16,18720,24.6,26.4,20.3,27.4,3.1,1231048,30,1,1,prague,17,0,0.000
0.030,27077,18,21600,24.4,23.4,20.3,27.4,2.6,1384361,34,1,1,prague,19,0,0.000
0.033,29925,20,24480,24.7,26.8,20.3,27.4,2.5,1511974,38,1,1,prague,21,0,0.000
0.037,32773,22,27360,25.2,28.4,20.3,28.4,2.8,1625967,42,1,1,prague,23,0,0.000
0.040,35621,24,30240,25.7,29.1,20.3,29.1,3.1,1733888,46,1,1,prague,25,0,0.000
0.043,38469,26,33120,26.2,29.8,20.3,29.8,3.3,1835633,50,1,1,prague,27,0,0.000
0.047,41317,28,36000,26.7,30.6,20.3,30.6,3.6,1931350,54,1,1,prague,29,0,0.000
0.070,21789,15,21655,28.9,33.8,20.3,33.8,4.2,753918,59,1,1,prague,42,1,0.000
0.074,21972,15,20215,29.9,36.8,20.3,36.8,5.1,735046,60,1,1,prague,44,1,0.000
0.077,22150,15,20215,30.8,37.3,20.3,37.3,5.7,718875,62,1,1,prague,45,2,0.000
0.081,22323,15,20215,32.0,40.2,20.3,40.2,6.6,697920,64,1,1,prague,46,3,0.000
0.084,22488,15,20215,33.1,40.7,20.3,40.7,7.1,680053,66,1,1,prague,46,5,0.000
0.087,22646,15,20215,34.4,43.8,20.3,43.8,8.0,658065,68,1,1,prague,46,7,0.000
0.091,22797,15,20215,35.6,44.0,20.3,44.0,8.4,640149,70,1,1,prague,46,9,0.000
0.094,22942,15,20215,37.1,47.4,20.3,47.4,9.3,618632,72,1,1,prague,46,11,0.000
0.099,23013,15,21600,38.4,47.3,20.3,47.4,9.5,599921,74,1,1,prague,46,13,0.000
0.101,22849,15,20160,36.8,25.5,20.3,47.4,10.3,621724,75,1,1,prague,47,14,0.026
0.103,22988,15,18720,35.3,25.5,20.3,47.4,10.6,650389,76,1,1,prague,49,14,0.026
0.107,23127,16,18720,34.1,25.5,20.3,47.4,10.4,678012,78,1,1,prague,51,14,0.026
