time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo,ecn_ect1,ecn_ce,prague_alpha
0.009,22824,15,0,21.1,20.1,20.1,21.4,4.8,1354379,5,1,1,prague,4,0,0.000
0.008,25129,17,0,23.3,30.8,20.1,30.8,6.6,1345927,7,1,1,prague,7,0,0.000
0.007,27557,19,0,24.9,20.2,20.1,31.8,5.0,1382384,15,1,1,prague,15,0,0.000
0.009,27557,19,0,25.5,29.3,20.1,31.8,4.9,1352636,16,1,1,prague,16,0,0.000
0.031,30730,21,25920,25.9,28.9,20.1,31.8,4.5,1483394,36,1,1,prague,18,0,0.000
0.032,33578,23,28800,26.7,32.1,20.1,32.1,4.9,1573477,40,1,1,prague,20,0,0.000
0.036,36426,25,31680,26.7,26.7,20.1,32.1,3.7,1706423,44,1,1,prague,22,0,0.000
0.039,39274,27,34560,27.1,30.1,20.1,32.1,3.6,1810796,48,1,1,prague,24,0,0.000
0.042,42122,29,37440,27.7,32.2,20.1,32.2,4.0,1897866,52,1,1,prague,26,0,0.000
0.046,44970,31,40320,28.4,33.3,20.1,33.3,4.4,1976807,56,1,1,prague,28,0,0.000
0.049,47818,33,43200,29.2,34.4,20.1,34.4,4.8,2047985,60,1,1,prague,30,0,0.000
0.053,50666,35,46080,30.0,35.6,20.1,35.6,5.2,2111576,64,1,1,prague,32,0,0.000
0.009,27041,18,165,47.5,57.5,20.1,57.5,11.1,569476,69,1,1,prague,42,24,0.000
0.009,17791,12,0,45.3,30.1,20.1,57.5,12.6,392607,70,1,1,prague,46,24,0.688
0.034,12509,8,10080,40.8,23.3,20.1,57.5,15.1,306653,81,1,1,prague,50,24,0.645
0.038,12733,8,8640,38.8,24.5,20.1,57.5,15.4,328500,82,1,1,prague,52,24,0.645
0.042,12955,8,7200,36.5,20.5,20.1,57.5,16.1,355096,83,1,1,prague,54,24,0.645
0.046,13176,9,5760,34.4,20.2,20.1,57.5,16.2,382545,84,1,1,prague,56,24,0.645
0.057,13396,9,7200,32.7,20.2,20.1,57.5,15.7,410177,87,1,1,prague,58,24,0.645
0.063,9667,6,7200,31.1,20.2,20.1,57.5,14.9,430698,89,1,1,prague,60,24,0.604
0.070,9972,6,7200,29.7,20.2,20.1,57.5,13.9,430698,91,1,1,prague,62,24,0.604
0.077,10271,7,7200,28.5,20.1,20.1,57.5,12.8,430698,93,1,1,prague,64,24,0.604
0.083,10563,7,8640,27.5,20.2,20.1,57.5,11.7,430698,96,1,1,prague,66,24,0.604
0.091,8167,5,7200,25.8,20.5,20.1,57.5,9.5,430698,98,1,1,prague,69,24,0.565
0.098,8542,5,5760,25.1,20.2,20.1,57.5,8.5,430698,99,1,1,prague,71,24,0.565
0.103,8903,6,5760,24.5,20.2,20.1,57.5,7.6,430698,101,1,1,prague,73,24,0.565
0.108,9076,6,8640,24.0,20.3,20.1,57.5,6.8,430698,104,1,1,prague,74,24,0.565
0.116,9247,6,8640,24.1,25.2,20.1,57.5,5.4,430698,105,1,1,prague,75,24,0.565
0.118,7259,5,7200,23.6,20.2,20.1,57.5,5.0,430698,106,1,1,prague,77,24,0.529
