time_hms,kb_per_sec_in,kb_per_sec_out
19:32:35,6.54,176.56
19:32:36,13.2,778.13
19:32:37,10.08,526.84
19:32:38,6.47,373.81
19:32:39,1.94,8.85
19:32:40,13.41,796.47
19:32:41,2.28,9.11
19:32:42,13.32,807.49
19:32:43,13.45,785.88
19:32:44,13.7,824.28
19:32:45,13.92,842.95
19:32:46,6.26,344.69
19:32:47,7.76,465.88
19:32:48,5.44,312.09
19:32:49,10.6,640.97
19:32:50,4.78,268.78
19:32:51,9.94,605.56
19:32:52,4.02,222.43
19:32:53,11.36,691.19
19:32:54,2.1,74.98
19:32:55,12.68,768.83
19:32:56,2.51,131.6
19:32:57,13.44,819.75
19:32:58,1.47,60.45
19:32:59,14.0,854.64
19:33:00,1.18,42.74
19:33:01,13.92,846.24
19:33:02,2.03,93.89
19:33:03,10.31,618.15
19:33:04,0.16,0.04
19:33:05,11.43,380.22
19:33:06,13.73,427.07
19:33:07,12.54,380.63
19:33:08,13.19,396.86
19:33:09,10.39,300.26
19:33:10,13.77,426.77
19:33:11,12.98,387.14
19:33:12,5.11,157.36
19:33:13,9.51,290.31
19:33:14,4.96,149.41
19:33:15,8.94,271.89
19:33:16,6.24,193.19
19:33:17,8.09,245.59
19:33:18,2.27,66.81
19:33:19,7.33,224.0
19:33:20,3.22,96.69
19:33:21,6.67,199.24
19:33:22,7.19,225.69
19:33:23,5.0,135.84
19:33:24,9.46,290.48
19:33:25,4.75,132.07
19:33:26,3.32,84.8
19:33:27,4.4,128.4
19:33:28,2.18,66.82
19:33:29,3.65,104.15
19:33:30,3.97,123.36
19:33:31,2.88,82.14
19:33:32,1.42,42.65
19:33:33,2.03,56.12
19:33:34,4.74,143.83
19:33:35,1.47,37.32
19:33:36,10.11,308.71
19:33:37,0.71,14.19
19:33:38,3.97,120.43
19:33:39,0.26,2.63
19:33:40,5.56,170.64
19:33:41,0.0,0.0
19:33:42,7.53,223.49
19:33:43,0.04,0.04
19:33:44,5.82,181.12
19:33:45,0.0,0.0
19:33:46,6.39,188.23
19:33:47,0.0,0.0
19:33:48,6.67,196.61
19:33:49,0.0,0.0
19:33:50,6.95,205.67
19:33:51,0.0,0.0
19:33:52,6.86,205.17
19:33:53,0.0,0.0
19:33:54,7.24,204.96
19:33:55,0.0,0.0
19:33:56,6.86,204.45
19:33:57,0.04,0.04
19:33:58,6.96,209.5
19:33:59,0.38,7.55
19:34:00,6.1,182.08
19:34:01,0.95,27.85
