  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
17:44:14      0.00      0.00
17:44:15      0.00      0.00
17:44:16      0.00      0.00
17:44:17      0.07      0.34
17:44:18      0.00      0.00
17:44:19      0.00      0.00
17:44:20      0.00      0.43
17:44:21      0.00      0.00
17:44:22      0.00      0.00
17:44:23      0.00      0.00
17:44:24      0.00      0.00
17:44:25      0.00      0.00
17:44:26      0.00      0.00
17:44:27      0.00      0.00
17:44:28      0.00      0.00
17:44:29      0.00      0.00
17:44:30      0.00      0.00
17:44:31      0.00      0.00
17:44:32      0.00      0.20
17:44:33      0.07      0.07
17:44:34      0.00      0.07
17:44:35      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
17:44:36      0.00      0.43
17:44:37      0.00      0.00
17:44:38      0.00      0.00
17:44:39      0.00      0.00
17:44:40      0.00      0.00
17:44:41      0.00      0.00
17:44:42      0.00      0.00
17:44:43      0.04      0.04
17:44:44     11.88    345.09
17:44:45     11.35    426.82
17:44:46     12.27    465.18
17:44:47     12.18    459.32
17:44:48     11.83    427.18
17:44:49     12.08    454.95
17:44:50     11.69    425.62
17:44:51     12.13    452.38
17:44:52     11.48    428.45
17:44:53     11.85    433.47
17:44:54     11.74    427.13
17:44:55     11.92    435.68
17:44:56     11.65    426.81
17:44:57     12.23    437.50
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
17:44:58     11.89    426.93
17:44:59     12.52    434.19
17:45:01     12.41    426.82
17:45:02     12.88    462.32
17:45:03     12.48    447.94
17:45:04     12.52    441.58
17:45:05     11.64    440.26
17:45:06     12.07    427.24
17:45:07     12.62    443.57
17:45:08     11.82    439.06
17:45:09     12.64    473.02
17:45:10     12.53    468.24
17:45:11     12.07    427.03
17:45:12     12.66    465.21
17:45:13     11.46    426.81
17:45:14     11.66    437.15
17:45:15     12.10    425.39
17:45:16     12.82    475.55
17:45:17     11.35    426.99
17:45:18     11.54    432.72
17:45:19     11.61    435.67
17:45:20     12.06    427.24
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
17:45:21     11.96    437.59
17:45:22     11.79    435.67
17:45:23     12.51    465.54
17:45:24     11.76    425.34
17:45:25     13.30    494.75
17:45:26     11.85    428.28
17:45:27     11.88    435.89
17:45:28     12.53    428.30
17:45:29     11.96    427.24
17:45:30     12.48    437.15
17:45:31     11.71    425.34
17:45:32     12.07    434.45
17:45:33     12.71    475.55
17:45:34     11.07    428.30
17:45:35     12.13    437.57
17:45:36     11.93    428.29
17:45:37     13.53    509.76
17:45:38     11.84    416.54
17:45:39     11.58    435.68
17:45:40     11.68    426.81
17:45:41     17.40    684.07
17:45:42     12.07    440.10
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
17:45:43     13.08    516.91
17:45:44     12.54    459.31
17:45:45     11.57    428.54
17:45:46     12.12    443.37
17:45:47     11.82    426.81
17:45:48     13.25    438.65
17:45:49     12.41    434.20
17:45:50     12.23    428.48
17:45:51     12.89    457.85
17:45:52     13.09    441.74
17:45:53     12.03    432.73
17:45:54     12.63    453.56
17:45:55     12.13    426.80
17:45:56     11.71    428.29
17:45:57     11.93    428.30
17:45:58     11.33    426.88
17:45:59     12.42    417.97
17:46:00     11.49    432.74
17:46:01     11.71    426.83
17:46:02     12.32    431.57
17:46:03     11.77    426.82
17:46:04     12.40    457.84
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
17:46:05     12.70    478.51
17:46:06     16.08    622.03
17:46:07     11.47    426.88
17:46:08     12.23    450.44
17:46:09     12.42    428.20
17:46:10     12.60    443.03
17:46:11     11.54    417.95
17:46:12     12.45    446.02
17:46:13     12.17    427.43
17:46:14     12.96    482.96
17:46:15     12.40    426.83
17:46:16     12.98    457.87
17:46:17     11.83    428.52
17:46:18     12.55    459.30
17:46:19     11.69    426.82
17:46:20     11.69    428.29
17:46:21     12.50    437.41
17:46:22     12.33    428.65
17:46:23     11.81    435.68
17:46:24     13.93    521.41
17:46:25     16.18    654.27
17:46:26     11.52    428.54
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
17:46:27     14.43    556.77
17:46:28     11.42    426.89
17:46:29     12.18    468.18
17:46:30     11.60    428.41
17:46:31     17.24    667.96
17:46:32     11.55    426.82
17:46:33     13.80    527.24
17:46:34     11.70    427.23
17:46:35     13.00    454.85
17:46:36     11.51    425.34
17:46:37     13.25    492.05
17:46:38     11.37    426.82
17:46:39     13.67    508.03
17:46:40     11.68    425.76
17:46:41     13.34    510.98
17:46:42     11.85    426.82
17:46:43     12.02    440.55
17:46:44     12.30    426.82
17:46:45      5.22    164.92
17:46:46      0.00      0.00
17:46:47      0.00      0.00
17:46:48      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
17:46:49      0.00      0.00
17:46:50      0.00      0.00
17:46:51      0.00      0.00
17:46:52      0.00      0.00
17:46:53      0.00      0.00
17:46:54      0.00      0.00
17:46:55      0.00      0.00
17:46:56      0.00      0.00
17:46:57      0.00      0.00
