timestamp,dst_port,state,cc_algo,rto_ms,rtt_ms,rtt_var_ms,min_rtt_ms,mss_bytes,cwnd_pkts,cwnd_bytes,ssthresh_bytes,bytes_sent,bytes_acked,bytes_received,bytes_retrans,segs_out,segs_in,data_segs_out,data_segs_in,retrans_outstanding,retrans_total,pacing_rate_bps,delivery_rate_bps,delivered_pkts,snd_wnd_bytes,rcv_wnd_bytes,unacked_pkts,notsent_bytes
2026-04-27 19:23:59.931,39368,ESTAB,bbr,224,20.679,6.135,20.157,1448,12,17376,NaN,2883,2883,408,NaN,3,5,2,1,NaN,NaN,15886496,1148976,3,48640,43520,NaN,NaN
2026-04-27 19:24:00.217,39368,ESTAB,bbr,224,20.679,6.135,20.157,1448,12,17376,NaN,2883,2883,408,NaN,3,5,2,1,NaN,NaN,15886496,1148976,3,48640,43520,NaN,NaN
2026-04-27 19:24:00.914,39384,ESTAB,bbr,228,25.141,3.732,20.065,1448,31,44888,NaN,52936,29768,822,NaN,38,15,37,2,NaN,NaN,18278048,6086768,22,62464,43520,16,156614
2026-04-27 19:24:01.162,39384,ESTAB,bbr,228,27.955,0.319,20.065,1448,36,52128,28960,210606,210606,1644,NaN,148,79,147,4,NaN,NaN,8829824,5121128,148,86528,43520,NaN,NaN
2026-04-27 19:24:01.399,39384,ESTAB,bbr,232,29.01,0.853,20.065,1448,36,52128,28960,416222,393054,1644,NaN,290,142,289,4,NaN,NaN,8323136,6700040,274,86528,43520,16,427160
2026-04-27 19:24:01.629,39384,ESTAB,bbr,232,28.836,0.157,20.065,1448,36,52128,28960,611702,587086,1644,NaN,425,209,424,4,NaN,NaN,8325704,6692728,408,86528,43520,17,399648
2026-04-27 19:24:01.858,39384,ESTAB,bbr,232,29.176,1.139,20.065,1448,36,52128,28960,799942,778222,1644,NaN,555,275,554,4,NaN,NaN,8328264,6295224,540,86528,43520,15,379376
2026-04-27 19:24:02.100,39384,ESTAB,bbr,232,29.288,0.946,20.065,1448,36,52128,28960,998318,975150,1644,NaN,692,343,691,4,NaN,NaN,8328264,6681464,676,86528,43520,16,302156
2026-04-27 19:24:02.335,39384,ESTAB,bbr,232,28.827,0.105,20.065,1448,36,52128,28960,1202486,1177870,1644,NaN,833,413,832,4,NaN,NaN,8341936,6687792,816,86528,43520,17,97988
2026-04-27 19:24:02.569,39384,ESTAB,bbr,236,35.236,11.438,20.065,1448,36,52128,28960,1300474,1300474,1644,NaN,901,456,900,4,NaN,NaN,8398328,2622800,901,86528,43520,NaN,NaN
2026-04-27 19:24:02.813,39384,ESTAB,bbr,236,35.236,11.438,20.065,1448,36,52128,28960,1300474,1300474,1644,NaN,901,456,900,4,NaN,NaN,8398328,2622800,901,86528,43520,NaN,NaN
2026-04-27 19:24:03.053,39384,ESTAB,bbr,232,28.701,0.719,20.065,1448,36,52128,28960,1449605,1407613,2468,NaN,1004,496,1003,6,NaN,NaN,8398328,6694656,975,86528,43520,29,161718
2026-04-27 19:24:03.296,39384,ESTAB,bbr,232,28.532,1.476,20.065,1448,50,72400,28960,1611323,1611323,2468,NaN,1116,560,1115,6,NaN,NaN,8370136,6688216,1116,319488,43520,NaN,NaN
2026-04-27 19:24:03.579,39384,ESTAB,bbr,232,28.532,1.476,20.065,1448,50,72400,28960,1611323,1611323,2468,NaN,1116,560,1115,6,NaN,NaN,8370136,6688216,1116,319488,43520,NaN,NaN
2026-04-27 19:24:03.817,39384,ESTAB,bbr,232,28.532,1.476,20.065,1448,50,72400,28960,1611323,1611323,2468,NaN,1116,560,1115,6,NaN,NaN,8370136,6688216,1116,319488,43520,NaN,NaN
2026-04-27 19:24:04.045,39384,ESTAB,bbr,232,28.532,1.476,20.065,1448,50,72400,28960,1611323,1611323,2468,NaN,1116,560,1115,6,NaN,NaN,8370136,6688216,1116,319488,43520,NaN,NaN
2026-04-27 19:24:04.281,39384,ESTAB,bbr,232,28.532,1.476,20.065,1448,50,72400,28960,1611323,1611323,2468,NaN,1116,560,1115,6,NaN,NaN,8370136,6688216,1116,319488,43520,NaN,NaN
2026-04-27 19:24:04.547,39384,ESTAB,bbr,232,28.532,1.476,20.065,1448,50,72400,28960,1611323,1611323,2468,NaN,1116,560,1115,6,NaN,NaN,8370136,6688216,1116,319488,43520,NaN,NaN
2026-04-27 19:24:04.801,39384,ESTAB,bbr,232,28.532,1.476,20.065,1448,50,72400,28960,1611323,1611323,2468,NaN,1116,560,1115,6,NaN,NaN,8370136,6688216,1116,319488,43520,NaN,NaN
2026-04-27 19:24:05.049,39384,ESTAB,bbr,232,28.755,1.628,20.065,1448,50,72400,28960,1731494,1706878,3292,NaN,1199,595,1198,8,NaN,NaN,8329976,6710256,1182,319488,43520,17,249795
2026-04-27 19:24:05.300,39384,ESTAB,bbr,232,28.84,0.262,20.065,1448,36,52128,28960,1935662,1912494,3292,NaN,1340,666,1339,8,NaN,NaN,8364152,6691648,1324,319488,43520,16,45627
2026-04-27 19:24:05.548,39384,ESTAB,bbr,232,29.729,0.993,20.065,1448,36,52128,28960,1981289,1981289,3292,NaN,1372,690,1371,8,NaN,NaN,8364152,5852616,1372,319488,43520,NaN,NaN
2026-04-27 19:24:05.811,39384,ESTAB,bbr,232,29.729,0.993,20.065,1448,36,52128,28960,1981289,1981289,3292,NaN,1372,690,1371,8,NaN,NaN,8364152,5852616,1372,319488,43520,NaN,NaN
2026-04-27 19:24:06.063,39384,ESTAB,bbr,232,29.729,0.993,20.065,1448,36,52128,28960,1981289,1981289,3292,NaN,1372,690,1371,8,NaN,NaN,8364152,5852616,1372,319488,43520,NaN,NaN
2026-04-27 19:24:06.307,39384,ESTAB,bbr,232,29.729,0.993,20.065,1448,36,52128,28960,1981289,1981289,3292,NaN,1372,690,1371,8,NaN,NaN,8364152,5852616,1372,319488,43520,NaN,NaN
2026-04-27 19:24:06.547,39384,ESTAB,bbr,232,29.729,0.993,20.065,1448,36,52128,28960,1981289,1981289,3292,NaN,1372,690,1371,8,NaN,NaN,8364152,5852616,1372,319488,43520,NaN,NaN
2026-04-27 19:24:06.793,39384,ESTAB,bbr,232,29.729,0.993,20.065,1448,36,52128,28960,1981289,1981289,3292,NaN,1372,690,1371,8,NaN,NaN,8364152,5852616,1372,319488,43520,NaN,NaN
2026-04-27 19:24:07.038,39384,ESTAB,bbr,228,26.736,2.594,20.065,1448,36,52128,28960,2069604,2044988,4116,NaN,1433,714,1432,10,NaN,NaN,8325704,6691224,1416,319488,43520,17,438744
2026-04-27 19:24:07.280,39384,ESTAB,bbr,232,30.349,0.337,20.065,1448,36,52128,28960,2270876,2244812,4116,NaN,1572,783,1571,10,NaN,NaN,8314592,6693776,1554,319488,43520,18,432952
2026-04-27 19:24:07.524,39384,ESTAB,bbr,232,28.248,0.155,20.065,1448,36,52128,28960,2472148,2447532,4116,NaN,1711,853,1710,10,NaN,NaN,8329976,5952720,1694,319488,43520,17,427160
2026-04-27 19:24:07.774,39384,ESTAB,bbr,232,29.085,0.426,20.065,1448,36,52128,28960,2685004,2658940,4116,NaN,1858,926,1857,10,NaN,NaN,8365008,6697672,1840,319488,43520,18,320357
2026-04-27 19:24:08.015,39384,ESTAB,bbr,232,29.456,1.224,20.065,1448,36,52128,28960,2883380,2858764,4116,NaN,1995,995,1994,10,NaN,NaN,8321432,6678096,1978,319488,43520,17,121981
2026-04-27 19:24:08.271,39384,ESTAB,bbr,232,30.061,0.749,20.065,1448,36,52128,28960,3005361,3005361,4116,NaN,2080,1046,2079,10,NaN,NaN,8329976,5855360,2080,320000,43520,NaN,NaN
2026-04-27 19:24:08.513,39384,ESTAB,bbr,232,30.061,0.749,20.065,1448,36,52128,28960,3005361,3005361,4116,NaN,2080,1046,2079,10,NaN,NaN,8329976,5855360,2080,320000,43520,NaN,NaN
2026-04-27 19:24:08.757,39384,ESTAB,bbr,232,30.061,0.749,20.065,1448,36,52128,28960,3005361,3005361,4116,NaN,2080,1046,2079,10,NaN,NaN,8329976,5855360,2080,320000,43520,NaN,NaN
2026-04-27 19:24:08.992,39384,ESTAB,bbr,232,28.849,1.028,20.065,1448,36,52128,28960,3019828,3008244,4940,NaN,2090,1049,2089,12,NaN,NaN,6663976,5855360,2082,320000,43520,8,512592
2026-04-27 19:24:09.224,39384,ESTAB,bbr,232,28.835,0.071,20.065,1448,36,52128,28960,3221100,3196484,4940,NaN,2229,1114,2228,12,NaN,NaN,8332536,6689072,2212,320000,43520,17,311320
2026-04-27 19:24:09.460,39384,ESTAB,bbr,232,30.189,0.641,20.065,1448,36,52128,28960,3419476,3393412,4940,NaN,2366,1182,2365,12,NaN,NaN,8332536,6694016,2348,320000,43520,18,308424
2026-04-27 19:24:09.699,39384,ESTAB,bbr,232,28.868,0.069,20.065,1448,36,52128,28960,3617852,3593236,4940,NaN,2503,1251,2502,12,NaN,NaN,8314592,6681576,2486,320000,43520,17,305528
2026-04-27 19:24:09.934,39384,ESTAB,bbr,232,30.347,0.272,20.065,1448,36,52128,28960,3816228,3793060,4940,NaN,2640,1320,2639,12,NaN,NaN,8324848,5865528,2624,320000,43520,16,302632
2026-04-27 19:24:10.160,39384,ESTAB,bbr,232,28.814,0.073,20.065,1448,36,52128,28960,4005916,3981300,4940,NaN,2771,1385,2770,12,NaN,NaN,8337664,6693368,2754,320000,43520,17,210502
2026-04-27 19:24:10.394,39384,ESTAB,bbr,232,30.29,0.458,20.065,1448,36,52128,28960,4198500,4175332,4940,NaN,2904,1452,2903,12,NaN,NaN,8337664,6668728,2888,320000,43520,16,17918
