time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo,ecn_ect1,ecn_ce,prague_alpha
0.008,22471,15,0,21.1,20.2,20.2,21.4,4.8,1330715,5,1,1,prague,4,0,0.000
0.007,24274,16,0,22.9,29.0,20.2,29.0,5.9,1322228,7,1,1,prague,7,0,0.000
0.007,26658,18,55,25.2,28.4,20.2,30.9,4.7,1322216,15,1,1,prague,14,0,0.000
0.010,27030,18,0,25.6,28.0,20.2,30.9,3.4,1322200,16,1,1,prague,16,0,0.000
0.030,30473,21,24480,26.1,30.1,20.2,30.9,3.7,1458540,35,1,1,prague,18,0,0.000
0.033,33321,23,28800,27.0,33.4,20.2,33.4,4.6,1541325,40,1,1,prague,20,0,0.000
0.037,36169,25,31680,27.0,26.8,20.2,33.4,3.5,1674738,44,1,1,prague,22,0,0.000
0.040,39017,27,34560,27.4,30.1,20.2,33.4,3.4,1781077,48,1,1,prague,24,0,0.000
0.044,41865,29,37440,28.0,32.1,20.2,33.4,3.7,1870442,52,1,1,prague,26,0,0.000
0.071,22227,15,20215,32.5,37.0,20.2,37.0,4.5,683004,57,1,1,prague,41,1,0.000
0.074,22403,15,20215,33.5,40.3,20.2,40.3,5.3,668546,59,1,1,prague,42,2,0.000
0.077,22574,15,20215,34.4,40.5,20.2,40.5,5.7,656602,61,1,1,prague,43,3,0.000
0.081,22736,15,20215,35.5,43.6,20.2,43.6,6.6,639855,63,1,1,prague,43,5,0.000
0.084,22891,15,20215,36.6,44.0,20.2,44.0,7.1,625556,65,1,1,prague,43,7,0.000
0.088,23039,15,20215,37.9,47.2,20.2,47.2,8.0,607552,67,1,1,prague,43,9,0.000
0.092,23180,16,20215,39.1,47.2,20.2,47.2,8.3,593066,69,1,1,prague,43,11,0.000
0.096,23077,16,18720,38.6,25.4,20.2,50.6,10.6,597215,71,1,1,prague,44,14,0.026
0.102,23213,16,18720,37.0,25.4,20.2,50.6,11.3,627632,73,1,1,prague,46,14,0.026
0.104,23349,16,17280,35.5,25.4,20.2,50.6,11.4,657144,74,1,1,prague,48,14,0.026
0.108,23486,16,17280,34.3,25.4,20.2,50.6,11.0,685322,76,1,1,prague,50,14,0.026
0.110,23623,16,15840,33.2,25.4,20.2,50.6,10.5,712501,77,1,1,prague,52,14,0.026
0.114,23760,16,15840,32.2,25.5,20.2,50.6,9.8,738048,79,1,1,prague,54,14,0.026
0.117,23898,16,15840,31.2,24.4,20.2,50.6,9.3,765544,81,1,1,prague,56,14,0.026
0.121,24036,16,15840,30.2,23.2,20.2,50.6,9.0,795367,83,1,1,prague,58,14,0.026
0.123,23883,16,14400,29.1,21.6,20.2,50.6,8.9,819454,84,1,1,prague,60,14,0.024
0.127,24023,16,14400,28.1,20.4,20.2,50.6,8.8,856282,86,1,1,prague,62,14,0.024
0.130,24163,16,14400,27.1,20.2,20.2,50.6,8.6,892446,88,1,1,prague,64,14,0.024
0.135,24302,16,15840,26.2,20.2,20.2,50.6,8.2,927167,91,1,1,prague,66,14,0.024
0.139,24441,16,17280,25.5,20.2,20.2,50.6,7.6,960164,94,1,1,prague,68,14,0.024
0.143,24580,17,17280,24.8,20.2,20.2,50.6,7.0,991328,96,1,1,prague,70,14,0.024
0.145,24445,16,17280,24.2,20.1,20.1,50.6,6.4,1009623,98,1,1,prague,72,14,0.022
0.149,24586,17,18720,23.7,20.1,20.1,50.6,5.9,1037296,101,1,1,prague,74,14,0.022
0.152,24726,17,18720,23.3,20.1,20.1,50.6,5.3,1063209,103,1,1,prague,76,14,0.022
0.156,24866,17,20160,22.9,20.2,20.1,50.6,4.7,1087323,106,1,1,prague,78,14,0.022
0.159,25006,17,20160,22.5,20.1,20.1,50.6,4.2,1110095,108,1,1,prague,80,14,0.022
0.162,25146,17,20160,22.2,20.1,20.1,50.6,3.8,1131275,110,1,1,prague,82,14,0.022
0.165,25285,17,21600,22.0,20.5,20.1,50.6,3.3,1148587,113,1,1,prague,84,14,0.022
0.167,25166,17,21600,21.9,20.8,20.1,50.6,2.7,1150971,115,1,1,prague,86,14,0.021
0.171,25306,17,23040,21.8,21.2,20.1,50.6,2.2,1161571,118,1,1,prague,88,14,0.021
0.174,25446,17,23040,21.8,22.1,20.1,50.6,1.7,1165857,120,1,1,prague,90,14,0.021
0.179,25585,17,23040,21.9,22.7,20.1,50.6,1.5,1166188,122,1,1,prague,92,14,0.021
0.181,25724,17,23040,22.1,23.3,20.1,50.6,1.5,1163823,124,1,1,prague,94,14,0.021
0.184,25863,17,23040,22.4,24.2,20.1,50.6,1.6,1156508,126,1,1,prague,96,14,0.021
0.188,26000,18,23040,22.7,25.2,20.1,50.6,1.9,1144769,128,1,1,prague,97,15,0.021
0.191,26136,18,24480,23.1,25.5,20.1,50.6,2.1,1133145,131,1,1,prague,99,15,0.021
0.194,26272,18,24480,23.5,26.9,20.1,50.6,2.6,1116010,133,1,1,prague,101,15,0.021
0.198,26114,18,24480,24.1,27.8,20.1,50.6,3.0,1085054,135,1,1,prague,103,15,0.022
0.201,26251,18,24480,24.6,28.7,20.1,50.6,3.4,1065338,137,1,1,prague,105,15,0.022
0.007,27196,18,55,28.0,32.1,20.1,50.6,4.4,970350,140,1,1,prague,124,15,0.021
0.011,27232,18,0,28.1,28.4,20.1,50.6,3.4,969869,141,1,1,prague,126,15,0.021
0.035,27252,18,21600,28.9,34.9,20.1,50.6,4.3,941965,160,1,1,prague,130,15,0.019
0.042,27522,19,21600,29.1,30.1,20.1,50.6,3.5,946586,164,1,1,prague,134,15,0.019
0.049,27790,19,23040,29.4,32.0,20.1,50.6,3.4,943793,169,1,1,prague,138,15,0.019
