  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
19:48:41      3.70     83.41
19:48:42     12.90    762.81
19:48:43     10.77    816.34
19:48:44      9.72    837.43
19:48:45     10.49    811.04
19:48:46      5.68    540.80
19:48:47      8.84    634.29
19:48:48      3.31    321.37
19:48:49      7.04    591.35
19:48:50      5.20    655.04
19:48:51      6.85    545.87
19:48:52      6.06    656.48
19:48:53      6.95    501.15
19:48:54      7.00    623.66
19:48:55      6.01    457.46
19:48:56      7.66    816.89
19:48:57      6.20    415.76
19:48:58      7.19    647.61
19:48:59      4.69    364.30
19:49:00      5.68    678.79
19:49:01      4.59    323.02
19:49:02      8.40    837.73
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
19:49:03      9.39    763.90
19:49:04      9.27    840.98
19:49:05      0.99     55.57
19:49:06      8.81    841.30
19:49:07      2.43    250.45
19:49:08     10.59    796.69
19:49:09      4.16    402.27
19:49:10      9.51    759.87
19:49:11      4.16    379.51
19:49:12      8.00    719.60
19:49:13      4.83    546.84
19:49:14      8.85    677.67
19:49:15      5.01    549.37
19:49:16      7.53    629.94
19:49:17      0.85     68.16
19:49:18      7.14    577.05
19:49:19      3.22    324.22
19:49:20      7.15    520.81
19:49:21      7.00    745.75
19:49:22      6.01    485.18
19:49:23      6.53    718.45
19:49:24      6.02    445.79
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
19:49:25      8.33    783.10
19:49:26      5.30    394.86
19:49:27      6.53    699.83
19:49:28      5.35    357.58
19:49:29      8.52    716.31
19:49:30      4.44    294.47
19:49:31      3.60    292.57
19:49:32      4.21    258.64
19:49:33      8.89    838.74
19:49:34      3.46    248.35
19:49:35      7.45    703.19
19:49:36      2.60    171.58
19:49:37      7.47    836.92
19:49:38      3.36    279.52
19:49:39      7.38    659.14
19:49:40      1.47     74.37
19:49:41     10.79    835.65
19:49:42      1.28     83.90
19:49:43      9.93    844.59
19:49:44      3.64    357.30
19:49:45      9.38    809.04
19:49:46      0.16      0.00
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
19:49:47     10.57    778.40
19:49:48      2.93    277.00
19:49:49      9.13    740.92
19:49:50      1.89    191.22
19:49:51      8.85    690.27
19:49:52      3.88    417.06
19:49:53      8.28    647.91
19:49:54      4.54    500.15
19:49:55      7.25    600.41
19:49:56      5.20    558.03
19:49:57      8.09    556.43
19:49:58      6.62    592.50
19:49:59      7.25    512.82
19:50:00      7.47    674.37
19:50:01      6.02    468.25
19:50:02      5.96    631.81
19:50:03      4.12    313.36
19:50:04      0.00      0.00
19:50:05      5.51    372.24
19:50:06      9.56    822.17
19:50:07      6.67    541.73
19:50:08      6.62    840.22
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
19:50:09      4.50    337.08
19:50:10      8.04    835.26
19:50:11      5.06    396.90
19:50:12      8.23    841.38
19:50:13      4.03    298.17
19:50:14      8.42    842.62
19:50:15      4.07    307.04
19:50:16      8.42    841.28
19:50:17      3.78    302.64
19:50:18      8.90    836.36
19:50:19      3.26    298.33
19:50:20      7.68    839.57
19:50:21      2.89    308.39
19:50:22      9.29    837.51
19:50:23      0.54     30.34
19:50:24     10.96    814.95
19:50:25      0.26      0.00
19:50:26      7.08    769.42
19:50:27      2.84    341.45
19:50:28      8.33    739.28
19:50:29      0.47     40.66
19:50:30      9.42    670.79
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
19:50:31      5.58    535.45
19:50:32      7.53    642.49
19:50:33      5.49    612.06
19:50:34      8.11    590.72
19:50:35      6.24    575.29
19:50:36      6.78    551.22
19:50:37      6.62    732.18
19:50:38      6.96    502.24
19:50:39      6.82    629.42
19:50:40      6.45    456.67
19:50:41      8.52    786.30
19:50:42      6.20    419.21
19:50:43      7.86    756.31
19:50:44      5.44    365.10
19:50:45      9.46    838.58
19:50:46      4.70    351.08
19:50:47      6.25    628.20
19:50:48      4.68    279.65
19:50:49      8.99    839.14
19:50:50      4.97    365.81
19:50:51      9.47    842.67
19:50:52      4.21    314.73
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
19:50:53      9.28    833.80
19:50:54      3.18    248.66
19:50:55      8.61    828.80
19:50:56      3.93    386.04
19:50:57     10.31    848.36
19:50:58      1.94    167.12
19:50:59      9.65    841.57
19:51:00      1.85    161.31
19:51:01     11.07    841.15
19:51:02      3.95    371.77
19:51:03      7.77    645.23
19:51:04      0.08      0.08
19:51:05      8.94    728.16
19:51:06      1.99    219.41
19:51:07      8.48    700.99
19:51:08      4.16    400.15
19:51:09      8.95    655.14
19:51:10      5.68    546.13
19:51:11      7.99    607.89
19:51:12      5.87    532.10
19:51:13      7.07    567.46
19:51:14      6.34    699.22
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
19:51:15      7.24    513.98
19:51:16      7.57    713.22
19:51:17      7.05    475.31
19:51:18      2.55    222.27
19:51:19      6.29    432.29
19:51:20      9.44    810.62
19:51:21      9.15    838.45
19:51:22     10.35    798.38
19:51:23      4.73    490.36
19:51:24      9.41    681.39
19:51:25      5.68    547.55
19:51:26      8.69    639.62
19:51:27      4.92    456.21
19:51:28      8.18    593.60
19:51:29      5.30    479.00
19:51:30      5.74    548.08
19:51:31      0.38     38.01
19:51:32      6.20    506.90
19:51:33      4.83    627.11
19:51:34      6.57    454.29
19:51:35      5.49    462.15
19:51:36      5.16    416.23
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
19:51:37      7.85    750.08
19:51:38      5.46    367.26
19:51:39      5.02    411.99
19:51:40      3.64    325.55
19:51:41      5.30    639.25
19:51:42      4.30    275.72
19:51:43     10.03    840.45
19:51:44      4.72    347.71
19:51:45      7.19    576.41
19:51:46      2.60    181.50
19:51:47      8.33    839.73
19:51:48      2.61    175.70
19:51:49      8.33    789.30
19:51:50      1.65     95.36
19:51:51      9.13    839.22
19:51:52      2.70    216.99
19:51:53     10.73    836.82
19:51:54      3.08    268.59
19:51:55     10.43    839.93
19:51:56      3.57    316.83
19:51:57     10.48    794.15
19:51:58      3.60    354.02
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
19:51:59      8.67    751.15
19:52:00      3.88    434.23
