time_hms,kb_per_sec_in,kb_per_sec_out
04:52:15,0.9,3.2
04:52:16,15.3,639.2
04:52:17,17.9,827.6
04:52:18,19.2,854.4
04:52:19,18.6,834.1
04:52:20,19.2,834.2
04:52:21,18.7,854.0
04:52:22,18.1,788.9
04:52:23,6.6,299.1
04:52:24,13.9,576.3
04:52:25,5.7,251.3
04:52:26,13.8,556.9
04:52:27,12.8,570.6
04:52:28,12.5,528.8
04:52:29,5.7,261.5
04:52:30,12.0,505.2
04:52:31,15.7,717.1
04:52:32,12.5,478.6
04:52:33,19.9,794.5
04:52:34,11.1,463.8
04:52:35,15.7,717.4
04:52:36,10.6,441.7
04:52:37,18.6,854.3
04:52:38,11.4,421.5
04:52:39,16.5,731.8
04:52:40,9.4,385.9
04:52:41,18.6,854.1
04:52:42,9.5,391.8
04:52:43,17.9,820.0
04:52:44,9.3,348.4
04:52:45,13.1,538.0
04:52:46,11.2,419.8
04:52:47,10.9,427.0
04:52:48,11.9,428.6
04:52:49,11.2,404.6
04:52:50,11.7,428.6
04:52:51,11.2,418.1
04:52:52,12.0,428.6
04:52:53,11.2,415.5
04:52:54,11.7,428.4
04:52:55,11.1,418.8
04:52:56,11.9,428.5
04:52:57,11.0,417.6
04:52:58,11.7,428.6
04:52:59,11.0,419.9
04:53:00,11.1,428.5
04:53:01,11.1,416.7
04:53:02,11.2,428.4
04:53:03,11.1,427.1
04:53:04,11.6,419.1
04:53:05,10.8,412.5
04:53:06,11.4,428.6
04:53:07,11.3,418.1
04:53:08,11.4,428.6
04:53:09,11.1,418.3
04:53:10,11.0,428.4
04:53:11,11.2,417.7
04:53:12,11.4,430.2
04:53:13,10.2,413.2
04:53:14,11.5,428.5
04:53:15,11.1,417.1
04:53:16,10.8,427.0
04:53:17,11.6,419.8
04:53:18,11.0,426.9
04:53:19,11.1,406.3
04:53:20,9.6,360.9
04:53:21,10.4,384.0
04:53:22,11.1,427.1
04:53:23,11.0,396.7
04:53:24,11.1,421.5
04:53:25,10.2,358.8
04:53:26,11.5,427.1
04:53:27,11.7,415.1
04:53:28,11.2,428.6
04:53:29,11.8,418.3
04:53:30,11.1,427.0
04:53:31,11.7,419.7
04:53:32,9.0,341.1
04:53:33,8.8,310.1
04:53:34,11.2,427.1
04:53:35,11.6,419.2
04:53:36,11.3,427.0
04:53:37,11.5,420.0
04:53:38,11.1,427.1
04:53:39,11.6,418.2
04:53:40,11.3,419.1
04:53:41,12.0,428.5
04:53:42,11.0,416.6
04:53:43,11.5,428.5
04:53:44,11.0,416.4
04:53:45,11.8,428.6
04:53:46,10.8,419.0
04:53:47,11.7,428.5
04:53:48,11.2,417.2
04:53:49,11.5,428.4
04:53:50,11.0,418.4
04:53:51,11.5,428.5
04:53:52,11.2,418.5
04:53:53,11.4,428.5
04:53:54,11.0,420.2
04:53:55,11.3,428.5
04:53:56,11.0,419.6
04:53:57,11.5,428.6
04:53:58,11.1,416.8
04:53:59,11.5,428.4
04:54:00,10.8,418.1
04:54:01,11.7,428.6
04:54:02,10.6,393.4
04:54:03,4.2,126.8
04:54:04,5.3,200.7
04:54:05,3.4,110.6
04:54:06,11.3,428.6
04:54:07,11.0,393.1
04:54:08,11.1,427.0
04:54:09,11.5,405.2
04:54:10,11.3,426.9
04:54:11,11.4,417.4
04:54:12,11.3,427.0
04:54:13,10.6,373.4
04:54:14,11.1,427.0
04:54:15,11.2,397.2
04:54:16,11.3,427.5
04:54:17,11.6,411.7
04:54:18,11.0,428.5
04:54:19,11.1,428.6
04:54:20,11.1,414.7
04:54:21,11.7,428.5
04:54:22,11.4,417.8
04:54:23,10.1,338.5
04:54:24,10.7,426.9
04:54:25,8.0,278.3
04:54:26,11.0,419.4
04:54:27,10.9,409.4
04:54:28,11.3,407.6
04:54:29,5.3,200.8
04:54:30,11.0,395.7
04:54:31,9.9,376.4
04:54:32,10.6,383.9
04:54:33,11.0,421.1
04:54:34,10.2,373.7
04:54:35,10.5,409.9
04:54:36,10.2,358.9
04:54:37,10.6,427.2
04:54:38,9.9,354.0
04:54:39,11.3,427.1
04:54:40,10.0,354.7
04:54:41,11.3,427.1
04:54:42,10.2,363.6
04:54:43,11.5,427.1
04:54:44,10.5,364.2
04:54:45,11.3,427.1
04:54:46,10.0,368.4
04:54:47,11.3,427.0
04:54:48,10.1,359.0
04:54:49,11.1,428.5
04:54:50,11.5,418.1
04:54:51,11.3,427.1
04:54:52,11.9,420.0
04:54:53,11.3,427.1
04:54:54,12.0,420.3
04:54:55,11.0,427.1
04:54:56,11.7,417.6
04:54:57,11.1,427.1
04:54:58,11.8,419.9
04:54:59,10.6,427.1
04:55:00,11.8,428.6
04:55:01,10.8,417.9
04:55:02,11.8,428.6
04:55:03,11.2,417.6
04:55:04,11.8,419.7
04:55:05,11.3,426.9
04:55:06,11.4,419.6
04:55:07,11.3,426.9
04:55:08,11.1,404.9
04:55:09,10.8,427.0
04:55:10,10.5,368.9
04:55:11,11.4,427.0
04:55:12,11.6,420.4
04:55:13,11.0,427.1
04:55:14,11.1,400.9
04:55:15,16.9,698.8
04:55:16,7.7,282.0
04:55:17,10.6,482.0
04:55:18,5.4,202.2
04:55:19,15.6,712.6
04:55:20,4.8,177.0
04:55:21,18.6,854.1
04:55:22,9.8,409.3
04:55:23,18.7,854.2
04:55:24,8.5,344.5
04:55:25,18.6,854.3
04:55:26,9.1,371.3
04:55:27,18.7,854.3
04:55:28,6.0,230.8
04:55:29,18.6,854.2
04:55:30,5.7,214.2
04:55:31,11.5,524.9
04:55:32,1.8,38.2
04:55:33,18.6,854.1
04:55:34,7.1,275.6
