timestamp,dst_port,state,cc_algo,rto_ms,rtt_ms,rtt_var_ms,min_rtt_ms,mss_bytes,cwnd_pkts,cwnd_bytes,ssthresh_bytes,bytes_sent,bytes_acked,bytes_received,bytes_retrans,segs_out,segs_in,data_segs_out,data_segs_in,retrans_outstanding,retrans_total,pacing_rate_bps,delivery_rate_bps,delivered_pkts,snd_wnd_bytes,rcv_wnd_bytes,unacked_pkts,notsent_bytes
2026-04-10 20:46:32.176,40566,ESTAB,cubic,224,20.662,6.103,20.182,1448,10,14480,NaN,2883,2883,408,NaN,3,5,2,1,NaN,NaN,11212376,1147264,3,48640,43520,NaN,NaN
2026-04-10 20:46:32.879,40578,ESTAB,cubic,224,20.888,10.444,20.888,1448,10,14480,NaN,1056,NaN,406,NaN,2,3,1,1,NaN,NaN,11091528,NaN,1,42496,43520,1,NaN
2026-04-10 20:46:33.100,40578,ESTAB,cubic,232,28.741,0.026,20.042,1448,36,52128,52128,174568,148504,822,NaN,122,56,121,2,NaN,NaN,17411136,6689288,104,113664,43520,18,34205
2026-04-10 20:46:33.320,40578,ESTAB,cubic,232,29.39,0.634,20.042,1448,25,36200,36200,316733,293565,1644,NaN,221,110,220,4,NaN,NaN,11824224,6698744,205,113664,43520,16,131768
2026-04-10 20:46:33.542,40578,ESTAB,cubic,232,29.875,0.915,20.042,1448,25,36200,36200,500629,478909,1644,NaN,348,174,347,4,NaN,NaN,11632368,6696920,333,113664,43520,15,173760
2026-04-10 20:46:33.764,40578,ESTAB,cubic,232,28.743,0.208,20.042,1448,25,36200,36200,688869,664253,1644,NaN,478,238,477,4,NaN,NaN,12090432,6694872,461,113664,43520,17,211408
2026-04-10 20:46:33.988,40578,ESTAB,cubic,232,28.307,0.423,20.042,1448,31,44888,36200,872765,848149,1644,NaN,605,295,604,4,NaN,NaN,15222848,6300784,588,203776,43520,17,279464
2026-04-10 20:46:34.219,40578,ESTAB,cubic,232,29.238,0.429,20.042,1448,31,44888,36200,1068245,1045077,1644,NaN,740,363,739,4,NaN,NaN,14738512,6694232,724,219648,43520,16,214304
2026-04-10 20:46:34.442,40578,ESTAB,cubic,232,29.151,1.145,20.042,1448,31,44888,36200,1255037,1230421,1644,NaN,869,427,868,4,NaN,NaN,14782440,6300784,852,219648,43520,17,157832
2026-04-10 20:46:34.671,40578,ESTAB,cubic,232,29.654,0.377,20.042,1448,31,44888,36200,1444725,1421557,1644,NaN,1000,493,999,4,NaN,NaN,14531392,6688000,984,219648,43520,16,9738
2026-04-10 20:46:34.941,40578,ESTAB,cubic,232,30.698,6.98,20.042,1448,31,44888,36200,1457346,1457346,2468,NaN,1009,507,1008,6,NaN,NaN,14037432,3423160,1009,219648,43520,NaN,NaN
2026-04-10 20:46:35.173,40578,ESTAB,cubic,232,30.02,0.797,20.042,1448,31,44888,36200,1658370,1636650,2468,NaN,1148,569,1147,6,NaN,NaN,14354344,6679784,1133,219648,43520,15,202720
2026-04-10 20:46:35.410,40578,ESTAB,cubic,232,29.071,0.573,20.042,1448,35,50680,36200,1856746,1833578,2468,NaN,1285,630,1284,6,NaN,NaN,16735344,6694872,1269,219648,43520,16,264984
2026-04-10 20:46:35.647,40578,ESTAB,cubic,232,29.53,1.611,20.042,1448,35,50680,36200,2055122,2031954,2468,NaN,1422,692,1421,6,NaN,NaN,16475368,6693584,1406,219648,43520,16,196928
2026-04-10 20:46:35.880,40578,ESTAB,cubic,232,30.091,0.603,20.042,1448,35,50680,36200,2250602,2228882,2468,NaN,1557,760,1556,6,NaN,NaN,16168552,6694496,1542,219648,43520,15,262088
2026-04-10 20:46:36.114,40578,ESTAB,cubic,232,28.997,0.263,20.042,1448,35,50680,36200,2446082,2425810,2468,NaN,1692,828,1691,6,NaN,NaN,16778488,6675584,1678,219648,43520,14,165626
2026-04-10 20:46:36.342,40578,ESTAB,cubic,232,29.933,0.87,20.042,1448,35,50680,36200,2611708,2611154,2468,NaN,1807,892,1806,6,NaN,NaN,16253832,6301216,1806,219648,43520,1,NaN
2026-04-10 20:46:36.577,40578,ESTAB,cubic,236,35.583,11.953,20.042,1448,35,50680,36200,2611708,2611708,2468,NaN,1807,893,1806,6,NaN,NaN,13672944,2538904,1807,220160,43520,NaN,NaN
