      Time     KB/s_in    KB/s_out
  17:20:41         0.9         3.2
  17:20:42        15.5       646.9
  17:20:43        17.8       812.9
  17:20:44        15.4       666.5
  17:20:45        18.7       834.3
  17:20:46        19.3       854.4
  17:20:47        18.6       832.6
  17:20:48        19.6       812.5
  17:20:49        16.9       664.5
  17:20:50        15.6       583.9
  17:20:51        16.5       636.4
  17:20:52        14.8       551.3
  17:20:53        15.2       588.7
  17:20:54        14.3       533.5
  17:20:55        19.8       758.4
  17:20:56        13.9       511.2
  17:20:57        14.7       565.1
  17:20:58        13.0       492.1
  17:20:59        14.8       564.1
  17:21:00        12.4       471.5
  17:21:01        20.0       761.0
  17:21:02        12.2       449.1
  17:21:03         5.4       203.8
  17:21:04        11.2       422.6
  17:21:05        14.2       539.3
  17:21:06        10.9       400.7
  17:21:07        18.9       716.5
  17:21:08        10.4       382.7
  17:21:09        21.6       834.8
  17:21:10         9.5       350.3
  17:21:11        13.6       505.4
  17:21:12         8.7       301.5
  17:21:13         8.9       318.0
  17:21:14         8.1       298.3
  17:21:15         8.3       307.4
  17:21:16         8.7       305.8
  17:21:17         8.6       288.1
  17:21:18         9.1       299.0
  17:21:19         8.3       302.9
  17:21:20         9.4       303.7
  17:21:21         8.4       298.5
  17:21:22         4.9       145.5
  17:21:23         9.3       335.3
  17:21:24         3.0        74.1
  17:21:25         9.1       319.2
  17:21:26         4.8       141.0
  17:21:27         9.0       319.2
  17:21:28         4.6       133.4
  17:21:29         8.5       305.9
  17:21:30         5.8       184.0
  17:21:31         7.7       277.1
  17:21:32         1.4        20.7
  17:21:33         8.7       316.2
  17:21:34         3.6        95.9
  17:21:35         8.9       319.2
  17:21:36         3.0        64.6
  17:21:37         8.8       317.6
  17:21:38         3.7       116.0
  17:21:39         8.4       287.9
  17:21:40         0.0         0.1
  17:21:41         9.1       288.2
  17:21:42         2.3        80.9
  17:21:43         8.8       280.8
  17:21:44         4.6       168.5
  17:21:45         8.4       277.8
  17:21:46         3.5       129.1
  17:21:47         8.0       257.2
  17:21:48         3.8       139.3
  17:21:49         8.0       266.0
  17:21:50         4.5       151.2
  17:21:51         7.4       231.9
  17:21:52         5.6       193.1
  17:21:53         7.1       224.6
  17:21:54         6.0       219.2
  17:21:55         7.8       255.6
  17:21:56         5.5       188.9
  17:21:57         7.4       233.4
  17:21:58         5.9       214.2
  17:21:59         7.1       221.6
  17:22:00         6.7       235.6
  17:22:01         6.1       190.5
  17:22:02         7.3       269.4
  17:22:03         5.2       151.6
  17:22:04         0.0         0.0
  17:22:05         4.6       153.6
  17:22:06         0.8        25.2
  17:22:07         5.3       164.0
  17:22:08         7.8       276.7
  17:22:09         5.2       155.1
  17:22:10         8.8       300.0
  17:22:11         5.1       150.1
  17:22:12         8.0       286.4
  17:22:13         4.5       132.9
  17:22:14         8.1       290.9
  17:22:15         4.2       118.2
