      Time     KB/s_in    KB/s_out
  17:15:28         0.9         3.2
  17:15:29        12.1       412.2
  17:15:30        17.7       838.0
  17:15:31        16.1       347.6
  17:15:32         3.7         7.7
  17:15:33        17.8       436.2
  17:15:34        13.8       409.4
  17:15:35        18.6       410.2
  17:15:36        18.6       806.8
  17:15:37        18.8       817.9
  17:15:38        16.2       741.1
  17:15:39         8.8       360.2
  17:15:40        13.5       618.8
  17:15:41         8.3       335.1
  17:15:42        18.7       855.6
  17:15:43         9.0       365.9
  17:15:44        11.2       510.6
  17:15:45         7.2       285.0
  17:15:46        17.2       785.5
  17:15:47         6.7       261.2
  17:15:48        14.9       683.2
  17:15:49         6.2       240.6
  17:15:50        18.6       854.1
  17:15:51         6.2       241.6
  17:15:52        18.7       854.3
  17:15:53         7.0       277.7
  17:15:54        18.6       854.1
  17:15:55         7.3       294.6
  17:15:56        18.6       853.9
  17:15:57        10.0       270.3
  17:15:58        14.0       602.9
  17:15:59         6.4       223.0
  17:16:00        10.8       438.8
  17:16:01        11.6       437.4
  17:16:02         5.0       207.1
  17:16:03         1.7        33.7
  17:16:04         6.8       293.7
  17:16:05         1.4        20.4
  17:16:06        11.3       447.7
  17:16:07        10.6       368.3
  17:16:08        10.8       428.3
  17:16:09        10.9       415.2
  17:16:10        11.0       419.3
  17:16:11         0.0         0.0
  17:16:12        11.0       406.1
  17:16:13         0.5        17.9
  17:16:14        10.5       395.6
  17:16:15         0.6        24.1
  17:16:16        10.2       379.5
  17:16:17         1.6        62.3
  17:16:18        10.5       391.3
  17:16:19         2.2        84.1
  17:16:20        10.8       392.8
  17:16:21         2.7       106.7
  17:16:22         7.7       286.8
  17:16:23         0.0         0.0
  17:16:24         8.8       335.2
  17:16:25         0.8        26.7
  17:16:26         9.0       338.2
  17:16:27         2.3        91.8
  17:16:28         8.3       318.9
  17:16:29         0.1         0.1
  17:16:30         9.2       338.1
  17:16:31         3.2       128.0
  17:16:32         8.6       299.8
  17:16:33         4.6       188.9
  17:16:34         7.1       261.4
  17:16:35         5.2       210.2
  17:16:36         7.1       246.5
  17:16:37         4.5       172.6
