timestamp,dst_port,state,cc_algo,rto_ms,rtt_ms,rtt_var_ms,min_rtt_ms,mss_bytes,cwnd_pkts,cwnd_bytes,ssthresh_bytes,bytes_sent,bytes_acked,bytes_received,bytes_retrans,segs_out,segs_in,data_segs_out,data_segs_in,retrans_outstanding,retrans_total,pacing_rate_bps,delivery_rate_bps,delivered_pkts,snd_wnd_bytes,rcv_wnd_bytes,unacked_pkts,notsent_bytes
2026-04-28 17:59:36.638,53344,ESTAB,bbr,224,20.873,6.26,20.155,1448,12,17376,NaN,2883,2883,408,NaN,3,5,2,1,NaN,NaN,15904256,1059784,3,48640,43520,NaN,NaN
2026-04-28 17:59:37.530,53348,ESTAB,bbr,232,29.013,0.72,20.064,1448,38,55024,26064,154296,131128,822,NaN,108,50,107,2,NaN,NaN,6654408,6699176,92,86016,43520,16,16638
2026-04-28 17:59:37.756,53348,ESTAB,bbr,232,28.755,0.701,20.064,1448,36,52128,26064,299414,276246,1644,NaN,209,102,208,4,NaN,NaN,8349624,6711464,193,86528,43520,16,337384
2026-04-28 17:59:37.976,53348,ESTAB,bbr,232,28.896,0.194,20.064,1448,36,52128,26064,483310,458694,1644,NaN,336,165,335,4,NaN,NaN,8430800,6677296,319,86528,43520,17,321456
2026-04-28 17:59:38.199,53348,ESTAB,bbr,232,30.885,3.954,20.064,1448,44,63712,26064,671550,646934,1644,NaN,466,225,465,4,NaN,NaN,6685168,6218968,449,86528,43520,17,511144
2026-04-28 17:59:38.424,53348,ESTAB,bbr,232,29.549,1.34,20.064,1448,46,66608,26064,858342,835174,1644,NaN,595,290,594,4,NaN,NaN,8365008,6679784,579,86528,43520,16,470994
2026-04-28 17:59:38.646,53348,ESTAB,bbr,232,28.309,0.221,20.064,1448,44,63712,26064,1043686,1019070,1644,NaN,723,353,722,4,NaN,NaN,8365008,5951760,706,86528,43520,17,285650
2026-04-28 17:59:38.872,53348,ESTAB,bbr,232,28.259,1.301,20.064,1448,42,60816,26064,1227582,1207310,1644,NaN,850,415,849,4,NaN,NaN,6659192,6362832,836,126976,43520,14,101754
2026-04-28 17:59:39.125,53348,ESTAB,bbr,228,26.759,1.171,20.064,1448,44,63712,26064,1333560,1332504,3268,NaN,925,461,924,8,NaN,NaN,6650992,5569584,924,168448,43520,1,NaN
2026-04-28 17:59:39.358,53348,ESTAB,bbr,228,25.407,2.533,20.064,1448,34,49232,26064,1345947,1343064,7330,NaN,936,471,935,18,NaN,NaN,6650992,5569584,934,168448,43520,2,NaN
2026-04-28 17:59:39.586,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:39.827,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:40.075,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:40.327,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:40.590,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:40.838,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:41.094,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:41.345,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:41.602,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:41.864,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:42.116,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:42.342,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:42.588,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:42.823,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:43.063,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:43.297,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:43.537,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:43.770,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:44.003,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:44.228,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:44.463,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:44.693,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:44.935,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:45.176,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:45.414,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:45.656,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:45.891,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:46.126,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:46.369,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:46.609,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:46.846,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:47.077,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:47.312,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:47.568,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:47.812,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:48.074,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:48.311,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:48.540,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:48.776,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:49.008,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:49.240,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:49.481,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:49.716,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:49.946,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:50.179,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:50.427,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:50.666,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:50.894,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:51.128,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
2026-04-28 17:59:51.364,53374,ESTAB,bbr,224,20.882,10.441,20.882,1448,10,14480,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,15852944,NaN,1,42496,43440,NaN,NaN
