time_hms,kb_per_sec_in,kb_per_sec_out
14:11:08,6.16,162.88
14:11:09,13.38,773.28
14:11:10,10.12,583.99
14:11:11,13.03,838.38
14:11:12,4.96,285.54
14:11:13,13.35,842.19
14:11:14,6.48,386.75
14:11:15,13.63,842.09
14:11:16,5.91,343.8
14:11:17,11.08,690.74
14:11:18,0.25,2.59
14:11:19,12.58,808.35
14:11:20,1.51,96.63
14:11:21,11.97,763.73
14:11:22,7.76,509.53
14:11:23,10.75,723.51
14:11:24,7.57,486.13
14:11:25,10.17,675.01
14:11:26,12.19,819.38
14:11:27,11.8,839.25
14:11:28,12.0,813.27
14:11:29,3.78,262.08
14:11:30,9.2,589.0
14:11:31,0.0,0.0
14:11:32,11.02,726.56
14:11:33,6.15,415.6
14:11:34,10.26,671.91
14:11:35,3.79,248.81
14:11:36,9.41,616.9
14:11:37,8.04,558.2
14:11:38,8.94,584.22
14:11:39,3.26,197.39
14:11:40,8.19,540.62
14:11:41,6.15,430.19
14:11:42,7.99,490.78
14:11:43,10.69,742.48
14:11:44,6.95,446.08
14:11:45,5.81,368.69
14:11:46,6.76,400.72
14:11:47,10.04,661.55
14:11:48,5.91,363.85
14:11:49,8.23,572.17
14:11:50,5.34,315.45
14:11:51,11.36,798.77
14:11:52,4.02,262.62
14:11:53,12.11,837.58
14:11:54,4.68,270.63
14:11:55,12.69,846.99
14:11:56,4.4,274.0
14:11:57,12.3,839.22
14:11:58,4.11,275.95
14:11:59,12.3,835.72
14:12:00,4.78,286.62
14:12:01,11.73,842.76
14:12:02,4.68,242.09
14:12:03,4.64,275.08
14:12:04,0.49,2.59
14:12:05,5.58,371.33
14:12:06,0.16,0.0
14:12:07,10.58,783.15
14:12:08,4.26,256.34
14:12:09,10.83,740.3
14:12:10,7.2,486.16
14:12:11,10.26,697.05
14:12:12,11.62,812.42
14:12:13,13.41,838.25
14:12:14,11.85,817.76
14:12:15,6.91,516.07
14:12:16,9.7,643.01
14:12:17,8.33,544.17
14:12:18,8.85,584.97
14:12:19,8.42,601.42
14:12:20,9.13,556.19
14:12:21,9.09,641.89
14:12:22,7.85,511.82
14:12:23,5.49,383.66
14:12:24,6.86,469.1
14:12:25,5.77,350.97
14:12:26,6.38,425.39
14:12:27,9.75,691.69
14:12:28,5.91,378.7
14:12:29,6.34,407.59
14:12:30,5.35,329.08
14:12:31,12.02,836.58
14:12:32,5.25,332.44
14:12:33,11.73,843.62
14:12:34,5.63,376.11
14:12:35,13.06,840.12
14:12:36,4.78,284.35
14:12:37,11.35,841.79
14:12:38,5.82,396.82
14:12:39,12.3,839.09
14:12:40,5.64,236.77
14:12:41,11.84,839.68
14:12:42,7.33,389.07
14:12:43,10.98,839.7
14:12:44,5.06,294.26
14:12:45,11.73,836.26
14:12:46,5.74,383.18
14:12:47,13.05,790.25
14:12:48,2.08,165.36
14:12:49,11.21,761.75
14:12:50,7.0,489.5
14:12:51,10.64,705.16
14:12:52,11.72,815.16
14:12:53,13.2,819.83
14:12:54,12.15,835.04
14:12:55,6.59,443.37
14:12:56,11.63,788.81
14:12:57,3.5,276.49
14:12:58,11.4,746.41
14:12:59,3.92,299.42
14:13:00,10.18,689.58
14:13:01,7.19,532.18
14:13:02,9.41,646.79
14:13:03,0.0,0.0
14:13:04,9.04,605.36
14:13:05,4.92,348.05
14:13:06,8.28,564.62
14:13:07,7.76,543.56
14:13:08,7.43,517.75
14:13:09,10.12,688.73
14:13:10,7.14,473.3
14:13:11,9.85,674.02
14:13:12,7.02,435.18
14:13:13,11.83,839.32
14:13:14,6.39,392.07
14:13:15,11.45,834.63
14:13:16,5.72,350.67
14:13:17,5.2,355.9
14:13:18,4.4,297.56
14:13:19,8.52,607.52
14:13:20,4.31,246.53
14:13:21,11.16,839.49
14:13:22,6.95,393.18
14:13:23,13.81,843.24
14:13:24,5.73,326.79
14:13:25,13.15,841.77
14:13:26,5.06,345.42
14:13:27,12.44,842.1
14:13:28,3.83,214.08
14:13:29,11.35,839.23
14:13:30,3.36,194.59
14:13:31,8.62,562.29
14:13:32,0.26,2.59
14:13:33,12.38,818.65
14:13:34,4.45,320.47
14:13:36,11.53,778.38
14:13:37,11.82,808.82
14:13:38,12.16,820.71
14:13:39,6.72,465.57
14:13:40,4.02,269.12
14:13:41,9.75,700.17
14:13:42,3.83,221.15
14:13:43,11.65,840.86
14:13:44,5.91,356.0
14:13:45,9.65,632.2
14:13:46,2.51,134.82
14:13:47,12.87,838.27
14:13:48,3.26,180.89
14:13:49,12.21,836.52
14:13:50,1.09,53.19
14:13:51,12.03,842.77
14:13:52,3.93,228.61
14:13:53,12.96,845.15
14:13:54,5.46,306.75
14:13:55,11.91,806.33
14:13:56,5.3,360.73
14:13:57,10.78,753.65
14:13:58,5.58,400.4
14:13:59,10.27,706.44
14:14:00,7.38,485.36
14:14:01,9.89,661.91
14:14:02,6.15,444.01
14:14:03,5.53,314.82
14:14:04,0.0,0.0
14:14:05,5.44,372.56
14:14:06,0.0,0.0
14:14:07,7.62,526.22
14:14:08,6.91,509.87
14:14:09,6.87,480.63
14:14:10,10.6,745.79
14:14:11,6.57,426.48
14:14:12,11.64,838.14
14:14:13,7.05,406.17
14:14:14,11.35,803.87
14:14:15,5.25,342.05
14:14:16,11.84,844.08
14:14:17,5.48,323.09
14:14:18,12.02,834.7
14:14:19,5.16,303.26
14:14:20,12.3,842.28
14:14:21,5.06,305.17
14:14:22,11.45,836.04
14:14:23,5.44,317.09
14:14:24,11.08,727.17
14:14:25,2.13,114.49
14:14:26,10.26,706.93
14:14:27,1.37,69.92
