  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
17:55:27      8.19    253.10
17:55:28     13.81    854.37
17:55:29      8.60    515.92
17:55:30     13.23    812.91
17:55:31      3.92    210.89
17:55:32      6.44    387.39
17:55:33      3.16    166.41
17:55:34     12.40    723.23
17:55:35      7.04    392.59
17:55:36     13.15    811.90
17:55:37      1.75     77.80
17:55:38     13.82    854.41
17:55:39      5.53    319.42
17:55:40     13.52    827.78
17:55:41     13.98    854.57
17:55:42     13.62    827.08
17:55:43      7.67    466.31
17:55:44     10.74    609.95
17:55:45      3.79    218.78
17:55:46     11.75    696.79
17:55:47      6.24    382.52
17:55:48     10.55    627.34
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
17:55:49      5.68    325.55
17:55:50     10.08    607.41
17:55:51      8.80    524.40
17:55:52      9.41    563.64
17:55:53      9.84    609.49
17:55:54      8.66    520.15
17:55:55     10.79    664.41
17:55:56      7.62    448.03
17:55:57     13.73    510.71
17:55:58     13.67    414.37
17:55:59     12.21    386.18
17:56:00     13.79    428.21
17:56:01     13.01    395.34
17:56:02     13.63    428.20
17:56:03     13.67    414.83
17:56:04      4.04    112.48
17:56:05      4.40    128.53
17:56:06      8.40    252.57
17:56:07      3.64    105.36
17:56:08     13.62    426.55
17:56:09     11.78    361.69
17:56:10     13.58    427.11
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
17:56:11     13.58    414.35
17:56:12     13.53    426.66
17:56:13     13.67    416.49
17:56:14     13.63    426.77
17:56:15     13.58    414.39
17:56:16     13.58    427.15
17:56:17     13.48    414.90
17:56:18     13.72    428.02
17:56:19     13.29    404.70
17:56:20     12.49    393.23
17:56:21     13.80    427.32
17:56:22     13.62    416.80
17:56:23     13.63    426.94
17:56:24     13.69    416.88
17:56:25     13.51    413.94
17:56:26     13.79    428.10
17:56:27     13.33    413.26
17:56:28     13.72    428.30
17:56:29     12.73    385.79
17:56:30     12.30    387.68
17:56:31      6.86    202.35
17:56:32     13.72    426.75
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
17:56:33     10.84    330.14
17:56:34     13.63    426.66
17:56:35     11.68    357.47
17:56:36     13.72    426.65
17:56:37     13.58    415.72
17:56:38     13.72    426.86
17:56:39     13.42    416.18
17:56:40     12.12    389.06
17:56:41     12.63    386.26
17:56:42     13.72    428.10
17:56:43     11.97    360.76
17:56:44     13.63    426.82
17:56:45     11.50    349.57
17:56:46     13.64    429.88
17:56:47     11.97    364.03
17:56:48     13.63    426.71
17:56:49     13.68    416.21
17:56:50     13.44    415.09
17:56:51     13.16    403.56
17:56:52     13.51    415.35
17:56:53     13.63    426.65
17:56:54     13.58    417.61
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
17:56:55     13.63    428.48
17:56:56     13.67    424.99
17:56:57     13.68    428.66
17:56:58     13.39    416.27
17:56:59     13.72    428.20
17:57:00     13.23    413.06
17:57:01     13.72    426.64
17:57:02     13.48    414.75
17:57:03     13.63    428.58
17:57:04     13.12    395.07
17:57:05     13.37    425.26
17:57:06     13.51    415.88
17:57:07     13.80    427.46
17:57:08     13.42    412.32
17:57:09     13.63    426.82
17:57:10     10.74    327.89
17:57:11     13.72    426.75
17:57:12     13.58    414.11
17:57:13     13.63    428.27
17:57:14     12.86    381.55
17:57:15     13.63    426.56
17:57:16     12.23    373.03
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
17:57:17     13.72    428.11
17:57:18     13.68    416.90
17:57:19     13.63    426.75
17:57:20     13.48    417.44
17:57:21     13.72    426.84
17:57:22     13.42    414.62
17:57:23     13.64    427.08
17:57:24     11.97    353.54
17:57:25     13.64    427.42
17:57:26     13.58    414.33
17:57:27     13.73    428.31
17:57:28     13.51    413.96
17:57:29     13.63    426.85
17:57:30     13.67    416.42
17:57:31     13.63    426.76
17:57:32     13.58    425.07
17:57:33     13.63    429.54
17:57:34     13.67    414.62
17:57:35     12.96    391.86
17:57:36     13.33    414.56
17:57:37     13.44    418.53
17:57:38     11.21    345.34
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
17:57:39     13.72    428.19
17:57:40     13.77    418.18
17:57:41     13.51    414.95
17:57:42     13.80    427.35
17:57:43     13.32    412.44
17:57:44     13.76    428.06
17:57:45     13.02    382.04
17:57:46     13.53    428.10
17:57:47     12.06    370.67
17:57:48     13.72    428.29
17:57:49     11.69    356.91
17:57:50     13.72    426.66
17:57:51     13.58    413.77
17:57:52     13.64    426.93
17:57:53     13.42    415.09
17:57:54     13.68    427.00
17:57:55     12.16    377.40
17:57:56     13.63    426.74
17:57:57     10.17    431.37
17:57:58     13.69    830.42
17:57:59     13.39    805.16
17:58:00     13.60    826.63
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
17:58:01     11.45    703.92
17:58:02      5.72    319.33
17:58:03      0.00      0.00
17:58:04      5.35    307.96
17:58:05      1.32     72.57
17:58:06      5.16    285.97
17:58:07     12.21    720.49
17:58:08      5.16    288.61
17:58:09     13.92    854.94
17:58:10      5.92    319.56
17:58:11     13.81    854.36
17:58:12      7.14    408.40
17:58:13     13.73    855.48
17:58:14      5.72    332.98
17:58:15     13.72    854.39
17:58:16      5.53    305.13
17:58:17     12.59    752.42
17:58:18      7.62    434.99
17:58:19     13.91    854.47
17:58:20      5.84    341.11
17:58:21     13.32    818.40
17:58:22      6.44    395.80
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
17:58:23     12.72    776.04
17:58:24      2.18    134.35
17:58:25     12.07    708.56
17:58:26      2.18    125.62
17:58:27     11.21    661.96
17:58:28      8.61    474.63
17:58:29     10.74    641.91
17:58:30      2.65    154.62
17:58:31     10.08    593.90
17:58:32     10.46    638.86
17:58:33      9.23    548.21
17:58:34     11.83    735.74
17:58:35      8.29    475.89
17:58:36     11.54    715.18
17:58:37      7.71    456.92
17:58:38     14.00    854.75
17:58:39      6.86    388.75
17:58:40     12.49    768.40
17:58:41      6.20    364.50
17:58:42     14.00    854.57
17:58:43      6.43    374.56
17:58:44     13.92    853.69
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
17:58:45      5.25    302.35
17:58:46     13.72    854.68
