time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.006,3072,2,0,21.1,20.3,20.3,21.3,4.7,417221,5,1,1,bbr1
0.006,6904,4,0,22.5,27.1,20.3,27.1,5.1,151039,7,1,1,bbr1
0.029,9752,6,2880,23.0,25.9,20.3,27.1,4.6,151039,11,1,1,bbr1
0.039,11176,7,2880,23.3,25.7,20.3,27.1,4.2,151039,12,1,1,bbr1
0.048,12600,8,2880,23.6,25.6,20.3,27.1,3.7,151039,13,1,1,bbr1
0.006,14723,10,0,23.5,20.1,20.1,27.1,3.0,302176,16,1,1,bbr1
0.029,14783,10,7200,23.8,26.6,20.1,27.1,3.0,305163,23,1,1,bbr1
0.033,14783,10,5760,23.4,20.2,20.1,27.1,3.1,305163,24,1,1,bbr1
0.043,14783,10,5760,23.0,20.2,20.1,27.1,3.2,305163,26,1,1,bbr1
0.050,17631,12,5760,22.6,20.2,20.1,27.1,3.1,594827,28,1,1,bbr1
0.060,20479,14,8640,22.3,20.2,20.1,27.1,2.9,594827,32,1,1,bbr1
0.069,20600,14,11520,22.1,20.1,20.1,27.1,2.7,594827,36,1,1,bbr1
0.074,23249,16,11520,21.8,20.1,20.1,27.1,2.5,726580,38,1,1,bbr1
0.077,24783,17,11520,21.6,20.1,20.1,27.1,2.3,803419,40,1,1,bbr1
0.082,27631,19,12960,21.4,20.2,20.1,27.1,2.1,966350,43,1,1,bbr1
0.088,28780,19,15840,21.3,20.2,20.1,27.1,1.9,1002330,47,1,1,bbr1
0.093,31628,21,17280,21.1,20.1,20.1,27.1,1.7,1196273,50,1,1,bbr1
0.096,33049,22,18720,21.0,20.1,20.1,27.1,1.5,1214789,53,1,1,bbr1
0.101,34136,23,21600,20.9,20.2,20.1,27.1,1.4,1268895,57,1,1,bbr1
0.103,36545,25,21600,20.8,20.2,20.1,27.1,1.2,1388772,59,1,1,bbr1
0.106,37878,26,23040,20.7,20.1,20.1,27.1,1.1,1455141,62,1,1,bbr1
0.109,40470,28,24480,20.6,20.1,20.1,27.1,1.0,1584275,65,1,1,bbr1
0.112,41397,28,25920,20.6,20.1,20.1,27.1,0.8,1630420,68,1,1,bbr1
0.115,43506,30,28800,20.6,20.7,20.1,27.1,0.7,1735410,72,1,1,bbr1
0.118,44608,30,31680,20.8,22.1,20.1,27.1,0.9,1790248,76,1,1,bbr1
0.122,44608,30,34560,21.1,23.1,20.1,27.1,1.2,1790248,80,1,1,bbr1
0.126,44901,31,38880,21.4,24.1,20.1,27.1,1.7,1804831,85,1,1,bbr1
0.129,44901,31,41760,21.9,25.4,20.1,27.1,2.2,1804831,89,1,1,bbr1
0.132,44901,31,43200,22.5,26.6,20.1,27.1,2.8,1804831,92,1,1,bbr1
0.135,44901,31,43200,23.2,28.0,20.1,28.0,3.5,1804831,95,1,1,bbr1
0.139,44901,31,43200,24.0,29.6,20.1,29.6,4.2,1804831,97,1,1,bbr1
0.142,44901,31,43200,24.8,30.7,20.1,30.7,4.9,1804831,99,1,1,bbr1
0.145,44901,31,43200,25.8,32.6,20.1,32.6,5.6,1804831,101,1,1,bbr1
0.149,44901,31,43200,26.9,34.4,20.1,34.4,6.3,1804831,103,1,1,bbr1
0.152,44901,31,43200,28.0,35.8,20.1,35.8,7.0,1804831,105,1,1,bbr1
0.155,44901,31,43200,29.2,37.9,20.1,37.9,7.7,1804831,107,1,1,bbr1
0.159,44901,31,43200,30.5,39.3,20.1,39.3,8.3,1804831,109,1,1,bbr1
0.161,44901,31,44640,31.6,39.4,20.1,39.4,8.5,1804831,111,1,1,bbr1
0.162,44901,31,44640,32.6,39.5,20.1,39.5,8.3,1804831,113,2,1,bbr1
0.164,44901,31,44640,33.5,39.5,20.1,39.5,8.0,1804831,115,3,1,bbr1
0.166,44901,31,44640,34.2,39.6,20.1,39.6,7.5,1804831,117,4,1,bbr1
0.167,44901,31,44640,34.9,39.8,20.1,39.8,7.0,1804831,119,5,1,bbr1
0.184,36690,25,31735,37.6,39.0,20.1,40.5,3.0,1804831,125,9,1,bbr1
0.188,39538,27,34615,37.8,38.9,20.1,40.5,2.6,1804831,129,9,1,bbr1
0.191,42386,29,37495,37.9,38.9,20.1,40.5,2.2,1804831,133,9,1,bbr1
0.194,44901,31,40375,38.1,38.9,20.1,40.5,1.9,1804831,137,9,1,bbr1
0.198,44901,31,43255,38.2,38.9,20.1,40.5,1.6,1804831,141,9,1,bbr1
0.201,44901,31,43255,38.5,40.5,20.1,40.5,1.8,1804831,143,9,1,bbr1
0.203,44901,31,43255,38.7,40.7,20.1,40.7,1.9,1804831,145,9,1,bbr1
0.206,44901,31,43255,39.2,42.4,20.1,42.4,2.4,1804831,147,9,1,bbr1
0.210,44901,31,43255,39.8,44.1,20.1,44.1,3.0,1804831,149,9,1,bbr1
0.213,44901,31,43255,40.5,45.6,20.1,45.6,3.7,1804831,151,9,1,bbr1
0.217,44901,31,44640,39.9,35.6,20.1,45.6,4.0,1804831,153,9,1,bbr1
0.220,44901,31,43200,39.7,37.9,20.1,45.6,3.5,1804831,154,9,1,bbr1
0.223,44901,31,43200,39.6,39.0,20.1,45.6,2.8,1804831,156,9,1,bbr1
0.227,44901,31,43200,39.8,41.2,20.1,45.6,2.5,1804831,158,9,1,bbr1
0.230,44901,31,43200,40.1,42.4,20.1,45.6,2.5,1804831,160,9,1,bbr1
0.233,44901,31,43200,40.7,44.6,20.1,45.6,3.0,1804831,162,9,1,bbr1
0.240,44901,31,40320,41.3,45.8,20.1,45.8,3.5,1804831,164,9,1,bbr1
0.247,44901,31,41760,41.9,45.9,20.1,45.9,3.8,1804831,171,12,1,bbr1
0.252,44901,31,40320,42.6,47.5,20.1,47.5,4.2,1804831,175,13,1,bbr1
0.259,44901,31,40320,43.2,47.4,20.1,47.5,4.4,1804831,179,13,1,bbr1
0.006,44901,31,1440,41.7,20.2,20.1,49.2,7.8,1804831,184,15,1,bbr1
0.008,44901,31,0,38.2,26.7,20.1,49.2,10.5,1804831,185,15,1,bbr1
0.034,44901,31,38880,36.4,23.9,20.1,49.2,11.4,1804831,217,15,1,bbr1
0.040,44901,31,40320,35.3,27.5,20.1,49.2,10.8,1804831,222,15,1,bbr1
0.047,44901,31,40320,34.8,31.1,20.1,49.2,9.1,1804831,226,15,1,bbr1
0.054,44901,31,41760,34.7,34.1,20.1,49.2,7.0,1804831,230,15,1,bbr1
0.059,44901,31,40320,35.1,37.7,20.1,49.2,6.0,1804831,233,15,1,bbr1
0.066,44901,31,41760,35.7,40.2,20.1,49.2,5.8,1804831,237,15,1,bbr1
0.072,44901,31,41760,36.3,40.4,20.1,49.2,5.5,1804831,242,17,1,bbr1
0.078,44901,31,40320,36.9,41.0,20.1,49.2,5.3,1804831,248,20,1,bbr1
