Segment,Actual_Bitrate_Kbps,Quality_Switches,Stall_Duration_Sec,Live_Latency,Playback_Rate
1,0.0,0,0.0,4.26,1.0
2,796.0,0,0.0,4.22,1.055
3,4862.0,1,0.0,4.17,1.045
4,2754.0,0,0.0,4.115,1.0299999999999998
5,3572.0,0,0.0,4.06,1.016
6,5018.0,0,0.0,4.025,1.0095
7,4772.0,0,0.0,4.015,1.005
8,4870.0,0,0.0,4.005,1.003
9,4338.0,0,0.0,4.0,1.003
10,4248.0,0,0.0,4.0,1.003
11,2314.0,0,0.0,3.995,1.003
12,4496.0,0,0.0,3.99,0.999
13,3624.0,0,0.0,3.99,0.999
14,4628.0,0,0.0,4.0,0.999
15,3076.0,0,0.0,4.0,0.999
16,3824.0,0,0.0,4.0,0.999
17,4866.0,0,0.0,4.0,0.999
18,3208.0,0,0.0,4.008,0.999
19,4182.0,0,0.9655,4.4,1.0
20,1622.0,1,0.48350000000000004,4.48,1.085
21,1652.0,0,0.2064999999999999,4.345000000000001,1.0375
22,1726.0,0,0.27449999999999997,4.27,1.058
23,786.0,1,0.040000000000000036,4.21,1.054
24,784.0,0,0.0,4.17,1.043
25,832.0,0,0.0,4.115,1.029
26,804.0,0,0.0,4.07,1.019
27,276.0,0,0.0,4.043333333333333,1.0126666666666668
28,378.0,0,0.0,4.02,1.006
29,786.0,0,0.0,4.005,1.0034999999999998
30,888.0,0,0.0,4.0,1.001
31,808.0,0,0.0,4.0,1.001
32,826.0,0,0.0,4.0,1.001
33,816.0,0,0.0,4.0,1.001
34,796.0,0,0.0,3.99,1.001
35,806.0,0,0.0,3.99,1.001
36,872.0,0,0.0,3.99,1.001
37,472.0,0,0.0,3.983333333333333,1.001
38,1402.0,1,0.0,3.98,1.001
39,732.0,0,0.0,3.98,1.001
40,486.0,1,0.0,3.98,0.998
41,1814.0,1,0.0,3.99,0.997
42,890.0,1,0.0,3.99,0.997
43,864.0,0,0.0,4.0,0.997
44,912.0,0,0.0,4.0,0.997
45,782.0,0,0.0,4.0,0.9996666666666666
46,732.0,0,0.0,4.0,1.001
47,734.0,0,0.0,4.0,1.001
48,910.0,0,0.0,3.995,1.001
49,864.0,0,0.0,3.99,1.001
50,906.0,0,0.0,3.99,1.001
51,850.0,0,0.0,3.99,1.001
52,774.0,0,0.0,3.9850000000000003,1.001
53,802.0,0,0.0,3.98,1.001
54,800.0,0,0.0,3.98,1.001
55,732.0,0,0.0,3.98,0.9989999999999999
56,878.0,0,0.0,3.98,0.997
57,470.0,0,0.0,3.99,0.997
58,550.0,0,0.0,3.995,0.997
59,682.0,0,0.0,4.0,0.997
60,738.0,0,0.0,4.0,0.9989999999999999
61,752.0,0,0.0,4.0,1.001
62,796.0,0,0.0,4.0,1.001
63,850.0,0,0.0,4.0,1.001
64,456.0,0,0.0,3.995,1.001
65,600.0,0,0.0,3.99,1.001
66,790.0,0,0.0,3.99,1.001
67,792.0,0,0.0,3.99,1.001
68,824.0,0,0.0,3.98,1.001
69,746.0,0,0.0,3.98,1.001
70,872.0,0,0.0,3.98,1.001
71,474.0,0,0.0,3.98,1.001
72,766.0,0,0.0,3.98,0.997
73,678.0,0,0.0,3.9850000000000003,0.997
74,656.0,0,0.0,3.99,0.997
75,512.0,0,0.0,4.0,0.997
76,662.0,0,0.0,4.0,0.9989999999999999
77,858.0,0,0.0,4.0,1.001
78,692.0,0,0.0,4.0,1.001
79,720.0,0,0.0,4.0,1.001
80,754.0,0,0.0,3.995,1.001
81,788.0,0,0.0,3.99,1.001
82,786.0,0,0.0,3.99,1.001
83,786.0,0,0.0,3.99,1.001
84,784.0,0,0.0,3.98,1.001
85,832.0,0,0.0,3.98,1.001
86,804.0,0,0.0,3.98,1.001
87,276.0,0,0.0,3.98,0.997
88,378.0,0,0.0,3.9850000000000003,0.997
89,786.0,0,0.0,3.99,0.997
90,888.0,0,0.0,4.0,0.997
91,808.0,0,0.0,4.0,0.997
92,826.0,0,0.0,4.0,1.001
