      Time     KB/s_in    KB/s_out
  08:11:06         0.9         3.2
  08:11:07        16.4       657.9
  08:11:08        13.1       599.6
  08:11:09        15.6       686.9
  08:11:10        11.6       530.4
  08:11:11        15.2       654.6
  08:11:12        11.1       501.4
  08:11:13        14.8       635.5
  08:11:14        14.2       649.2
  08:11:15        14.2       610.8
  08:11:16        13.9       633.5
  08:11:17        13.8       591.0
  08:11:18         2.6       115.1
  08:11:19        13.1       558.5
  08:11:20         7.8       356.2
  08:11:21        12.8       543.8
  08:11:22        16.2       740.1
  08:11:23        12.3       521.6
  08:11:24        15.3       699.2
  08:11:25        11.8       498.2
  08:11:26        16.4       748.3
  08:11:27        11.4       477.4
  08:11:28        13.9       632.9
  08:11:29        10.7       450.7
  08:11:30        18.7       835.1
  08:11:31        18.8       814.8
  08:11:32        16.0       729.3
  08:11:33         9.6       397.2
  08:11:34        11.7       530.6
  08:11:35         9.1       372.4
  08:11:36        13.2       574.9
  08:11:37        12.5       408.1
  08:11:38        12.5       462.6
  08:11:39        10.3       319.5
  08:11:40        12.5       443.3
  08:11:41         9.1       288.0
  08:11:42        12.0       440.4
  08:11:43        11.4       391.2
  08:11:44        12.2       455.1
  08:11:45        10.3       348.2
  08:11:46        12.2       453.7
  08:11:47         9.8       331.5
  08:11:48        11.8       438.8
  08:11:49        11.0       370.9
  08:11:50        11.8       440.2
  08:11:51        10.9       363.7
  08:11:52        12.1       441.9
  08:11:53        11.6       408.4
  08:11:54        11.7       434.4
  08:11:55        12.1       403.4
  08:11:56        12.0       427.1
  08:11:57        13.2       437.8
  08:11:58        11.6       431.4
  08:11:59        12.4       416.5
  08:12:00        11.7       431.5
  08:12:01        12.5       429.9
  08:12:02         7.1       258.7
  08:12:03         1.1         7.9
  08:12:04         8.8       320.2
  08:12:05         0.6         3.0
  08:12:06        12.1       425.6
  08:12:07        11.4       405.1
  08:12:08        11.7       412.3
  08:12:09        11.7       430.3
  08:12:10        12.1       418.2
  08:12:11        11.7       439.5
  08:12:12        12.1       412.3
  08:12:13        10.9       401.4
  08:12:14        11.6       393.1
  08:12:15        12.0       443.1
  08:12:16        10.6       360.6
  08:12:17        12.4       458.1
  08:12:18        11.4       394.0
  08:12:19        12.0       449.3
  08:12:20        13.5       460.4
  08:12:21        13.0       481.7
  08:12:22        12.3       419.2
  08:12:23         8.6       318.9
  08:12:24         9.6       313.2
  08:12:25        10.7       394.7
  08:12:26         9.1       298.4
  08:12:27        11.5       428.5
  08:12:28        11.4       389.9
  08:12:29         8.7       320.2
  08:12:30         9.3       304.4
  08:12:31        12.0       446.1
  08:12:32         9.0       288.9
  08:12:33        11.7       437.4
  08:12:34        10.3       348.4
  08:12:35        11.9       443.4
  08:12:36         9.8       325.4
  08:12:37        12.0       446.4
  08:12:38        10.4       350.0
  08:12:39        12.4       452.1
  08:12:40         9.9       323.5
