time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.009,3072,2,0,21.5,21.0,21.0,22.4,4.9,412639,5,1,1,bbr1
0.006,6904,4,0,23.6,30.4,21.0,30.4,6.3,146063,7,1,1,bbr1
0.030,9752,6,1440,23.2,20.2,20.2,30.4,5.6,146063,10,1,1,bbr1
0.050,11176,7,2880,22.8,20.3,20.2,30.4,4.9,151906,12,1,1,bbr1
0.059,12600,8,2880,22.5,20.3,20.2,30.4,4.3,151906,13,1,1,bbr1
0.016,14024,9,2880,22.9,25.6,20.2,30.4,4.0,151906,14,1,1,bbr1
0.015,14783,10,0,22.5,20.3,20.2,30.4,3.3,303910,15,1,1,bbr1
0.039,14783,10,5760,23.9,21.7,20.2,35.8,4.9,303910,23,1,1,bbr1
0.049,14783,10,5760,23.4,20.2,20.2,35.8,4.6,303910,25,1,1,bbr1
0.058,14783,10,5760,23.0,20.2,20.2,35.8,4.3,303910,27,1,1,bbr1
0.065,17631,12,5760,22.7,20.2,20.2,35.8,3.9,601249,29,1,1,bbr1
0.075,19055,13,10080,23.0,25.3,20.2,35.8,3.6,601249,33,1,1,bbr1
0.080,20768,14,10080,22.6,20.2,20.2,35.8,3.4,601249,35,1,1,bbr1
0.087,22093,15,11520,22.3,20.2,20.2,35.8,3.1,666945,38,1,1,bbr1
0.091,23982,16,11520,22.1,20.1,20.1,35.8,2.9,762968,40,1,1,bbr1
0.096,26003,18,12960,21.8,20.2,20.1,35.8,2.6,863473,43,1,1,bbr1
0.100,28851,20,12960,21.6,20.1,20.1,35.8,2.4,1059967,45,1,1,bbr1
0.105,30415,21,15840,21.4,20.1,20.1,35.8,2.2,1083570,49,1,1,bbr1
0.110,33025,22,18720,21.3,20.2,20.1,35.8,2.0,1213445,53,1,1,bbr1
0.113,33785,23,20160,21.1,20.2,20.1,35.8,1.7,1251229,56,1,1,bbr1
0.117,35462,24,21600,21.0,20.2,20.1,35.8,1.5,1334704,59,1,1,bbr1
0.121,36907,25,24480,20.9,20.2,20.1,35.8,1.4,1406597,63,1,1,bbr1
0.122,39294,27,23040,20.8,20.1,20.1,35.8,1.2,1525392,64,1,1,bbr1
0.126,42142,29,25920,20.8,20.5,20.1,35.8,1.0,1667582,68,1,1,bbr1
0.129,42152,29,28800,20.8,21.3,20.1,35.8,0.9,1667582,72,1,1,bbr1
0.132,43567,30,31680,21.0,21.9,20.1,35.8,0.9,1737981,76,1,1,bbr1
0.136,43567,30,34560,21.2,23.0,20.1,35.8,1.2,1737981,80,1,1,bbr1
0.139,44407,30,37440,21.6,24.2,20.1,35.8,1.6,1779813,84,1,1,bbr1
0.142,44769,31,40320,22.1,25.3,20.1,35.8,2.2,1797783,88,1,1,bbr1
0.145,44769,31,43200,22.6,26.5,20.1,35.8,2.7,1797783,92,1,1,bbr1
0.149,44769,31,43200,23.2,27.6,20.1,35.8,3.3,1797783,94,1,1,bbr1
0.152,44769,31,43200,24.0,29.5,20.1,35.8,4.0,1797783,96,1,1,bbr1
0.156,44769,31,43200,24.8,30.6,20.1,35.8,4.7,1797783,98,1,1,bbr1
0.159,44769,31,43200,25.8,32.3,20.1,35.8,5.4,1797783,100,1,1,bbr1
0.162,44769,31,43200,26.8,34.2,20.1,35.8,6.1,1797783,102,1,1,bbr1
0.166,44769,31,43200,27.9,35.6,20.1,35.8,6.8,1797783,104,1,1,bbr1
0.169,44769,31,43200,29.1,37.6,20.1,37.6,7.5,1797783,106,1,1,bbr1
0.173,44769,31,43200,30.3,38.9,20.1,38.9,8.1,1797783,108,1,1,bbr1
0.176,44769,31,43200,31.6,40.2,20.1,40.2,8.5,1797783,110,1,1,bbr1
0.178,44769,31,44640,32.6,39.6,20.1,40.2,8.4,1797783,113,2,1,bbr1
0.179,44769,31,44640,33.6,40.3,20.1,40.3,8.2,1797783,115,3,1,bbr1
0.181,44769,31,44640,34.4,40.3,20.1,40.3,7.9,1797783,117,4,1,bbr1
0.183,44769,31,44640,35.1,40.4,20.1,40.4,7.4,1797783,119,5,1,bbr1
0.198,36624,25,31735,37.3,38.9,20.1,40.4,3.4,1797783,125,9,1,bbr1
0.201,39472,27,34615,37.5,39.0,20.1,40.4,2.9,1797783,129,9,1,bbr1
0.205,42320,29,37495,37.7,38.9,20.1,40.4,2.6,1797783,133,9,1,bbr1
0.208,44769,31,40375,37.8,38.9,20.1,40.4,2.2,1797783,137,9,1,bbr1
0.212,44769,31,43255,37.9,38.9,20.1,40.4,1.9,1797783,141,9,1,bbr1
0.215,44769,31,43255,38.1,38.9,20.1,40.4,1.7,1797783,143,9,1,bbr1
0.218,44769,31,43255,38.4,40.7,20.1,40.7,1.9,1797783,145,9,1,bbr1
0.222,44769,31,43255,38.9,42.3,20.1,42.3,2.4,1797783,147,9,1,bbr1
0.225,44769,31,43255,39.5,44.1,20.1,44.1,3.1,1797783,149,9,1,bbr1
0.229,44769,31,43255,40.3,45.8,20.1,45.8,3.9,1797783,151,9,1,bbr1
0.232,44769,31,44640,39.9,37.3,20.1,45.8,3.7,1797783,153,9,1,bbr1
0.236,44769,31,43200,39.9,39.8,20.1,45.8,2.8,1797783,154,9,1,bbr1
0.005,44769,31,55,28.6,23.6,20.1,46.3,9.1,1797783,165,17,1,bbr1
0.009,44769,31,0,28.3,26.3,20.1,46.3,7.4,1797783,166,17,1,bbr1
0.034,44769,31,38880,27.8,23.9,20.1,46.3,6.7,1797783,198,17,1,bbr1
0.041,44769,31,40320,27.7,27.5,20.1,46.3,5.1,1797783,203,17,1,bbr1
0.048,44769,31,40320,28.1,31.1,20.1,46.3,4.6,1797783,207,17,1,bbr1
0.055,44769,31,40320,28.9,34.6,20.1,46.3,5.1,1797783,211,17,1,bbr1
0.062,44769,31,40320,30.1,38.2,20.1,46.3,6.1,1797783,215,17,1,bbr1
0.068,44769,31,40320,31.4,40.2,20.1,46.3,7.1,1797783,220,18,1,bbr1
0.077,44769,31,40320,32.3,38.8,20.1,46.3,7.2,1797783,228,21,1,bbr1
0.083,44769,31,40320,33.1,38.8,20.1,46.3,7.0,1797783,234,23,1,bbr1
0.089,44769,31,40320,33.8,38.9,20.1,46.3,6.7,1797783,238,23,1,bbr1
0.095,44769,31,40320,34.5,39.0,20.1,46.3,6.3,1797783,242,23,1,bbr1
