time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo,ecn_ect1,ecn_ce,prague_alpha
0.006,15360,10,0,24.1,21.0,21.0,25.7,5.7,797574,5,0,0,prague,5,0,0.000
0.005,15360,10,55,24.4,26.9,21.0,26.9,5.0,785983,8,0,0,prague,7,0,0.000
0.005,15360,10,55,24.1,23.8,21.0,26.9,2.2,795755,16,0,0,prague,15,0,0.000
0.006,15360,10,0,24.4,26.0,21.0,26.9,2.1,788177,17,0,0,prague,17,0,0.000
0.026,18208,12,12960,24.6,26.4,21.0,26.9,2.1,924789,28,0,0,prague,19,0,0.000
0.030,18208,12,15840,24.5,23.4,21.0,26.9,1.9,930612,32,0,0,prague,21,0,0.000
0.033,21056,14,15840,24.4,24.3,21.0,26.9,1.4,1076834,34,0,0,prague,23,0,0.000
0.038,21056,14,18720,24.4,24.0,21.0,26.9,1.2,1079042,38,0,0,prague,25,0,0.000
0.040,21056,14,18720,24.3,23.8,21.0,26.9,1.0,1082503,40,0,0,prague,27,0,0.000
0.047,23904,16,18720,23.8,20.2,20.2,26.9,1.8,1255673,42,0,0,prague,29,0,0.000
0.048,26752,18,21600,23.5,21.7,20.2,26.9,1.9,1420621,46,0,0,prague,31,0,0.000
0.052,26752,18,24480,23.3,21.9,20.2,26.9,1.8,1433040,50,0,0,prague,33,0,0.000
0.055,29600,20,24480,23.2,21.9,20.2,26.9,1.7,1597858,52,0,0,prague,35,0,0.000
0.058,32448,22,27360,23.2,23.5,20.2,26.9,1.4,1748577,56,0,0,prague,37,0,0.000
0.062,35296,24,30240,23.3,24.2,20.2,26.9,1.3,1891857,60,0,0,prague,39,0,0.000
0.065,38144,26,33120,23.5,24.9,20.2,26.9,1.4,2026952,64,0,0,prague,41,0,0.000
0.069,40992,28,36000,23.3,21.8,20.2,26.9,1.4,2198103,68,0,0,prague,43,0,0.000
0.072,43840,30,38880,23.5,25.2,20.2,26.9,1.6,2327359,72,0,0,prague,45,0,0.000
0.075,46688,32,41760,24.0,27.0,20.2,27.0,2.0,2434303,76,0,0,prague,47,0,0.000
0.079,49536,34,44640,24.6,29.1,20.2,29.1,2.8,2516050,80,0,0,prague,49,0,0.000
0.082,52384,36,47520,25.3,30.4,20.2,30.4,3.5,2584464,84,0,0,prague,51,0,0.000
0.086,55232,38,50400,26.0,30.4,20.2,30.4,3.9,2658656,88,0,0,prague,53,0,0.000
0.089,58080,40,53280,26.9,33.6,20.2,33.6,4.8,2697280,92,0,0,prague,55,0,0.000
0.092,60928,42,56160,27.8,33.8,20.2,33.8,5.3,2742132,96,0,0,prague,57,0,0.000
0.096,63776,44,59040,28.9,37.0,20.2,37.0,6.3,2756188,100,0,0,prague,59,0,0.000
0.099,66624,46,61920,30.0,37.2,20.2,37.2,6.8,2780077,104,0,0,prague,61,0,0.000
0.140,34418,23,33230,47.2,57.5,20.2,57.5,11.9,728947,110,0,0,prague,62,23,0.000
0.143,34502,23,31790,48.9,60.9,20.2,60.9,12.3,705187,111,0,0,prague,62,25,0.000
0.146,34584,24,31790,50.4,60.9,20.2,60.9,12.2,685945,113,0,0,prague,62,27,0.000
0.150,34664,24,31790,52.1,64.3,20.2,64.3,12.6,664723,115,0,0,prague,62,29,0.000
0.153,34742,24,31790,53.7,64.3,20.2,64.3,12.5,647398,117,0,0,prague,62,31,0.000
0.157,34819,24,33230,55.4,67.7,20.2,67.7,12.9,628354,120,0,0,prague,62,33,0.000
0.160,34894,24,33230,56.9,67.7,20.2,67.7,12.7,612777,122,0,0,prague,62,35,0.000
0.163,34967,24,33230,58.7,71.1,20.2,71.1,13.1,595547,124,0,0,prague,62,37,0.000
0.167,35038,24,33230,60.3,71.1,20.2,71.1,12.9,581485,126,0,0,prague,62,39,0.000
