time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo,ecn_ect1,ecn_ce,prague_alpha
0.008,15360,10,0,21.3,20.1,20.1,21.5,6.4,902128,5,1,1,prague,4,0,0.000
0.007,15360,10,0,23.2,29.6,20.1,29.6,6.9,827051,7,1,1,prague,7,0,0.000
0.006,15360,10,0,23.8,24.4,20.1,29.6,2.9,807061,14,1,1,prague,14,0,0.000
0.007,15360,10,0,24.3,27.5,20.1,29.6,3.1,791654,15,1,1,prague,15,0,0.000
0.028,18208,12,12960,24.7,27.6,20.1,29.6,3.2,922428,26,1,1,prague,17,0,0.000
0.031,21056,14,15840,24.5,23.3,20.1,29.6,2.7,1074110,30,1,1,prague,19,0,0.000
0.034,21056,14,17280,24.5,24.3,20.1,29.6,2.1,1075383,33,1,1,prague,21,0,0.000
0.039,21056,14,18720,24.4,24.1,20.1,29.6,1.7,1077672,36,1,1,prague,23,0,0.000
0.041,21056,14,18720,24.3,23.8,20.1,29.6,1.4,1081258,38,1,1,prague,25,0,0.000
0.048,23904,16,18720,23.8,20.2,20.1,29.6,2.1,1253934,40,1,1,prague,27,0,0.000
0.050,26752,18,21600,23.6,21.8,20.1,29.6,2.1,1418511,44,1,1,prague,29,0,0.000
0.053,26752,18,24480,23.4,22.1,20.1,29.6,1.9,1429976,48,1,1,prague,31,0,0.000
0.056,29600,20,24480,23.4,23.2,20.1,29.6,1.5,1583971,50,1,1,prague,33,0,0.000
0.060,32448,22,27360,23.4,23.9,20.1,29.6,1.3,1730966,55,1,1,prague,35,0,0.000
0.063,35296,24,30240,23.5,24.4,20.1,29.6,1.2,1873699,59,1,1,prague,37,0,0.000
0.067,38144,26,33120,23.8,25.4,20.1,29.6,1.3,2005467,63,1,1,prague,39,0,0.000
0.070,40992,28,36000,23.5,21.8,20.1,29.6,1.5,2177923,67,1,1,prague,41,0,0.000
0.073,43840,30,38880,23.7,25.2,20.1,29.6,1.5,2309215,71,1,1,prague,43,0,0.000
0.079,46688,32,41760,24.1,27.1,20.1,29.6,2.0,2416663,75,1,1,prague,45,0,0.000
0.080,49536,34,44640,24.8,29.0,20.1,29.6,2.7,2501818,79,1,1,prague,47,0,0.000
0.084,52384,36,47520,25.5,30.4,20.1,30.4,3.4,2572584,83,1,1,prague,49,0,0.000
0.087,55232,38,50400,26.1,30.4,20.1,30.4,3.8,2647949,87,1,1,prague,51,0,0.000
0.090,58080,40,53280,27.0,33.5,20.1,33.5,4.7,2688590,91,1,1,prague,53,0,0.000
0.092,59504,41,57600,27.9,34.1,20.1,34.1,5.3,2667479,95,1,1,prague,54,0,0.000
0.095,62352,43,57600,28.8,35.5,20.1,35.5,5.9,2702777,97,1,1,prague,56,0,0.000
0.099,65200,45,60480,29.9,37.4,20.1,37.4,6.6,2724750,101,1,1,prague,58,0,0.000
0.102,68048,47,63360,31.0,38.9,20.1,38.9,7.2,2741218,105,1,1,prague,60,0,0.000
0.143,35087,24,34670,48.4,59.2,20.1,59.2,12.1,724444,111,1,1,prague,60,24,0.000
0.146,35168,24,33230,50.2,62.6,20.1,62.6,12.6,700446,112,1,1,prague,60,26,0.000
0.150,35247,24,33230,51.8,62.6,20.1,62.6,12.5,681088,114,1,1,prague,60,28,0.000
0.153,35324,24,33230,53.5,65.9,20.1,65.9,12.9,660014,116,1,1,prague,60,30,0.000
0.156,35399,24,33230,55.1,65.9,20.1,65.9,12.8,642858,118,1,1,prague,60,32,0.000
0.160,35472,24,33230,56.8,69.3,20.1,69.3,13.1,624067,120,1,1,prague,60,34,0.000
0.163,35544,24,33230,58.6,71.0,20.1,71.0,13.4,606408,122,1,1,prague,60,36,0.000
0.167,35614,24,33230,60.2,71.1,20.1,71.1,13.2,591860,124,1,1,prague,60,38,0.000
0.170,35683,24,33230,62.0,74.5,20.1,74.5,13.5,575903,126,1,1,prague,60,40,0.000
0.173,35750,24,33230,63.5,74.5,20.1,74.5,13.2,562788,128,1,1,prague,60,42,0.000
0.178,35816,24,33230,65.3,77.8,20.1,77.8,13.5,548374,130,1,1,prague,60,44,0.000
0.181,35880,24,31790,66.9,77.8,20.1,77.8,13.2,536507,131,1,1,prague,60,46,0.000
0.202,18609,12,15895,54.2,42.4,20.1,81.3,16.6,343136,134,1,1,prague,60,61,1.000
0.206,18716,12,15895,52.8,42.5,20.1,81.3,15.4,354684,136,1,1,prague,60,63,1.000
0.215,18972,13,11575,51.3,40.7,20.1,81.3,14.6,370149,138,1,1,prague,60,68,1.000
0.223,10135,7,10080,47.4,20.4,20.1,81.3,18.6,400303,142,1,1,prague,65,69,0.986
0.232,10436,7,7200,44.2,22.0,20.1,81.3,20.3,400303,143,1,1,prague,68,69,0.986
0.242,10837,7,5760,41.2,20.2,20.1,81.3,21.3,400303,146,1,1,prague,72,69,0.986
