time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo,ecn_ect1,ecn_ce,prague_alpha
0.008,15360,10,0,24.7,25.8,20.8,25.8,5.1,775788,5,0,0,prague,5,0,0.000
0.006,15360,10,55,25.3,29.1,20.8,29.1,4.9,759253,8,0,0,prague,7,0,0.000
0.006,15360,10,55,24.7,23.8,20.8,29.1,2.6,778494,16,0,0,prague,15,0,0.000
0.006,15360,10,0,24.9,26.9,20.8,29.1,2.5,769631,17,0,0,prague,17,0,0.000
0.027,18208,12,12960,25.1,26.6,20.8,29.1,2.3,905042,28,0,0,prague,19,0,0.000
0.030,18208,12,15840,24.9,23.4,20.8,29.1,2.2,913212,32,0,0,prague,21,0,0.000
0.033,18208,12,15840,24.8,24.3,20.8,29.1,1.8,916042,34,0,0,prague,23,0,0.000
0.037,21056,14,15840,24.7,23.5,20.8,29.1,1.7,1066580,36,0,0,prague,25,0,0.000
0.041,21056,14,18720,24.5,23.6,20.8,29.1,1.5,1072185,40,0,0,prague,27,0,0.000
0.047,23904,16,18720,24.0,20.2,20.2,29.1,2.2,1244844,42,0,0,prague,29,0,0.000
0.048,26752,18,21600,23.7,21.7,20.2,29.1,2.2,1409780,46,0,0,prague,31,0,0.000
0.052,26752,18,24480,23.5,22.0,20.2,29.1,2.1,1422978,50,0,0,prague,33,0,0.000
0.055,29600,20,24480,23.3,21.9,20.2,29.1,2.0,1587846,52,0,0,prague,35,0,0.000
0.059,32448,22,27360,23.1,21.9,20.2,29.1,1.8,1753945,56,0,0,prague,37,0,0.000
0.062,35296,24,30240,23.2,23.6,20.2,29.1,1.5,1903036,60,0,0,prague,39,0,0.000
0.065,38144,26,33120,23.3,23.9,20.2,29.1,1.3,2049166,64,0,0,prague,41,0,0.000
0.069,40992,28,36000,23.1,21.8,20.2,29.1,1.3,2219430,68,0,0,prague,43,0,0.000
0.072,43840,30,38880,23.4,25.3,20.2,29.1,1.5,2345890,72,0,0,prague,45,0,0.000
0.076,46688,32,41760,23.8,27.1,20.2,29.1,2.1,2449836,76,0,0,prague,47,0,0.000
0.079,49536,34,44640,24.4,28.8,20.2,29.1,2.8,2533136,80,0,0,prague,49,0,0.000
0.082,52384,36,47520,25.2,30.2,20.2,30.2,3.5,2602026,84,0,0,prague,51,0,0.000
0.086,55232,38,50400,25.8,30.4,20.2,30.4,4.0,2673999,88,0,0,prague,53,0,0.000
0.120,28815,20,27415,37.9,47.4,20.2,47.4,10.3,759949,93,0,0,prague,60,13,0.000
0.123,28928,20,25975,39.5,50.7,20.2,50.7,10.9,732039,94,0,0,prague,60,15,0.000
0.126,29038,20,27415,40.9,50.7,20.2,50.7,11.0,709732,97,0,0,prague,60,17,0.000
0.130,29145,20,27415,42.6,54.1,20.2,54.1,11.5,684797,99,0,0,prague,60,19,0.000
0.133,29249,20,27415,44.0,54.1,20.2,54.1,11.5,664765,101,0,0,prague,60,21,0.000
0.137,29350,20,27415,45.7,57.5,20.2,57.5,12.0,642400,103,0,0,prague,60,23,0.000
