  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
20:16:00      0.00      0.00
20:16:01      0.00      0.00
20:16:02      0.00      0.07
20:16:03      0.07      0.14
20:16:04      0.00      0.14
20:16:05      0.00      0.12
20:16:06      0.00      0.12
20:16:07      0.00      0.00
20:16:08      0.00      0.00
20:16:09      0.00      0.00
20:16:10      0.00      0.00
20:16:11      0.00      0.00
20:16:12      0.00      0.00
20:16:13      0.00      0.00
20:16:14      0.00      0.00
20:16:15      0.00      0.00
20:16:16      0.00      0.00
20:16:17      0.00      0.00
20:16:18      0.00      0.07
20:16:19      0.00      0.07
20:16:20      0.00      0.00
20:16:21      0.00      0.12
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
20:16:22      0.07      0.33
20:16:23      0.00      0.00
20:16:24      0.00      0.00
20:16:25      0.00      0.00
20:16:26      0.00      0.00
20:16:27      0.00      0.00
20:16:28      0.00      0.00
20:16:29      0.04      0.04
20:16:30     12.59    289.67
20:16:31     16.12    431.56
20:16:32     19.71    435.67
20:16:33     18.28    437.17
20:16:34      9.98    415.00
20:16:35     10.87    434.39
20:16:36     10.00    401.71
20:16:37     10.32    447.50
20:16:38      9.73    419.86
20:16:39     12.41    495.25
20:16:40      9.65    422.60
20:16:41     10.49    412.07
20:16:42     10.32    416.83
20:16:43     10.65    417.95
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
20:16:44      9.86    409.09
20:16:45     12.05    465.22
20:16:46     10.11    415.29
20:16:47     10.95    441.60
20:16:48     11.42    413.60
20:16:49      8.87    416.47
20:16:50     11.21    415.21
20:16:51     11.03    453.48
20:16:52     10.08    407.62
20:16:53     11.11    426.95
20:16:54     10.61    416.74
20:16:55      9.64    419.51
20:16:56      9.89    417.95
20:16:57      9.91    397.81
20:16:58     10.84    431.25
20:16:59     10.18    419.67
20:17:00      9.84    404.66
20:17:01      9.89    422.39
20:17:02      9.92    425.76
20:17:03     11.19    407.62
20:17:04     10.13    422.62
20:17:05     11.25    413.52
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
20:17:06      8.85    406.10
20:17:07     11.83    428.27
20:17:08      9.71    423.91
20:17:09     11.72    472.60
20:17:10     10.44    425.33
20:17:11     10.51    422.38
20:17:12      9.87    402.10
20:17:13     10.82    448.97
20:17:14      9.71    410.98
20:17:15     11.21    453.39
20:17:16      9.01    401.71
20:17:17      9.90    427.07
20:17:18      9.92    416.49
20:17:19      9.66    434.22
