Segment,Actual_Bitrate_Kbps,Quality_Switches,Stall_Duration_Sec,Live_Latency,Playback_Rate
1,378.0,0,0.0,4.17,1.0405
2,4082.0,1,0.0,4.12,1.032
3,3288.0,0,0.0,4.08,1.0194999999999999
4,3348.0,0,0.0,4.04,1.0113333333333332
5,4688.0,1,0.0,4.02,1.008
6,3264.0,0,0.0,4.01,1.004
7,3308.0,0,0.0,4.0,1.0026666666666666
8,4674.0,1,0.0,4.0,1.0
9,3906.0,1,0.0,4.0,1.0
10,1110.0,0,0.0,4.0,1.0
11,1402.0,0,0.0,4.0,1.0
12,4406.0,1,0.0,4.0,1.0
13,2370.0,1,0.0,4.0,1.0
14,3012.0,0,0.0,4.0,1.0
15,1902.0,1,0.0,4.0,1.0
16,3058.0,1,0.0,4.0,1.0
17,1630.0,1,0.0,4.0,1.0
18,1618.0,0,0.0,4.0,1.0
19,1598.0,0,0.0,4.0,1.0
20,734.0,1,0.0,4.0,1.0
21,448.0,0,0.0,4.0,1.0
22,440.0,0,0.0,4.0,1.0
23,906.0,1,0.0,4.0,1.0
24,850.0,0,0.0,4.0,1.0
25,774.0,0,0.0,4.0,1.0
26,802.0,0,0.0,4.0,1.0
27,800.0,0,0.0,4.0,1.0
28,732.0,0,0.0,4.0,1.0
29,878.0,0,0.0,4.0,1.0
30,470.0,0,0.0,4.0,1.0
31,550.0,0,0.0,4.0,1.0
32,338.0,0,0.0,4.0,1.0
33,354.0,1,0.0,4.0,1.0
34,424.0,0,0.0,4.005,1.0
35,438.0,0,0.0,4.005,1.0
36,478.0,0,0.0,4.0,1.0
37,224.0,0,0.0,4.01,1.0
38,328.0,0,0.0,4.01,1.0
39,448.0,0,0.0,4.01,1.0
40,426.0,0,0.0,4.01,1.0
41,442.0,0,0.0,4.01,1.0
42,368.0,0,0.0,4.01,1.0
43,430.0,0,0.0,4.01,1.0
44,222.0,0,0.0,4.01,1.0
45,380.0,0,0.0,4.01,1.0
46,294.0,0,0.0,4.01,1.0
47,376.0,0,0.0,4.01,1.0
48,272.0,0,0.0,4.01,1.0
49,322.0,0,0.0,4.01,1.0
50,434.0,0,0.0,4.01,1.0
51,318.0,0,0.0,4.01,1.0
52,378.0,0,0.0,4.01,1.0
53,364.0,0,0.0,4.01,1.0
54,422.0,0,0.0,4.01,1.0
55,404.0,0,0.0,4.01,1.0
56,418.0,0,0.0,4.01,1.0
57,436.0,0,0.0,4.01,1.0
58,440.0,0,0.0,4.01,1.0
59,428.0,0,0.0,4.01,1.0
60,164.0,0,0.0,4.01,1.0
61,212.0,0,0.0,4.01,1.0
62,450.0,0,0.0,4.01,1.0
63,428.0,0,0.0,4.01,1.0
64,422.0,0,0.0,4.01,1.0
65,418.0,0,0.0,4.01,1.0
66,410.0,0,0.0,4.01,1.0
67,440.0,0,0.0,4.01,1.0
68,426.0,0,0.0,4.01,1.0
69,448.0,0,0.0,4.01,1.0
70,270.0,0,0.0,4.01,1.0
71,278.0,0,0.0,4.01,1.0
72,386.0,0,0.0,4.01,1.0
73,262.0,0,0.0,4.01,1.0
74,440.0,0,0.0,4.01,1.004
75,464.0,0,0.0,4.0,1.004
76,438.0,0,0.0,4.0,1.0
77,450.0,0,0.0,4.0,1.0
78,428.0,0,0.0,4.0,1.0
79,432.0,0,0.0,4.0,1.0
80,446.0,0,0.0,4.0,1.0
81,448.0,0,0.0,4.0,1.0
82,440.0,0,0.0,4.0,1.0
83,440.0,0,0.0,4.0,1.0
84,442.0,0,0.0,4.0,1.0
85,406.0,0,0.0,4.0,1.0
86,446.0,0,0.0,4.0,1.0
87,382.0,0,0.0,4.0,1.0
88,346.0,0,0.0,4.0,1.0
89,430.0,0,0.0,4.0,1.0
90,240.0,0,0.0,4.0,1.0
91,274.0,0,0.0,4.0,1.0
