time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.007,3072,2,0,22.7,20.8,20.8,24.0,5.7,1973540,5,1,1,bbr1
0.006,6904,4,55,24.3,30.3,20.8,30.3,6.0,683977,8,1,1,bbr1
0.026,8367,5,5760,24.6,26.1,20.8,30.3,4.9,683977,13,1,1,bbr1
0.007,16393,11,110,24.1,22.0,20.8,30.3,2.9,683977,17,1,1,bbr1
0.006,17211,11,0,25.0,28.3,20.8,30.3,3.1,854971,18,1,1,bbr1
0.028,20059,13,14400,25.3,27.9,20.8,30.3,3.1,854971,30,1,1,bbr1
0.031,22907,15,15840,25.3,25.2,20.8,30.3,2.3,854971,33,1,1,bbr1
0.035,25755,17,15840,25.3,25.2,20.8,30.3,1.8,854971,35,1,1,bbr1
0.038,28603,19,15840,25.3,25.2,20.8,30.3,1.4,854971,37,1,1,bbr1
0.044,31451,21,17280,25.3,25.3,20.8,30.3,1.0,854971,40,1,1,bbr1
0.047,34299,23,17280,25.3,25.3,20.8,30.3,0.8,854971,42,1,1,bbr1
0.050,37070,25,17280,24.9,21.9,20.8,30.3,1.4,854971,44,1,1,bbr1
0.053,37070,25,17280,24.5,21.8,20.8,30.3,1.8,854971,46,1,1,bbr1
0.059,37070,25,18720,24.2,21.9,20.8,30.3,2.0,854971,50,1,1,bbr1
0.060,37070,25,17280,23.9,21.9,20.8,30.3,2.1,854971,51,1,1,bbr1
0.065,37623,26,18720,23.6,21.9,20.8,30.3,2.0,871602,54,1,1,bbr1
0.068,37624,26,18720,23.5,22.3,20.8,30.3,1.9,871632,56,1,1,bbr1
0.072,37624,26,18720,23.3,22.0,20.8,30.3,1.8,871632,58,1,1,bbr1
0.075,40472,28,18720,23.1,21.6,20.8,30.3,1.8,1038418,60,1,1,bbr1
0.077,43170,29,18720,22.9,21.8,20.8,30.3,1.6,1038418,62,1,1,bbr1
0.082,43177,29,20160,22.8,21.8,20.8,30.3,1.5,1038636,65,1,1,bbr1
0.084,43177,29,20160,22.6,21.8,20.8,30.3,1.4,1038636,67,1,1,bbr1
0.089,43177,29,21600,22.5,21.9,20.8,30.3,1.2,1038636,70,1,1,bbr1
0.091,43806,30,21600,22.5,22.3,20.8,30.3,1.0,1057545,72,1,1,bbr1
0.094,43806,30,21600,22.5,22.4,20.8,30.3,0.8,1057545,74,1,1,bbr1
0.098,43806,30,23040,22.5,22.6,20.8,30.3,0.6,1057545,77,1,1,bbr1
0.102,43806,30,24480,22.6,23.5,20.8,30.3,0.7,1057545,80,1,1,bbr1
0.105,43806,30,24480,22.8,24.1,20.8,30.3,0.9,1057545,82,1,1,bbr1
0.109,43806,30,25920,23.0,24.6,20.8,30.3,1.1,1057545,85,1,1,bbr1
0.112,43806,30,25920,23.3,25.3,20.8,30.3,1.4,1057545,87,1,1,bbr1
0.115,43806,30,25920,23.6,25.7,20.8,30.3,1.7,1057545,89,1,1,bbr1
0.118,43806,30,27360,24.0,26.6,20.8,30.3,2.0,1057545,92,1,1,bbr1
0.121,43806,30,27360,24.3,26.8,20.8,30.3,2.2,1057545,94,1,1,bbr1
0.126,43806,30,28800,24.7,27.6,20.8,30.3,2.4,1057545,97,1,1,bbr1
0.131,27599,19,25920,25.7,28.9,20.8,30.3,3.0,1059452,99,1,1,bbr1
0.135,30447,21,25920,26.2,29.8,20.8,30.3,3.3,1059452,101,1,1,bbr1
0.139,33295,23,28800,26.7,30.4,20.8,30.4,3.5,1059452,105,1,1,bbr1
0.142,36143,25,28800,27.2,30.8,20.8,30.8,3.7,1063257,107,1,1,bbr1
0.146,38991,27,30240,27.8,31.7,20.8,31.7,3.8,1063257,110,1,1,bbr1
0.148,41839,29,30240,28.3,32.0,20.8,32.0,3.9,1063257,112,1,1,bbr1
