      Time     KB/s_in    KB/s_out
  21:22:30         1.0         3.4
  21:22:31        20.5       655.8
  21:22:32        19.8       702.2
  21:22:33        21.1       742.1
  21:22:34        14.5       542.0
  21:22:35        20.7       721.3
  21:22:36        12.8       470.1
  21:22:37        20.1       699.0
  21:22:38        16.4       614.1
  21:22:39        19.4       671.5
  21:22:40        12.9       485.3
  21:22:41        18.9       651.9
  21:22:42        16.4       619.4
  21:22:43        18.0       613.5
  21:22:44        15.7       587.4
  21:22:45        16.9       583.9
  21:22:46        18.0       671.3
  21:22:47        16.6       564.7
  21:22:48        11.0       411.5
  21:22:49        15.7       536.5
  21:22:50        19.7       738.4
  21:22:51        15.2       515.8
  21:22:52        19.5       714.8
  21:22:53        14.4       490.8
  21:22:54        17.6       658.8
  21:22:55        14.1       468.9
  21:22:56        22.0       834.2
  21:22:57        13.0       433.1
  21:22:58        17.4       652.4
  21:22:59        12.8       416.9
  21:23:00        17.1       647.8
  21:23:01        11.5       394.7
  21:23:02        22.6       848.4
  21:23:03        10.9       373.9
  21:23:04        22.7       832.5
  21:23:05        22.2       765.9
  21:23:06        21.5       778.4
  21:23:07        10.3       325.1
  21:23:08        23.5       852.8
  21:23:09        10.5       345.6
  21:23:10        22.6       854.2
  21:23:11         9.2       287.8
  21:23:12        22.8       854.3
  21:23:13        12.1       417.6
  21:23:14        22.8       854.2
  21:23:15        11.2       379.1
  21:23:16        12.8       484.6
  21:23:17         6.7       201.1
  21:23:18        19.2       721.4
  21:23:19         5.8       178.8
  21:23:20        23.3       852.2
  21:23:21        12.2       409.7
  21:23:22        23.1       852.6
  21:23:23        10.9       356.2
  21:23:24        22.7       855.9
  21:23:25        11.5       380.4
  21:23:26        22.8       854.4
  21:23:27         7.5       239.1
  21:23:28        23.1       854.4
  21:23:29         7.0       223.3
  21:23:30        15.2       541.4
  21:23:31         1.5        22.3
  21:23:32        23.3       854.3
  21:23:33         8.6       286.7
  21:23:34        22.7       854.1
  21:23:35         2.7        78.8
  21:23:36        22.8       830.3
  21:23:37         9.7       363.5
  21:23:38        21.9       794.3
  21:23:39         0.1         0.0
  21:23:40        22.9       783.3
  21:23:41         5.9       204.1
  21:23:42        21.7       756.6
  21:23:43        13.3       498.7
  21:23:44        21.0       733.2
  21:23:45         2.5        95.9
  21:23:46        20.1       708.0
  21:23:47        10.0       371.5
  21:23:48        19.8       684.3
  21:23:49         7.2       268.2
  21:23:50        18.8       654.7
  21:23:51        13.1       476.7
  21:23:52        17.8       634.1
  21:23:53        14.5       539.5
  21:23:54        17.8       604.6
  21:23:55        15.8       580.5
  21:23:56        17.3       576.5
  21:23:57        15.9       597.6
  21:23:58        15.6       551.3
  21:23:59        17.5       661.9
  21:24:00        15.6       530.7
  21:24:01        15.8       594.1
  21:24:02        10.0       320.0
  21:24:03         0.0         0.0
  21:24:04        11.7       380.9
  21:24:05         0.0         0.0
  21:24:06        13.9       458.2
  21:24:07        16.3       595.9
  21:24:08        12.8       428.6
  21:24:09        21.8       817.7
  21:24:10        12.2       403.3
  21:24:11        22.8       854.3
  21:24:12        13.3       430.3
  21:24:13        22.2       829.6
  21:24:14        10.9       357.7
  21:24:15        22.7       854.2
  21:24:16        10.8       348.6
  21:24:17        23.5       854.3
  21:24:18        10.4       328.3
  21:24:19        22.7       854.3
  21:24:20         9.9       334.3
  21:24:21        22.7       855.8
  21:24:22        10.1       337.9
  21:24:23        17.3       646.2
  21:24:24         7.9       241.0
  21:24:25        15.8       593.4
  21:24:26         7.1       215.8
  21:24:27        22.7       852.6
  21:24:28         8.3       259.3
  21:24:29        16.1       606.2
  21:24:30         5.9       164.3
  21:24:31        22.6       854.6
  21:24:32        10.7       349.0
  21:24:33        22.8       854.2
  21:24:34        12.6       412.2
  21:24:35        22.6       854.2
  21:24:36        10.0       316.2
  21:24:37        22.8       854.3
  21:24:38        13.4       435.4
  21:24:39        23.1       854.3
  21:24:40         8.3       278.5
  21:24:41        22.6       854.3
  21:24:42        11.5       396.5
  21:24:43        22.8       854.3
  21:24:44         9.6       321.6
  21:24:45        23.4       854.4
  21:24:46        11.1       397.9
  21:24:47        23.4       835.2
  21:24:48         4.0       141.0
  21:24:49        23.2       814.6
  21:24:50        12.3       460.6
  21:24:51        22.1       792.4
  21:24:52        12.3       438.3
  21:24:53        21.3       768.6
  21:24:54        10.7       381.0
  21:24:55        20.7       746.4
  21:24:56        14.8       556.4
  21:24:57        20.5       715.4
  21:24:58         9.8       370.1
  21:24:59        19.8       688.7
  21:25:00         9.9       376.2
  21:25:01        19.6       666.6
  21:25:02        15.2       576.4
  21:25:03        18.1       647.5
  21:25:04         0.4        11.3
  21:25:05        17.9       613.2
  21:25:06         9.8       356.6
  21:25:07        16.7       597.1
  21:25:08        14.2       529.0
  21:25:09        16.5       563.2
  21:25:10        17.9       664.8
  21:25:11        15.7       533.6
  21:25:12        16.9       632.1
  21:25:13        14.7       521.7
  21:25:14        20.6       773.7
  21:25:15        14.7       496.8
  21:25:16        20.2       757.6
  21:25:17        14.2       471.5
  21:25:18         6.4       240.6
  21:25:19        13.3       444.9
  21:25:20        22.9       827.9
  21:25:21        23.7       852.9
  21:25:22        22.8       828.5
  21:25:23        23.3       835.1
  21:25:24        22.7       853.8
  21:25:25        11.8       405.5
  21:25:26        20.6       772.1
  21:25:27         9.9       316.4
  21:25:28        20.6       780.3
  21:25:29         9.3       289.7
  21:25:30         8.8       309.3
  21:25:31         8.2       258.7
  21:25:32        24.1       853.8
  21:25:33         8.6       288.1
  21:25:34        18.6       695.0
  21:25:35         6.7       218.8
  21:25:36        23.1       854.2
  21:25:37         9.3       313.2
  21:25:38        16.2       602.5
  21:25:39         5.4       167.1
  21:25:40        21.7       820.5
  21:25:41         5.4       140.4
  21:25:42        22.8       854.2
  21:25:43        11.5       377.9
  21:25:44        19.0       712.2
  21:25:45         3.5        91.7
  21:25:46        23.2       854.3
  21:25:47         6.4       200.2
  21:25:48        23.4       854.2
  21:25:49         3.0        74.6
