time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.006,3072,2,0,21.7,20.3,20.3,23.4,5.4,2011627,5,1,1,bbr1
0.006,6904,4,0,23.2,29.1,20.3,29.1,5.8,697177,7,1,1,bbr1
0.028,9752,6,4320,23.8,27.7,20.3,29.1,5.5,697177,12,1,1,bbr1
0.006,16354,11,55,23.8,21.9,20.3,29.1,3.2,697177,15,1,1,bbr1
0.006,17132,11,0,24.3,26.5,20.3,29.1,2.7,871471,16,1,1,bbr1
0.028,19980,13,14400,24.8,28.1,20.3,29.1,3.0,871471,28,1,1,bbr1
0.034,22828,15,17280,24.8,25.2,20.3,29.1,2.3,871471,32,1,1,bbr1
0.036,25676,17,17280,24.9,25.3,20.3,29.1,1.9,871471,34,1,1,bbr1
0.038,28524,19,15840,25.0,25.4,20.3,29.1,1.5,871471,35,1,1,bbr1
0.042,31372,21,15840,25.0,25.4,20.3,29.1,1.3,871471,37,1,1,bbr1
0.045,34220,23,15840,25.1,25.5,20.3,29.1,1.1,871471,39,1,1,bbr1
0.051,36990,25,18720,24.7,21.9,20.3,29.1,1.6,871471,43,1,1,bbr1
0.053,36990,25,17280,24.3,22.0,20.3,29.1,1.9,871471,44,1,1,bbr1
0.058,37114,25,18720,24.1,22.1,20.3,29.1,2.0,875306,47,1,1,bbr1
0.061,37114,25,18720,23.8,21.9,20.3,29.1,2.0,875306,49,1,1,bbr1
0.065,37114,25,18720,23.5,21.9,20.3,29.1,2.0,875306,51,1,1,bbr1
0.068,37114,25,18720,23.3,21.9,20.3,29.1,1.9,875306,53,1,1,bbr1
0.071,37114,25,18720,23.2,21.9,20.3,29.1,1.8,875306,55,1,1,bbr1
0.074,39962,27,18720,23.1,22.4,20.3,29.1,1.5,1053521,57,1,1,bbr1
0.078,42810,29,20160,23.0,22.5,20.3,29.1,1.3,1053521,60,1,1,bbr1
0.081,42912,29,20160,22.9,22.6,20.3,29.1,1.1,1053521,62,1,1,bbr1
0.085,42936,29,21600,22.9,22.5,20.3,29.1,0.9,1054278,65,1,1,bbr1
0.088,42936,29,21600,22.9,22.7,20.3,29.1,0.7,1054278,67,1,1,bbr1
0.092,42936,29,23040,22.8,22.6,20.3,29.1,0.6,1054278,70,1,1,bbr1
0.095,42936,29,23040,22.8,22.6,20.3,29.1,0.5,1054278,72,1,1,bbr1
0.099,42936,29,24480,22.9,23.4,20.3,29.1,0.5,1054278,75,1,1,bbr1
0.102,42936,29,24480,23.0,24.0,20.3,29.1,0.7,1054278,77,1,1,bbr1
0.105,42936,29,25920,23.2,24.7,20.3,29.1,0.9,1054278,80,1,1,bbr1
0.109,42936,29,25920,23.5,25.4,20.3,29.1,1.3,1054278,82,1,1,bbr1
0.111,42936,29,25920,23.8,26.1,20.3,29.1,1.6,1054278,84,1,1,bbr1
0.116,42936,29,27360,24.2,26.7,20.3,29.1,1.9,1054278,87,1,1,bbr1
0.119,42936,29,28800,24.6,27.3,20.3,29.1,2.2,1054278,90,1,1,bbr1
0.125,27164,18,25920,25.5,28.6,20.3,29.1,2.8,1054278,92,1,1,bbr1
0.128,30012,20,24480,25.9,29.3,20.3,29.3,3.0,1054278,93,1,1,bbr1
0.132,32860,22,27360,26.4,29.4,20.3,29.4,3.1,1054278,97,1,1,bbr1
0.135,35708,24,27360,26.9,30.5,20.3,30.5,3.4,1054278,99,1,1,bbr1
0.139,38556,26,28800,27.4,31.3,20.3,31.3,3.6,1054278,102,1,1,bbr1
0.142,41404,28,28800,27.9,31.6,20.3,31.6,3.8,1054278,104,1,1,bbr1
0.146,42936,29,30240,28.5,32.6,20.3,32.6,4.0,1054278,107,1,1,bbr1
0.150,42936,29,30240,29.0,32.7,20.3,32.7,4.0,632567,109,1,1,bbr1
0.152,42936,29,28800,29.7,33.9,20.3,33.9,4.2,632567,110,1,1,bbr1
0.156,42936,29,28800,30.3,34.6,20.3,34.6,4.4,632567,112,1,1,bbr1
0.159,42936,29,27360,30.4,31.2,20.3,34.6,3.5,632567,113,1,1,bbr1
0.163,42936,29,27360,30.6,32.3,20.3,34.6,3.1,632567,115,1,1,bbr1
0.168,42936,29,25920,30.9,32.8,20.3,34.6,2.9,632567,116,1,1,bbr1
0.171,42936,29,25920,31.2,33.6,20.3,34.6,2.9,632567,118,1,1,bbr1
0.172,42936,29,24480,31.6,34.3,20.3,34.6,2.9,632567,119,1,1,bbr1
0.176,42936,29,24480,32.0,34.9,20.3,34.9,3.0,843423,121,1,1,bbr1
0.180,42936,29,24480,32.5,35.6,20.3,35.6,3.1,843423,123,1,1,bbr1
0.183,42936,29,24480,32.9,36.0,20.3,36.0,3.2,843423,125,1,1,bbr1
0.187,42936,29,24480,33.3,35.9,20.3,36.0,3.2,843423,127,1,1,bbr1
0.192,27164,18,21655,33.4,32.9,20.3,36.0,2.2,865206,130,1,1,bbr1
0.196,30012,20,23095,33.3,32.5,20.3,36.0,1.9,865206,133,1,1,bbr1
0.201,32860,22,24535,33.0,31.2,20.3,36.0,1.9,865206,136,1,1,bbr1
0.205,35708,24,24535,32.6,30.0,20.3,36.0,2.2,865206,138,1,1,bbr1
0.207,38556,26,24535,32.2,29.4,20.3,36.0,2.5,865206,140,1,1,bbr1
0.209,41404,28,23095,31.9,29.4,20.3,36.0,2.6,865206,141,1,1,bbr1
0.219,43822,30,24535,31.5,28.9,20.3,36.0,2.7,865206,147,1,1,bbr1
0.228,43822,30,24480,31.1,28.4,20.3,36.0,2.8,865206,152,1,1,bbr1
0.005,35788,24,55,30.3,29.1,20.3,36.0,2.0,1081507,156,1,1,bbr1
0.008,36569,25,0,29.2,26.2,20.3,36.0,2.9,1081507,157,1,1,bbr1
0.033,42265,29,25920,28.7,25.1,20.3,36.0,3.2,1081507,179,1,1,bbr1
0.040,43822,30,27360,28.5,26.6,20.3,36.0,2.9,1081507,184,1,1,bbr1
0.048,43822,30,30240,28.4,28.1,20.3,36.0,2.3,1081507,190,1,1,bbr1
0.055,43822,30,31680,28.6,29.6,20.3,36.0,2.0,1081507,195,1,1,bbr1
0.063,43822,30,33120,28.9,31.0,20.3,36.0,2.1,648904,200,1,1,bbr1
0.069,43822,30,31680,29.3,32.5,20.3,36.0,2.5,648904,203,1,1,bbr1
0.076,43822,30,30240,29.9,33.9,20.3,36.0,3.0,648904,206,1,1,bbr1
0.082,43822,30,28800,30.6,35.3,20.3,36.0,3.6,648904,209,1,1,bbr1
0.089,43822,30,27360,31.4,36.8,20.3,36.8,4.3,648904,212,1,1,bbr1
