  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:18:05      4.50     90.75
12:18:06     16.08    817.20
12:18:07     12.48    701.65
12:18:08     14.64    848.31
12:18:09      6.96    360.85
12:18:10     14.38    848.38
12:18:11      7.62    406.30
12:18:12     14.86    848.03
12:18:13      6.10    316.50
12:18:14     14.30    836.28
12:18:15      7.26    380.97
12:18:16     13.80    794.06
12:18:17      7.10    404.75
12:18:18     13.29    750.45
12:18:19      8.15    446.70
12:18:20     12.63    701.57
12:18:21      9.00    506.44
12:18:22     11.68    658.72
12:18:23      4.52    245.06
12:18:24     11.02    615.52
12:18:25      3.98    212.11
12:18:26      9.79    549.82
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:18:27     10.31    579.10
12:18:28      8.94    506.59
12:18:29      5.59    284.01
12:18:30      8.28    460.63
12:18:31     14.10    762.30
12:18:32      7.33    414.82
12:18:33     14.53    848.53
12:18:34      7.05    380.06
12:18:35     14.77    813.29
12:18:36      5.91    295.60
12:18:37     14.57    826.61
12:18:38      8.66    409.11
12:18:39     14.76    830.83
12:18:40      6.01    280.61
12:18:41     14.96    835.43
12:18:42      7.90    377.31
12:18:43     14.33    808.11
12:18:44      7.24    359.21
12:18:45     14.67    801.31
12:18:46      8.09    411.78
12:18:47     14.76    806.81
12:18:48      2.70    102.94
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:18:49     14.29    801.45
12:18:50      8.37    449.97
12:18:51     14.20    761.34
12:18:52      8.58    456.23
12:18:53     13.71    736.15
12:18:54      7.95    410.45
12:18:55     12.79    650.14
12:18:56     12.11    651.72
12:18:57     12.06    634.08
12:18:58      8.89    450.37
12:18:59     11.21    573.72
12:19:00      8.89    490.78
12:19:01     10.27    507.13
12:19:02     13.06    735.10
12:19:03      9.41    491.08
12:19:04      3.07    166.60
12:19:05      9.51    460.88
12:19:06      9.27    508.32
12:19:07      8.18    398.33
12:19:08     12.77    651.29
12:19:09      8.66    427.08
12:19:10     14.00    783.55
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:19:11     14.52    783.46
12:19:12     13.70    735.50
12:19:13     14.58    786.79
12:19:14      8.47    418.44
12:19:15     13.83    746.70
12:19:16      9.41    478.46
12:19:17     10.88    564.43
12:19:18      2.13     74.55
12:19:19     14.29    750.25
12:19:20      3.59    168.52
12:19:21     14.10    744.51
12:19:22     10.17    532.13
12:19:23     14.20    781.11
12:19:24      8.18    404.90
12:19:25     13.73    730.50
12:19:26      9.72    518.58
12:19:27     13.04    684.90
12:19:28      7.86    431.06
12:19:29     13.21    679.73
12:19:30      7.86    416.97
12:19:31     12.06    596.44
12:19:32      0.09      1.45
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:19:33     12.07    640.08
12:19:34     10.03    519.33
12:19:35     10.78    533.12
12:19:36      7.47    402.08
