      Time     KB/s_in    KB/s_out
  20:46:32         0.9         3.2
  20:46:33        12.9       494.7
  20:46:34        18.2       852.7
  20:46:35        14.5       646.7
  20:46:36        14.3       671.2
  20:46:37        12.1       490.4
  20:46:38        18.1       811.9
  20:46:39        11.8       466.9
  20:46:40        17.1       680.0
  20:46:41        10.8       449.2
  20:46:42        17.7       811.8
  20:46:43        10.1       423.9
  20:46:44        18.6       832.9
  20:46:45        19.3       854.2
  20:46:46        18.6       832.4
  20:46:47        18.9       802.5
  20:46:48        19.1       854.1
  20:46:49        10.5       396.8
  20:46:50        19.1       854.1
  20:46:51         8.5       340.8
  20:46:52        18.2       832.8
  20:46:53         7.1       285.1
  20:46:54        18.6       854.4
  20:46:55        10.1       415.4
  20:46:56        17.8       813.7
  20:46:57         6.2       239.4
  20:46:58        17.8       816.8
  20:46:59         5.8       218.5
  20:47:00        18.6       854.3
  20:47:01         8.8       356.3
  20:47:02        10.1       456.9
  20:47:03         4.8       174.1
  20:47:04        17.2       787.8
  20:47:05         4.2       147.5
  20:47:06        18.6       854.2
  20:47:07         6.3       244.8
  20:47:08        18.6       854.1
  20:47:09         8.3       330.9
  20:47:10        18.6       854.2
  20:47:11         7.1       278.2
  20:47:12        18.6       854.2
  20:47:13         9.9       409.5
  20:47:14        18.6       854.3
  20:47:15         9.0       370.3
  20:47:16        14.7       672.3
  20:47:17         1.4        14.6
  20:47:18        18.6       851.1
  20:47:19         2.2        52.0
  20:47:20        18.3       840.7
  20:47:21        10.1       440.5
  20:47:22        18.2       814.0
  20:47:23         9.0       406.8
  20:47:24        18.5       800.7
  20:47:25         9.7       445.3
  20:47:26        17.9       780.0
  20:47:27         7.2       330.0
  20:47:28        17.3       752.0
  20:47:29         7.4       335.9
  20:47:30        14.0       594.1
  20:47:31         0.0         0.1
  20:47:32        16.5       703.3
  20:47:33         9.8       447.3
  20:47:34        15.8       682.5
  20:47:35         5.5       245.6
  20:47:36        15.4       658.7
  20:47:37        11.5       525.2
  20:47:38        14.9       641.1
  20:47:39         3.2       146.9
  20:47:40        13.5       576.0
  20:47:41         8.8       403.0
  20:47:42        13.2       559.7
  20:47:43        15.0       685.2
  20:47:44        12.7       537.7
  20:47:45         6.2       284.4
  20:47:46        12.3       519.9
  20:47:47        12.1       550.5
  20:47:48        11.6       486.0
  20:47:49        10.0       458.5
  20:47:50        11.0       465.2
  20:47:51        14.4       657.2
  20:47:52        10.6       444.5
  20:47:53        15.7       719.0
  20:47:54        10.1       420.9
  20:47:55        16.5       754.4
  20:47:56         9.6       400.2
  20:47:57        16.7       763.8
  20:47:58         9.2       379.6
  20:47:59        18.0       823.3
  20:48:00         8.8       355.9
  20:48:01        16.6       759.3
  20:48:02         7.9       317.2
  20:48:03         0.1         0.1
  20:48:04         7.8       313.0
  20:48:05         1.4        64.6
  20:48:06         7.2       286.4
  20:48:07        16.6       758.8
  20:48:08         6.6       261.3
  20:48:09        18.6       854.3
  20:48:10         8.9       356.7
  20:48:11        18.6       853.8
  20:48:12        10.1       423.7
  20:48:13        18.6       854.2
  20:48:14         8.0       321.6
  20:48:15        18.6       854.2
  20:48:16         8.4       336.9
  20:48:17        18.6       854.2
  20:48:18         8.1       319.8
  20:48:19        18.6       854.0
  20:48:20         7.8       316.9
  20:48:21        18.6       854.3
  20:48:22         8.3       333.7
  20:48:23        17.6       806.2
  20:48:24         2.5        72.2
  20:48:25        16.5       755.2
  20:48:26         2.0        48.6
  20:48:27        18.6       855.7
  20:48:28         6.5       252.8
  20:48:29        16.6       760.6
  20:48:30         1.1         2.9
  20:48:31        18.5       847.8
  20:48:32         8.6       374.3
  20:48:33        18.6       832.1
  20:48:34        10.1       438.5
  20:48:35        18.2       816.8
  20:48:36         8.0       364.2
  20:48:37        18.0       784.6
  20:48:38        11.3       517.7
  20:48:39        17.6       766.8
  20:48:40         8.4       379.9
  20:48:41        17.2       743.1
  20:48:42        11.3       517.7
  20:48:43        16.5       715.2
  20:48:44        10.4       475.7
  20:48:45        16.2       700.0
  20:48:46        11.9       544.5
  20:48:47        15.8       681.1
  20:48:48         6.4       287.0
  20:48:49        15.3       658.9
  20:48:50        13.2       605.5
  20:48:51        14.9       638.3
  20:48:52        12.7       582.0
  20:48:53        14.3       614.5
  20:48:54        11.5       525.4
  20:48:55        13.8       592.4
  20:48:56        15.3       699.3
  20:48:57        13.4       567.3
  20:48:58        11.1       509.2
  20:48:59        12.9       546.6
  20:49:00        11.1       509.7
  20:49:01        12.4       524.4
  20:49:02        15.5       707.9
  20:49:03        12.1       503.9
  20:49:04         3.4       149.5
  20:49:05        11.4       480.1
  20:49:06        18.6       834.9
  20:49:07        19.2       834.5
  20:49:08        18.6       854.3
  20:49:09        16.7       721.1
  20:49:10        15.9       724.8
  20:49:11        10.0       410.6
  20:49:12        18.6       854.2
  20:49:13         9.9       409.7
