      Time     KB/s_in    KB/s_out
  13:26:38         0.8         3.1
  13:26:39         5.7       206.8
  13:26:40        18.6       810.9
  13:26:41        12.3       523.0
  13:26:42        18.4       854.3
  13:26:43         9.3       380.0
  13:26:44        18.7       854.2
  13:26:45         7.7       310.1
  13:26:46        18.7       855.7
  13:26:47        19.2       832.8
  13:26:48        18.5       828.7
  13:26:49        16.2       718.2
  13:26:50        18.6       832.9
  13:26:51        12.7       537.4
  13:26:52        18.6       854.3
  13:26:53         6.9       269.5
  13:26:54        18.4       843.4
  13:26:55        10.3       445.1
  13:26:56        18.6       827.1
  13:26:57         5.5       248.8
  13:26:58        18.5       801.0
  13:26:59         5.6       255.3
  13:27:00        18.1       780.2
  13:27:01         9.9       452.1
  13:27:02        15.3       653.2
  13:27:03         0.0         0.5
  13:27:04        17.0       733.1
  13:27:05         5.0       229.0
  13:27:06        16.3       702.0
  13:27:07         9.1       414.8
  13:27:08        15.7       676.8
  13:27:09        11.8       540.8
  13:27:10        15.3       659.1
  13:27:11        10.9       496.9
  13:27:12        14.8       634.0
  13:27:13        14.2       650.5
  13:27:14        14.1       602.9
  13:27:15        14.0       640.8
  13:27:16        13.7       586.7
  13:27:17         2.6       119.6
  13:27:18        13.2       563.0
  13:27:19         7.7       351.6
  13:27:20        12.8       538.0
  13:27:21        16.3       746.1
  13:27:22        12.1       512.7
  13:27:23        15.5       708.1
  13:27:24        11.6       486.3
  13:27:25        16.6       760.1
  13:27:26        11.0       464.1
  13:27:27        14.1       646.2
  13:27:28        10.5       437.5
  13:27:29        14.2       650.1
  13:27:30        10.2       421.3
  13:27:31         3.8       172.8
  13:27:32         9.4       388.7
  13:27:33        16.7       761.8
  13:27:34         9.1       366.6
  13:27:35        12.4       562.2
  13:27:36         8.3       334.0
  13:27:37        18.5       849.8
  13:27:38         8.0       322.2
  13:27:39        10.2       465.7
  13:27:40         7.3       294.3
  13:27:41        15.0       684.9
  13:27:42         6.7       264.5
  13:27:43        18.6       854.1
  13:27:44         9.2       371.9
  13:27:45        12.6       576.8
  13:27:46         5.8       223.1
  13:27:47        18.5       847.0
  13:27:48         5.3       195.1
  13:27:49        16.4       749.6
  13:27:50         4.7       171.5
  13:27:51        18.7       854.3
  13:27:52         6.4       251.9
  13:27:53        18.6       854.2
  13:27:54         7.2       288.8
  13:27:55        18.6       854.2
  13:27:56         7.4       296.0
  13:27:57        18.6       854.2
  13:27:58         7.1       284.9
  13:27:59        18.6       854.1
  13:28:00         8.2       328.2
  13:28:01        18.6       854.4
  13:28:02         6.3       238.9
  13:28:03         6.1       275.9
  13:28:04         1.3        13.3
  13:28:05         8.1       364.3
  13:28:06         1.0         2.9
  13:28:07        18.2       836.0
  13:28:08         5.0       205.7
  13:28:09        18.2       814.2
  13:28:10         9.3       421.8
  13:28:11        18.4       799.0
  13:28:12        10.9       497.7
  13:28:13        17.9       777.1
  13:28:14         9.2       422.1
  13:28:15        17.3       752.2
  13:28:16        10.2       466.9
  13:28:17        16.8       728.6
  13:28:18        10.3       468.7
  13:28:19        16.3       703.4
  13:28:20        10.8       492.8
  13:28:21        15.7       676.7
  13:28:22        11.6       530.0
  13:28:23        15.3       657.6
  13:28:24         5.4       245.8
  13:28:25        14.7       629.5
  13:28:26         4.3       197.8
  13:28:27        14.1       604.4
  13:28:28        11.5       523.1
  13:28:29        13.7       583.8
  13:28:30         4.6       206.4
  13:28:31        13.2       560.1
  13:28:32        14.5       662.3
  13:28:33        12.6       535.0
  13:28:34        16.1       738.3
  13:28:35        12.2       515.8
  13:28:36        14.6       665.5
  13:28:37        11.7       493.6
  13:28:38        17.7       808.7
  13:28:39        11.0       465.9
  13:28:40        14.9       681.1
  13:28:41        10.5       441.9
  13:28:42        17.9       818.7
  13:28:43        10.1       419.7
  13:28:44        16.8       771.1
  13:28:45         9.6       399.0
  13:28:46        18.5       845.5
  13:28:47         9.2       375.4
  13:28:48        12.9       592.4
  13:28:49         8.6       348.7
  13:28:50        18.7       854.3
  13:28:51         9.4       388.0
  13:28:52        18.6       856.0
  13:28:53         8.5       342.4
  13:28:54        18.2       835.7
  13:28:55         7.1       280.8
  13:28:56        18.6       854.3
  13:28:57        10.1       414.1
  13:28:58        17.8       819.3
  13:28:59         6.2       233.4
  13:29:00        17.9       822.8
  13:29:01         5.6       209.9
  13:29:02        18.6       854.2
  13:29:03         8.7       353.3
  13:29:04        10.2       468.2
  13:29:05         4.5       159.7
  13:29:06        18.7       834.9
  13:29:07        19.1       854.2
  13:29:08        18.6       833.0
  13:29:09        16.6       718.1
  13:29:10        18.6       854.3
  13:29:11         7.3       288.5
  13:29:12        18.6       854.3
  13:29:13         9.8       403.8
  13:29:14        18.6       854.2
  13:29:15         8.9       361.5
  13:29:16        14.6       668.0
  13:29:17         1.4        17.7
  13:29:18        18.6       855.8
  13:29:19         2.0        44.3
  13:29:20        18.4       846.7
  13:29:21        10.0       434.2
  13:29:22        18.6       829.2
  13:29:23         8.6       391.8
  13:29:24        18.4       799.4
  13:29:25         9.8       446.6
  13:29:26        17.7       774.4
  13:29:27         7.4       335.8
  13:29:28        17.5       756.7
  13:29:29         7.2       330.9
  13:29:30        13.9       594.0
  13:29:31         0.0         0.0
  13:29:32        16.5       709.3
  13:29:33         9.7       441.0
  13:29:34        15.9       684.1
  13:29:35         5.4       243.9
  13:29:36        15.5       664.9
  13:29:37        11.4       519.2
  13:29:38        14.8       639.8
  13:29:39         3.3       148.2
  13:29:40        14.4       619.1
  13:29:41         7.9       359.8
  13:29:42        14.0       596.9
  13:29:43        14.2       648.2
  13:29:44        13.4       571.9
  13:29:45         5.5       250.2
  13:29:46        13.0       549.7
  13:29:47        11.4       520.7
  13:29:48        12.5       526.1
  13:29:49         9.1       418.4
  13:29:50        11.8       498.0
  13:29:51        13.7       624.4
  13:29:52        11.2       469.9
  13:29:53        15.3       693.8
  13:29:54        10.6       444.8
  13:29:55        16.0       730.6
  13:29:56        10.1       424.1
  13:29:57        16.2       740.1
