time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.006,3072,2,0,21.5,20.4,20.4,22.6,6.6,2383294,5,1,1,bbr1
0.006,6904,4,0,22.9,27.4,20.4,27.4,6.1,825987,7,1,1,bbr1
0.027,9752,6,4320,23.3,26.7,20.4,27.4,5.5,825987,12,1,1,bbr1
0.005,16354,11,55,22.8,20.3,20.3,27.4,3.3,825987,15,1,1,bbr1
0.010,17132,11,0,23.5,26.2,20.3,27.4,3.1,825987,16,1,1,bbr1
0.030,19980,13,14400,24.3,30.4,20.3,30.4,4.1,1032483,28,1,1,bbr1
0.033,22828,15,15840,24.0,21.7,20.3,30.4,3.7,1032483,31,1,1,bbr1
0.037,25676,17,17280,23.9,23.4,20.3,30.4,2.9,1032483,34,1,1,bbr1
0.042,28524,19,18720,23.8,23.2,20.3,30.4,2.4,1032483,37,1,1,bbr1
0.044,31372,21,18720,23.8,23.2,20.3,30.4,1.9,1032483,39,1,1,bbr1
0.047,34220,23,18720,23.7,23.0,20.3,30.4,1.6,1032483,41,1,1,bbr1
0.052,37068,25,20160,23.2,20.3,20.3,30.4,2.1,1032483,44,1,1,bbr1
0.054,39916,27,20160,22.9,20.7,20.3,30.4,2.2,1032483,46,1,1,bbr1
0.059,42140,29,21600,22.7,21.3,20.3,30.4,2.0,1032483,49,1,1,bbr1
0.061,42140,29,21600,22.6,21.9,20.3,30.4,1.7,1032483,51,1,1,bbr1
0.065,42140,29,23040,22.6,22.5,20.3,30.4,1.3,1032483,54,1,1,bbr1
0.068,42661,29,23040,22.7,23.2,20.3,30.4,1.1,1048556,57,1,1,bbr1
0.072,42661,29,24480,22.8,23.7,20.3,30.4,1.1,1048556,60,1,1,bbr1
0.075,42661,29,24480,23.0,24.3,20.3,30.4,1.2,1048556,62,1,1,bbr1
0.079,42847,29,25920,23.2,24.7,20.3,30.4,1.3,1054267,65,1,1,bbr1
0.082,42847,29,25920,23.5,25.5,20.3,30.4,1.6,1054267,67,1,1,bbr1
0.085,42847,29,25920,23.8,26.0,20.3,30.4,1.8,1054267,69,1,1,bbr1
0.089,42847,29,27360,24.2,26.8,20.3,30.4,2.1,1054267,72,1,1,bbr1
0.092,42847,29,27360,24.6,27.4,20.3,30.4,2.4,1054267,74,1,1,bbr1
0.096,42847,29,28800,25.0,28.0,20.3,30.4,2.6,1054267,77,1,1,bbr1
0.098,42847,29,28800,25.5,28.7,20.3,30.4,2.9,1054267,79,1,1,bbr1
0.103,42847,29,30240,26.0,29.4,20.3,30.4,3.1,1054267,82,1,1,bbr1
0.106,42847,29,30240,26.4,29.5,20.3,30.4,3.2,632560,84,1,1,bbr1
0.111,42847,29,30240,26.9,30.7,20.3,30.7,3.5,632560,86,1,1,bbr1
0.113,42847,29,28800,27.5,31.3,20.3,31.3,3.7,632560,87,1,1,bbr1
0.115,42847,29,27360,28.0,31.7,20.3,31.7,3.8,632560,88,1,1,bbr1
0.120,42847,29,27360,28.6,32.4,20.3,32.4,4.0,632560,90,1,1,bbr1
0.122,42847,29,25920,29.1,33.1,20.3,33.1,4.1,632560,91,1,1,bbr1
0.126,42847,29,25920,29.7,33.6,20.3,33.6,4.2,632560,93,1,1,bbr1
0.131,42847,29,25920,30.3,34.7,20.3,34.7,4.4,632560,95,1,1,bbr1
0.133,42847,29,24480,30.9,34.7,20.3,34.7,4.4,632560,96,1,1,bbr1
0.135,42847,29,23040,31.5,35.8,20.3,35.8,4.5,843414,97,1,1,bbr1
0.139,42902,29,23040,32.0,35.8,20.3,35.8,4.5,844784,99,1,1,bbr1
0.005,42916,29,55,31.3,29.2,20.3,36.0,2.6,845126,102,1,1,bbr1
0.018,42916,29,0,30.7,26.4,20.3,36.0,3.2,845126,103,1,1,bbr1
0.039,42916,29,18720,31.7,38.6,20.3,38.6,4.3,1056407,118,1,1,bbr1
0.041,42916,29,18720,30.5,21.7,20.3,38.6,5.7,1056407,120,1,1,bbr1
0.045,42916,29,20160,29.6,23.4,20.3,38.6,6.1,1056407,123,1,1,bbr1
0.050,42916,29,21600,28.8,23.4,20.3,38.6,6.1,1056407,126,1,1,bbr1
0.052,42916,29,21600,28.1,23.3,20.3,38.6,5.9,1056407,128,1,1,bbr1
0.056,42916,29,23040,27.5,23.3,20.3,38.6,5.7,1056407,131,1,1,bbr1
0.059,42916,29,23040,27.0,23.2,20.3,38.6,5.3,1056407,133,1,1,bbr1
0.063,42916,29,24480,26.5,23.4,20.3,38.6,4.9,1056407,136,1,1,bbr1
0.066,42916,29,24480,26.2,24.2,20.3,38.6,4.2,1056407,138,1,1,bbr1
0.070,42916,29,25920,26.1,25.0,20.3,38.6,3.5,1056407,141,1,1,bbr1
0.072,42916,29,25920,26.0,25.6,20.3,38.6,2.8,1056407,143,1,1,bbr1
0.079,42916,29,27360,26.1,26.9,20.3,38.6,2.3,1056407,148,1,1,bbr1
0.086,42916,29,28800,26.4,28.1,20.3,38.6,2.2,1056407,153,1,1,bbr1
0.093,42916,29,30240,26.7,29.3,20.3,38.6,2.4,1056407,158,1,1,bbr1
0.101,42916,29,31680,27.3,30.9,20.3,38.6,2.8,633844,163,1,1,bbr1
0.107,42916,29,30240,27.9,32.2,20.3,38.6,3.4,633844,166,1,1,bbr1
0.114,42916,29,28800,28.6,33.6,20.3,38.6,3.9,633844,169,1,1,bbr1
0.121,42916,29,27360,29.4,34.9,20.3,38.6,4.5,633844,172,1,1,bbr1
0.128,42916,29,25920,30.2,36.2,20.3,38.6,5.1,633844,175,1,1,bbr1
0.135,42916,29,24480,31.1,37.6,20.3,38.6,5.7,633844,178,1,1,bbr1
0.141,42916,29,23040,31.9,37.1,20.3,38.6,5.7,845126,181,1,1,bbr1
0.148,42916,29,23040,32.2,34.8,20.3,38.6,5.0,845126,185,1,1,bbr1
0.155,42916,29,23040,32.3,32.4,20.3,38.6,3.8,845126,189,1,1,bbr1
0.163,42916,29,23040,32.3,32.4,20.3,38.6,2.9,845126,193,1,1,bbr1
0.168,42916,29,23040,31.7,27.7,20.3,38.6,3.3,845126,197,1,1,bbr1
0.175,27154,18,23040,31.2,27.7,20.3,38.6,3.5,845126,201,1,1,bbr1
0.181,32850,22,21600,30.8,27.7,20.3,38.6,3.5,845126,204,1,1,bbr1
0.188,38546,26,21600,30.3,27.2,20.3,38.6,3.5,845126,208,1,1,bbr1
0.194,42916,29,21600,30.0,27.6,20.3,38.6,3.3,845126,212,1,1,bbr1
0.201,42916,29,21600,29.6,27.1,20.3,38.6,3.2,845126,216,1,1,bbr1
0.208,42916,29,21600,29.3,26.9,20.3,38.6,3.1,845126,220,1,1,bbr1
0.215,42916,29,21600,29.0,26.9,20.3,38.6,2.9,845126,224,1,1,bbr1
0.221,42916,29,21600,28.7,26.9,20.3,38.6,2.7,845126,228,1,1,bbr1
0.228,42916,29,21600,28.5,26.9,20.3,38.6,2.5,1056407,232,1,1,bbr1
0.236,42916,29,24480,28.3,26.8,20.3,38.6,2.3,1056407,238,1,1,bbr1
0.243,42916,29,25920,28.1,27.0,20.3,38.6,2.0,1056407,243,1,1,bbr1
0.249,42916,29,27360,28.0,27.0,20.3,38.6,1.8,1056407,248,1,1,bbr1
0.256,42916,29,28800,27.9,27.0,20.3,38.6,1.6,1056407,253,1,1,bbr1
0.263,42916,29,30240,28.0,28.8,20.3,38.6,1.4,1056407,258,1,1,bbr1
0.271,42916,29,31680,28.2,30.1,20.3,38.6,1.6,633844,263,1,1,bbr1
0.278,42916,29,30240,28.6,31.5,20.3,38.6,2.0,633844,267,1,1,bbr1
0.284,42916,29,28800,29.1,32.7,20.3,38.6,2.5,633844,270,1,1,bbr1
0.291,42916,29,27360,29.8,34.1,20.3,38.6,3.1,633844,273,1,1,bbr1
0.298,27154,18,25920,30.5,35.7,20.3,38.6,3.8,633844,276,1,1,bbr1
0.303,32850,22,21600,31.3,36.9,20.3,38.6,4.5,633844,277,1,1,bbr1
0.310,38546,26,21600,32.0,36.5,20.3,38.6,4.6,845126,281,1,1,bbr1
0.318,42916,29,23040,32.2,34.2,20.3,38.6,4.0,845126,286,1,1,bbr1
0.324,42916,29,23040,32.2,31.9,20.3,38.6,3.1,845126,290,1,1,bbr1
0.330,42916,29,21600,31.5,27.0,20.3,38.6,3.6,845126,293,1,1,bbr1
0.336,42916,29,23040,31.0,27.3,20.3,38.6,3.8,845126,297,1,1,bbr1
0.343,42916,29,23040,30.6,27.5,20.3,38.6,3.7,845126,301,1,1,bbr1
0.350,42916,29,23040,30.1,26.9,20.3,38.6,3.7,845126,305,1,1,bbr1
0.355,42916,29,21600,29.7,26.7,20.3,38.6,3.6,845126,308,1,1,bbr1
0.364,42808,29,23040,29.4,27.5,20.3,38.6,3.3,842454,313,1,1,bbr1
0.369,42808,29,21600,29.1,27.2,20.3,38.6,3.0,842454,316,1,1,bbr1
0.376,42808,29,21600,28.9,27.2,20.3,38.6,2.7,1053067,320,1,1,bbr1
0.382,42808,29,23040,28.6,26.9,20.3,38.6,2.6,1053067,325,1,1,bbr1
