  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
18:37:51      1.26     13.20
18:37:52     14.50    726.82
18:37:53     12.61    821.14
18:37:54     13.10    847.34
18:37:55     12.76    821.26
18:37:56      7.19    459.42
18:37:57     10.36    675.40
18:37:58      8.04    497.48
18:37:59      9.69    630.04
18:38:00      9.18    581.50
18:38:01      9.61    572.48
18:38:02      8.99    550.97
18:38:03      5.25    319.18
18:38:04      0.00      0.00
18:38:05      6.38    380.16
18:38:06      0.00      0.00
18:38:07      7.33    450.86
18:38:08      8.89    602.38
18:38:09      6.57    407.38
18:38:10     12.97    838.91
18:38:11      5.82    356.88
18:38:12     13.06    845.78
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
18:38:13      6.95    419.79
18:38:14     12.85    846.08
18:38:15     13.29    823.12
18:38:16     12.75    815.26
18:38:17     13.19    842.76
18:38:18      4.97    317.93
18:38:19     12.87    845.71
18:38:20      5.82    309.38
18:38:21     10.98    510.40
18:38:22     11.89    426.54
18:38:23     10.59    382.78
18:38:24     11.73    420.68
18:38:25     10.99    393.68
18:38:26     10.98    425.03
18:38:27      7.90    285.71
18:38:28     11.73    423.67
18:38:29     10.94    390.47
18:38:30     10.03    364.73
18:38:31      6.20    225.26
18:38:32     11.46    428.27
18:38:33      9.60    330.00
18:38:34     11.54    419.24
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
18:38:35      9.70    369.00
18:38:36     11.17    423.85
18:38:37     11.31    409.73
18:38:38     11.11    423.60
18:38:39     11.52    411.91
18:38:40     11.74    426.67
18:38:41      9.60    350.25
18:38:42     11.26    422.13
18:38:43      9.79    360.78
18:38:44     11.17    419.56
18:38:45     10.17    370.09
18:38:46     11.87    433.75
18:38:47     10.36    355.14
18:38:48     11.45    423.76
18:38:49     12.51    405.45
18:38:50     12.96    426.47
18:38:51     12.66    408.12
18:38:52     12.97    426.64
18:38:53     12.73    411.91
18:38:54     12.96    425.20
18:38:55     13.69    428.10
18:38:56     13.23    413.74
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
18:38:57     13.53    428.01
18:38:58     12.82    395.92
18:38:59     13.16    423.91
18:39:00     13.67    415.55
18:39:01     13.35    428.30
18:39:02     13.59    416.44
18:39:03     13.06    425.03
18:39:04     13.39    416.71
18:39:05     13.06    426.47
18:39:06     13.02    413.34
18:39:07     13.34    426.56
18:39:08     12.75    400.81
18:39:09     12.98    421.12
18:39:10     11.19    343.25
18:39:11     11.88    382.79
18:39:12     12.46    422.32
18:39:13     12.86    413.15
18:39:14     13.00    414.95
18:39:15     12.54    381.57
18:39:16     13.06    417.89
18:39:17     12.82    405.23
18:39:18     12.87    423.58
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
18:39:19     13.29    413.08
18:39:20     13.15    423.58
18:39:21     13.04    412.84
18:39:22     13.17    427.08
18:39:23     11.91    393.94
18:39:24     12.96    422.15
18:39:25     10.64    347.22
18:39:26     13.35    425.26
18:39:27     12.73    407.02
18:39:28     12.68    412.20
18:39:29     12.73    403.42
18:39:30     12.78    407.84
18:39:31     13.20    410.50
18:39:32     13.25    425.03
18:39:33     12.91    413.16
18:39:34     13.44    425.31
18:39:35     12.85    411.14
18:39:36     13.15    425.11
18:39:37      9.89    340.10
18:39:38     12.78    421.06
18:39:39     12.91    411.97
18:39:40     11.83    388.57
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
18:39:41      4.78    161.77
18:39:42     10.98    423.58
18:39:43     11.45    411.51
18:39:44     11.35    422.30
18:39:45     11.06    415.06
18:39:46     11.46    422.53
18:39:47     10.65    376.33
18:39:48     11.45    420.70
18:39:49     11.59    407.65
18:39:50     11.93    426.97
18:39:51     12.09    410.42
18:39:52     12.60    424.11
18:39:53     11.59    378.78
18:39:54     12.12    412.37
18:39:55     12.35    413.55
18:39:56     12.40    419.23
18:39:57     13.10    404.27
18:39:58     13.23    425.43
18:39:59     13.20    415.29
18:40:00     12.96    419.34
18:40:01     13.01    416.18
18:40:02     13.16    423.75
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
18:40:03     13.20    412.10
18:40:04     12.34    378.42
18:40:05      8.27    261.25
18:40:06     11.34    393.23
18:40:07     11.54    426.66
18:40:08     11.16    399.28
18:40:09     10.88    423.58
18:40:10     11.41    402.98
18:40:11     11.35    419.34
18:40:12     11.44    412.31
18:40:13     11.36    423.89
18:40:14     10.55    372.10
18:40:15     11.27    422.57
18:40:16     11.40    401.84
18:40:17     11.64    422.20
18:40:18     11.02    410.73
18:40:19     11.45    422.34
18:40:20     11.21    410.85
18:40:21     12.49    715.60
18:40:22      6.27    381.69
18:40:23     10.50    682.12
18:40:24      3.17    182.02
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
18:40:25      9.65    651.68
18:40:26      2.70    141.41
