time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.006,3072,2,0,21.2,20.2,20.2,22.2,5.0,904678,5,1,1,cubic
0.006,3072,2,0,29.1,79.2,20.2,79.2,18.1,904678,7,1,1,cubic
0.026,5920,4,1440,28.7,26.3,20.2,79.2,14.3,904678,10,1,1,cubic
0.005,7344,5,0,26.5,20.4,20.2,79.2,9.6,904678,14,1,1,cubic
0.007,7344,5,0,26.5,26.3,20.2,79.2,7.3,904678,15,1,1,cubic
0.027,11759,8,0,26.7,27.2,20.2,79.2,3.4,440181,21,1,1,cubic
0.050,11830,8,8640,25.9,20.4,20.2,79.2,4.1,456263,29,1,1,cubic
0.056,11851,8,8640,25.2,20.2,20.2,79.2,4.5,470147,31,1,1,cubic
0.062,11873,8,8640,24.6,20.1,20.1,79.2,4.7,483172,33,1,1,cubic
0.068,11896,8,8640,24.0,20.2,20.1,79.2,4.6,495192,35,1,1,cubic
0.074,11917,8,8640,23.5,20.1,20.1,79.2,4.4,506309,37,1,1,cubic
0.079,11937,8,8640,23.1,20.2,20.1,79.2,4.2,516440,39,1,1,cubic
0.088,11957,8,10080,22.7,20.2,20.1,79.2,3.9,525721,42,1,1,cubic
0.093,11975,8,10080,22.4,20.2,20.1,79.2,3.5,534121,44,1,1,cubic
0.099,11994,8,10080,22.1,20.1,20.1,79.2,3.2,541856,46,1,1,cubic
0.104,12012,8,10080,21.9,20.2,20.1,79.2,2.9,548793,48,1,1,cubic
0.109,12029,8,10080,21.7,20.2,20.1,79.2,2.6,555047,50,1,1,cubic
0.114,12321,8,10080,21.5,20.3,20.1,79.2,2.3,572936,52,1,1,cubic
0.119,12654,8,10080,21.3,20.2,20.1,79.2,2.1,592998,54,1,1,cubic
0.124,12978,9,10080,21.2,20.1,20.1,79.2,1.8,612516,56,1,1,cubic
0.131,13294,9,11520,21.1,20.1,20.1,79.2,1.6,631393,59,1,1,cubic
0.135,13603,9,11520,20.9,20.2,20.1,79.2,1.5,649524,61,1,1,cubic
0.140,13904,9,11520,20.9,20.2,20.1,79.2,1.3,666858,63,1,1,cubic
0.145,14199,9,11520,20.8,20.2,20.1,79.2,1.1,683597,66,1,1,cubic
0.149,14488,10,11520,20.7,20.3,20.1,79.2,1.0,699464,68,1,1,cubic
0.154,14771,10,12960,20.7,20.4,20.1,79.2,0.8,714575,71,1,1,cubic
0.158,15049,10,12960,20.6,20.4,20.1,79.2,0.7,729082,73,1,1,cubic
0.163,15321,10,12960,20.6,20.5,20.1,79.2,0.5,742764,75,1,1,cubic
0.167,15589,10,12960,20.6,20.5,20.1,79.2,0.4,756527,77,1,1,cubic
0.171,15852,11,12960,20.6,20.4,20.1,79.2,0.4,770187,79,1,1,cubic
0.175,16111,11,14400,20.6,20.4,20.1,79.2,0.3,783685,82,1,1,cubic
0.179,16365,11,14400,20.5,20.5,20.1,79.2,0.3,796505,84,1,1,cubic
0.188,16862,11,14400,20.6,20.6,20.1,79.2,0.2,820455,88,1,1,cubic
0.192,17106,11,14400,20.5,20.5,20.1,79.2,0.1,832449,90,1,1,cubic
0.195,17345,12,14400,20.5,20.5,20.1,79.2,0.1,844121,92,1,1,cubic
0.198,17582,12,15840,20.5,20.5,20.1,79.2,0.1,856113,95,1,1,cubic
0.202,17815,12,15840,20.5,20.6,20.1,79.2,0.1,867289,97,1,1,cubic
0.206,18045,12,15840,20.5,20.5,20.1,79.2,0.1,878957,99,1,1,cubic
0.209,18273,12,15840,20.5,20.4,20.1,79.2,0.1,890540,101,1,1,cubic
0.213,18497,12,15840,20.5,20.6,20.1,79.2,0.1,900798,103,1,1,cubic
0.216,18719,12,15840,20.6,21.0,20.1,79.2,0.2,908954,105,1,1,cubic
0.220,18938,13,15840,20.6,20.8,20.1,79.2,0.2,918250,107,1,1,cubic
0.223,19154,13,17280,20.6,20.5,20.1,79.2,0.2,929489,110,1,1,cubic
0.227,19368,13,17280,20.6,20.5,20.1,79.2,0.2,940285,112,1,1,cubic
0.230,19580,13,17280,20.6,20.8,20.1,79.2,0.2,949609,114,1,1,cubic
0.234,19790,13,17280,20.6,20.6,20.1,79.2,0.1,959934,116,1,1,cubic
0.237,19997,13,17280,20.6,20.5,20.1,79.2,0.1,970963,118,1,1,cubic
0.240,20202,14,17280,20.6,20.6,20.1,79.2,0.1,981060,120,1,1,cubic
0.243,20405,14,18720,20.8,22.1,20.1,79.2,0.5,982001,123,1,1,cubic
0.247,20606,14,18720,20.9,22.1,20.1,79.2,0.7,983955,125,1,1,cubic
0.250,20805,14,18720,21.2,22.9,20.1,79.2,1.0,982062,127,1,1,cubic
0.254,21002,14,18720,21.4,23.3,20.1,79.2,1.3,979342,129,1,1,cubic
0.255,21197,14,18720,21.4,20.9,20.1,79.2,1.1,991718,131,1,1,cubic
0.258,21391,14,18720,21.4,21.6,20.1,79.2,0.9,999719,133,1,1,cubic
0.262,21583,14,18720,21.4,21.3,20.1,79.2,0.7,1009542,135,1,1,cubic
0.267,21773,15,18720,21.6,23.4,20.1,79.2,1.0,1006750,137,1,1,cubic
0.272,22055,15,18720,21.9,23.7,20.1,79.2,1.3,1007906,140,1,1,cubic
0.277,22427,15,17280,22.1,23.5,20.1,79.2,1.4,1015485,143,1,1,cubic
0.284,22793,15,17280,22.5,25.3,20.1,79.2,1.8,1013698,147,1,1,cubic
0.291,23153,16,17280,22.6,23.5,20.1,79.2,1.6,1023970,151,1,1,cubic
0.296,23330,16,21600,22.7,23.4,20.1,79.2,1.4,1027074,156,1,1,cubic
0.005,23330,16,55,24.2,26.4,20.1,79.2,2.3,963850,158,1,1,cubic
0.006,23330,16,0,24.5,26.4,20.1,79.2,2.3,952867,159,1,1,cubic
0.026,23681,16,18720,24.7,26.2,20.1,79.2,2.2,958744,176,1,1,cubic
0.031,24028,16,18720,24.8,25.2,20.1,79.2,1.7,970553,180,1,1,cubic
0.043,24369,16,18720,25.5,30.9,20.1,79.2,2.8,954598,184,1,1,cubic
0.050,24706,17,18720,26.3,31.6,20.1,79.2,3.6,939927,188,1,1,cubic
0.053,25038,17,20160,26.4,26.9,20.1,79.2,2.9,949992,193,1,1,cubic
0.058,25119,17,24480,26.4,26.9,20.1,79.2,2.3,950685,197,1,1,cubic
0.065,25446,17,20160,27.2,32.7,20.1,79.2,3.3,935480,198,1,1,cubic
0.067,25768,17,20160,26.8,23.7,20.1,79.2,3.3,962965,202,1,1,cubic
0.079,26087,18,20160,26.4,23.8,20.1,79.2,3.2,988406,206,1,1,cubic
0.085,26401,18,21600,26.8,29.8,20.1,79.2,3.3,984230,211,1,1,cubic
0.090,26789,18,20160,26.6,25.4,20.1,79.2,2.8,1005479,215,1,1,cubic
0.096,26866,18,25920,26.5,25.4,20.1,79.2,2.4,1014270,220,1,1,cubic
0.102,27171,18,21600,27.1,31.8,20.1,79.2,3.1,1000920,221,1,1,cubic
0.109,27473,19,21600,26.9,25.3,20.1,79.2,2.8,1020769,225,1,1,cubic
0.112,27846,19,21600,26.9,27.0,20.1,79.2,2.1,1034014,230,1,1,cubic
0.024,28067,19,0,28.0,28.2,20.1,79.2,1.9,1001320,236,1,1,cubic
0.017,25695,17,2298,30.6,48.6,20.1,79.2,6.6,839513,241,2,2,cubic
0.018,25695,17,6315,29.9,25.1,20.1,79.2,6.3,858818,246,2,2,cubic
0.024,25695,17,16340,28.7,20.2,20.1,79.2,7.2,895015,253,2,2,cubic
0.038,28500,19,20160,29.8,37.8,20.1,79.2,7.6,955093,260,2,2,cubic
0.049,28565,19,23040,29.3,25.8,20.1,79.2,6.7,973817,266,2,2,cubic
0.055,28605,19,23040,29.6,31.6,20.1,79.2,5.6,965667,270,2,2,cubic
0.062,28644,19,23040,29.9,31.9,20.1,79.2,4.8,957865,274,2,2,cubic
0.067,28674,19,21600,29.8,29.1,20.1,79.2,3.8,962021,278,2,2,cubic
0.077,28734,19,23040,29.7,28.6,20.1,79.2,3.1,968746,283,2,2,cubic
0.082,28764,19,24480,29.5,28.8,20.1,79.2,2.6,973433,287,2,2,cubic
0.089,28802,20,23040,29.4,28.7,20.1,79.2,2.1,978295,290,2,2,cubic
0.096,28841,20,24480,29.4,28.9,20.1,79.2,1.7,981888,295,2,2,cubic
0.103,28880,20,24480,29.5,30.5,20.1,79.2,1.6,978452,299,2,2,cubic
0.106,29107,20,23040,29.4,28.9,20.1,79.2,1.4,988923,303,2,2,cubic
0.118,29389,20,24480,29.4,28.8,20.1,79.2,1.2,1001158,308,2,2,cubic
0.123,29668,20,24480,29.3,28.9,20.1,79.2,1.0,1012836,312,2,2,cubic
0.131,29945,20,24480,29.4,30.4,20.1,79.2,1.0,1017533,316,2,2,cubic
0.138,30218,20,24480,29.6,30.5,20.1,79.2,1.0,1022294,320,2,2,cubic
0.145,30490,21,24480,30.6,37.7,20.1,79.2,2.8,997122,324,2,2,cubic
0.148,30826,21,24480,30.6,30.5,20.1,79.2,2.1,1008539,329,2,2,cubic
0.160,31092,21,25920,30.8,32.1,20.1,79.2,2.0,1010990,334,2,2,cubic
0.167,31356,21,25920,30.7,30.6,20.1,79.2,1.5,1020404,338,2,2,cubic
0.174,31618,21,25920,30.7,30.4,20.1,79.2,1.2,1030237,342,2,2,cubic
0.181,31942,22,24480,30.7,30.5,20.1,79.2,1.0,1041813,346,2,2,cubic
0.189,32199,22,27360,31.7,38.7,20.1,79.2,2.7,1016864,352,2,2,cubic
0.196,32517,22,25920,31.7,32.2,20.1,79.2,2.2,1024899,356,2,2,cubic
0.204,32769,22,27360,31.8,32.1,20.1,79.2,1.7,1031379,361,2,2,cubic
0.211,33020,22,27360,31.8,32.1,20.1,79.2,1.4,1037777,365,2,2,cubic
0.218,33330,23,25920,31.9,32.1,20.1,79.2,1.1,1046237,369,2,2,cubic
0.226,33638,23,27360,32.1,33.8,20.1,79.2,1.3,1048043,375,2,2,cubic
0.235,33942,23,27360,32.3,33.9,20.1,79.2,1.4,1050218,380,2,2,cubic
0.243,34184,23,28800,32.5,33.9,20.1,79.2,1.5,1051394,385,2,2,cubic
0.250,34424,23,28800,32.7,33.8,20.1,79.2,1.4,1053559,389,2,2,cubic
0.257,34722,24,27360,32.8,33.8,20.1,79.2,1.4,1058081,393,2,2,cubic
0.262,35076,24,27360,33.2,35.6,20.1,79.2,1.7,1057684,399,2,2,cubic
0.275,35369,24,28800,33.5,35.5,20.1,79.2,1.9,1057179,406,2,2,cubic
0.284,35600,24,30240,33.7,35.5,20.1,79.2,1.9,1056066,411,2,2,cubic
0.291,35831,24,30240,33.9,35.5,20.1,79.2,1.9,1056089,415,2,2,cubic
0.292,36174,25,27360,34.1,35.6,20.1,79.2,1.8,1059733,419,2,2,cubic
0.308,36401,25,31680,35.5,45.4,20.1,79.2,4.2,1024283,426,2,2,cubic
0.313,36683,25,30240,35.7,37.2,20.1,79.2,3.5,1026327,430,2,2,cubic
0.318,36794,25,34560,35.9,37.2,20.1,79.2,3.0,1024046,435,2,2,cubic
0.326,37017,25,31680,36.1,37.3,20.1,79.2,2.6,1025401,437,2,2,cubic
0.333,37239,25,31680,36.2,37.3,20.1,79.2,2.2,1027424,441,2,2,cubic
0.340,37404,25,33120,37.0,42.2,20.1,79.2,3.2,1011246,445,2,2,cubic
0.345,37623,26,31680,38.3,47.6,20.1,79.2,5.0,981887,448,2,2,cubic
0.352,37841,26,33120,38.4,38.9,20.1,79.2,3.9,985673,453,2,2,cubic
0.358,38112,26,31680,38.7,40.7,20.1,79.2,3.5,985366,457,2,2,cubic
0.367,38435,26,30240,38.7,38.9,20.1,79.2,2.7,993049,462,2,2,cubic
