time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.008,3072,2,0,21.2,20.4,20.4,21.4,4.7,1338688,5,1,1,cubic
0.007,24694,17,110,23.2,29.7,20.4,29.7,6.1,1065085,9,1,1,cubic
0.007,24694,17,5815,23.1,22.4,20.4,29.7,4.8,1069698,13,1,1,cubic
0.006,26040,18,0,24.4,25.1,20.4,29.7,2.5,1065074,16,1,1,cubic
0.006,26416,18,0,24.8,27.3,20.4,29.7,2.6,1065075,17,1,1,cubic
0.032,17417,12,15840,25.4,25.7,20.4,29.7,1.4,686979,36,1,1,cubic
0.041,17453,12,15840,26.2,31.8,20.4,31.8,2.7,667138,38,1,1,cubic
0.044,17469,12,15840,27.0,32.6,20.4,32.6,3.6,647935,40,1,1,cubic
0.047,17484,12,15840,27.7,33.2,20.4,33.2,4.3,630144,42,1,1,cubic
0.051,17499,12,15840,28.5,33.9,20.4,33.9,4.7,613655,44,1,1,cubic
0.054,17514,12,15840,29.3,34.6,20.4,34.6,5.1,598278,46,1,1,cubic
0.060,17530,12,15840,28.7,25.1,20.4,34.6,4.9,609760,48,1,1,cubic
0.062,17547,12,14400,27.7,20.6,20.4,34.6,5.7,632643,49,1,1,cubic
0.066,17576,12,14400,26.9,20.8,20.4,34.6,6.0,654282,51,1,1,cubic
0.068,17810,12,12960,26.1,20.6,20.4,34.6,6.1,682951,52,1,1,cubic
0.072,18040,12,12960,25.4,20.5,20.4,34.6,6.0,710907,54,1,1,cubic
0.076,18267,12,12960,24.8,20.5,20.4,34.6,5.7,737702,56,1,1,cubic
0.080,18492,12,12960,24.2,20.5,20.4,34.6,5.3,763249,58,1,1,cubic
0.086,18714,12,14400,23.8,20.5,20.4,34.6,4.9,787659,61,1,1,cubic
0.089,18933,13,14400,23.4,20.5,20.4,34.6,4.5,810835,63,1,1,cubic
0.095,19149,13,15840,23.0,20.4,20.4,34.6,4.1,833253,66,1,1,cubic
0.098,19364,13,15840,22.6,20.3,20.3,34.6,3.8,854960,68,1,1,cubic
0.102,19575,13,15840,22.4,20.3,20.3,34.6,3.4,875760,70,1,1,cubic
0.105,19785,13,15840,22.1,20.3,20.3,34.6,3.1,895654,72,1,1,cubic
0.109,19992,13,17280,21.9,20.3,20.3,34.6,2.8,914505,75,1,1,cubic
0.113,20197,14,17280,21.7,20.2,20.2,34.6,2.5,932628,77,1,1,cubic
0.115,20400,14,17280,21.5,20.2,20.2,34.6,2.2,949809,79,1,1,cubic
0.118,20601,14,17280,21.3,20.2,20.2,34.6,2.0,966321,81,1,1,cubic
0.123,20800,14,18720,21.2,20.2,20.2,34.6,1.8,982058,84,1,1,cubic
0.126,20998,14,18720,21.1,20.3,20.2,34.6,1.6,996819,86,1,1,cubic
0.129,21193,14,18720,21.0,20.2,20.2,34.6,1.4,1011550,88,1,1,cubic
0.132,21386,14,18720,20.9,20.2,20.2,34.6,1.2,1025264,90,1,1,cubic
0.134,21578,14,18720,20.8,20.2,20.2,34.6,1.1,1038902,92,1,1,cubic
0.137,21768,15,18720,20.7,20.2,20.2,34.6,1.0,1051746,94,1,1,cubic
0.142,21957,15,20160,20.7,20.5,20.2,34.6,0.8,1062109,97,1,1,cubic
0.144,22143,15,20160,20.7,20.9,20.2,34.6,0.6,1069606,99,1,1,cubic
0.147,22329,15,20160,20.8,21.4,20.2,34.6,0.7,1073974,101,1,1,cubic
0.151,22512,15,20160,20.9,21.6,20.2,34.6,0.7,1077747,103,1,1,cubic
0.154,22694,15,20160,21.1,22.5,20.2,34.6,0.9,1075850,105,1,1,cubic
0.158,22875,15,20160,21.3,23.1,20.2,34.6,1.2,1071679,107,1,1,cubic
0.161,23054,16,20160,21.6,23.6,20.2,34.6,1.5,1066130,109,1,1,cubic
0.164,23232,16,21600,22.0,24.4,20.2,34.6,1.8,1057201,112,1,1,cubic
0.168,23409,16,21600,22.3,24.8,20.2,34.6,2.1,1048226,114,1,1,cubic
0.171,23584,16,21600,22.8,25.7,20.2,34.6,2.4,1036340,116,1,1,cubic
0.175,23758,16,21600,23.2,26.5,20.2,34.6,2.7,1022773,118,1,1,cubic
