time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.009,15360,10,0,24.7,26.0,21.3,26.0,5.1,776447,5,0,0,cubic
0.007,15360,10,55,25.4,30.4,21.3,30.4,5.3,754924,8,0,0,cubic
0.006,15360,10,55,24.8,23.8,21.3,30.4,2.9,773538,16,0,0,cubic
0.007,15360,10,0,25.0,26.4,21.3,30.4,2.6,767324,17,0,0,cubic
0.027,18208,12,12960,25.2,26.8,21.3,30.4,2.4,901421,28,0,0,cubic
0.030,18208,12,15840,24.8,21.7,21.3,30.4,2.7,917335,32,0,0,cubic
0.033,21056,14,15840,24.7,24.3,21.3,30.4,2.1,1063692,34,0,0,cubic
0.037,21056,14,17280,24.6,23.6,21.3,30.4,1.9,1070136,37,0,0,cubic
0.041,21056,14,18720,24.4,23.3,21.3,30.4,1.7,1077143,40,0,0,cubic
0.047,26752,18,15840,23.4,20.2,20.1,30.4,2.7,1426925,42,0,0,cubic
0.052,26752,18,24480,23.3,22.3,20.1,30.4,2.3,1435932,50,0,0,cubic
0.055,29600,20,24480,23.1,21.9,20.1,30.4,2.1,1600415,52,0,0,cubic
0.059,32448,22,27360,23.1,23.1,20.1,30.4,1.6,1754704,56,0,0,cubic
0.062,35296,24,30240,23.2,24.1,20.1,30.4,1.4,1899022,60,0,0,cubic
0.066,38144,26,33120,23.4,24.3,20.1,30.4,1.3,2040746,65,0,0,cubic
0.069,43840,30,33120,23.0,21.8,20.1,30.4,1.4,2383230,69,0,0,cubic
0.074,45264,31,43200,22.9,21.9,20.1,30.4,1.3,2476040,77,0,0,cubic
0.078,48112,33,43200,23.6,28.7,20.1,30.4,2.5,2549709,79,0,0,cubic
0.081,50960,35,46080,24.4,29.8,20.1,30.4,3.4,2615049,83,0,0,cubic
0.084,53808,37,48960,25.3,31.6,20.1,31.6,4.4,2661654,87,0,0,cubic
0.086,56656,39,51840,25.9,30.5,20.1,31.6,4.6,2731515,91,0,0,cubic
0.091,59504,41,54720,27.0,34.3,20.1,34.3,5.5,2757367,95,0,0,cubic
0.093,62352,43,57600,27.8,33.9,20.1,34.3,5.9,2800071,99,0,0,cubic
