      Time     KB/s_in    KB/s_out
  00:16:03         0.8         3.1
  00:16:04         7.2       236.5
  00:16:05         4.6       210.9
  00:16:06         6.9       249.0
  00:16:07        13.0       586.6
  00:16:08         6.2       218.2
  00:16:09        13.7       625.9
  00:16:10         5.3       193.5
  00:16:11        14.6       664.6
  00:16:12         4.7       170.1
  00:16:13        14.1       643.9
  00:16:14         4.2       146.1
  00:16:15        15.1       690.0
  00:16:16         3.6       123.8
  00:16:17        15.8       723.8
  00:16:18         2.9        91.4
  00:16:19        18.5       850.8
  00:16:20         2.2        60.3
  00:16:21        18.6       854.2
  00:16:22         3.8       128.2
  00:16:23        11.2       510.0
  00:16:24         1.4        17.5
  00:16:25        15.1       690.5
  00:16:26         1.0         3.1
  00:16:27        18.0       826.1
  00:16:28         0.5         0.4
  00:16:29        13.7       608.4
  00:16:30         0.0         0.0
  00:16:31        17.7       772.0
  00:16:32         0.1         0.0
  00:16:33        11.9       462.2
  00:16:34        12.6       350.4
  00:16:35        11.9       379.2
  00:16:36        11.4       410.9
  00:16:37        11.8       366.9
  00:16:38         1.7        58.8
  00:16:39         9.2       346.9
  00:16:40         1.7        69.3
  00:16:41         8.9       335.1
  00:16:42         2.0        76.2
  00:16:43         9.7       324.1
  00:16:44         2.6        96.0
  00:16:45         8.5       310.1
  00:16:46         3.0       111.8
  00:16:47         9.6       230.7
  00:16:48         0.0         0.0
  00:16:49         8.0       236.5
  00:16:50         0.0         0.0
  00:16:51        11.3       277.5
  00:16:52         4.9       182.6
  00:16:53        12.4       216.6
  00:16:54         0.0         0.0
  00:16:55        11.7       257.5
  00:16:56         5.1       177.9
  00:16:57        13.6       227.2
  00:16:58         7.4        14.2
  00:16:59        13.5       243.0
  00:17:00        10.7       414.1
  00:17:01        11.8       403.5
  00:17:02         1.2        33.6
  00:17:03         3.6       118.5
  00:17:04         4.8        33.4
  00:17:05         6.5       189.6
  00:17:06         5.7       204.8
  00:17:07         4.7       153.2
  00:17:08         1.0        38.6
  00:17:09         4.5       147.1
  00:17:10         1.3        48.5
  00:17:11         4.4       150.5
  00:17:12         1.5        56.0
  00:17:13         4.1       137.2
  00:17:14         2.1        83.4
  00:17:15         2.9        85.1
  00:17:16         1.5        34.7
  00:17:17         3.5       110.6
  00:17:18         1.3        46.0
  00:17:19         3.1        98.8
  00:17:20         2.8       106.3
  00:17:21         2.9        86.9
  00:17:22         3.0       118.9
  00:17:23         2.6        75.1
  00:17:24         3.4       138.4
  00:17:25         2.4        61.8
  00:17:26         3.2       132.3
  00:17:27         2.0        47.0
  00:17:28         4.2       178.8
  00:17:29         1.7        32.2
  00:17:30         2.1        92.2
  00:17:31         1.4        19.0
  00:17:32         4.4       179.8
  00:17:33         1.1         2.9
  00:17:34         4.1       173.4
  00:17:35         0.6         2.9
  00:17:36         4.3       167.7
  00:17:37         0.0         0.0
  00:17:38         4.0       134.2
  00:17:39         0.0         0.0
  00:17:40         5.1       172.4
  00:17:41         0.0         0.0
  00:17:42         6.4       222.2
  00:17:43         0.0         0.0
  00:17:44         5.2       180.1
  00:17:45         0.0         0.0
  00:17:46         5.6       187.4
  00:17:47         0.0         0.0
  00:17:48         5.6       195.8
  00:17:49         0.0         0.0
  00:17:50         6.0       204.6
  00:17:51         0.0         0.0
  00:17:52         6.0       204.1
  00:17:53         0.0         0.0
  00:17:54         6.0       204.1
  00:17:55         0.0         0.0
  00:17:56         5.9       203.4
  00:17:57         0.0         0.0
  00:17:58         6.3       215.8
  00:17:59         0.0         0.1
  00:18:00         6.0       208.7
  00:18:01         0.1         0.1
  00:18:02         2.7        74.0
  00:18:03         0.0         0.0
  00:18:04         3.3       100.3
  00:18:05         0.0         0.1
  00:18:06         5.6       203.9
  00:18:07         0.0         0.0
  00:18:08         5.6       208.1
  00:18:09         0.7        21.8
  00:18:10         5.4       194.8
  00:18:11         0.4        15.1
  00:18:12         5.0       178.6
  00:18:13         0.9        35.7
  00:18:14         4.7       166.7
  00:18:15         1.2        44.8
  00:18:16         4.5       153.4
  00:18:17         1.4        53.1
  00:18:18         4.0       138.7
  00:18:19         1.8        70.5
  00:18:20         3.7       123.9
  00:18:21         2.6       102.2
  00:18:22         3.4       112.1
  00:18:23         0.3        11.6
  00:18:24         3.2        98.8
  00:18:25         1.0        38.9
  00:18:26         2.8        83.9
  00:18:27         2.5       106.0
  00:18:28         2.6        73.6
  00:18:29         1.4        53.7
  00:18:30         2.3        57.4
  00:18:31         4.2       157.7
  00:18:32         2.0        42.7
  00:18:33         4.7       188.0
  00:18:34         1.7        32.3
  00:18:35         5.2       193.0
  00:18:36         1.4        20.4
  00:18:37         2.3        97.7
  00:18:38         1.1         4.4
  00:18:39         2.4       108.4
  00:18:40         0.5         1.5
  00:18:41         3.1       112.5
  00:18:42         0.0         0.0
  00:18:43         3.6       117.1
  00:18:44         0.0         0.0
  00:18:45         3.6       117.6
  00:18:46         0.0         0.0
  00:18:47         3.6       115.6
  00:18:48         0.0         0.0
  00:18:49         3.7       115.6
  00:18:50         0.0         0.0
  00:18:51         3.6       116.3
  00:18:52         0.0         0.0
  00:18:53         3.5       107.2
  00:18:54         0.0         0.0
  00:18:55         3.6       117.3
  00:18:56         0.0         0.0
  00:18:57         3.3       100.9
  00:18:58         0.0         0.0
  00:18:59         3.1        91.8
  00:19:00         0.0         0.0
  00:19:01         3.6       113.3
  00:19:02         0.1         0.1
  00:19:03         2.4        64.7
  00:19:04         0.0         0.0
  00:19:05         4.8       142.5
  00:19:06         0.8        17.3
  00:19:07         3.1        75.2
  00:19:08         0.9        18.6
  00:19:09         3.3        85.9
  00:19:10         1.2        25.7
  00:19:11         3.1        90.4
  00:19:12         1.2        24.9
  00:19:13         3.6        94.4
