time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.007,3072,2,0,21.5,20.3,20.3,22.5,5.1,892027,5,1,1,cubic
0.005,3072,2,0,23.1,28.1,20.3,28.1,5.5,892027,7,1,1,cubic
0.026,5920,4,1440,23.4,25.7,20.3,28.1,4.8,892027,10,1,1,cubic
0.005,7344,5,0,22.9,20.4,20.3,28.1,3.7,892027,14,1,1,cubic
0.006,7344,5,0,23.3,25.9,20.3,28.1,3.5,892027,15,1,1,cubic
0.027,11759,8,0,24.5,26.9,20.3,28.1,3.3,480822,21,1,1,cubic
0.048,11830,8,8640,23.9,20.2,20.2,28.1,3.5,494482,29,1,1,cubic
0.053,11851,8,8640,23.5,20.2,20.2,28.1,3.6,505286,31,1,1,cubic
0.059,11870,8,8640,23.0,20.2,20.2,28.1,3.5,515101,33,1,1,cubic
0.067,11891,8,10080,22.7,20.2,20.2,28.1,3.3,524202,36,1,1,cubic
0.073,11909,8,10080,22.4,20.1,20.1,28.1,3.1,532507,38,1,1,cubic
0.078,11929,8,10080,22.1,20.2,20.1,28.1,2.9,539920,40,1,1,cubic
0.084,11948,8,10080,21.9,20.2,20.1,28.1,2.6,546694,42,1,1,cubic
0.089,11964,8,10080,21.6,20.2,20.1,28.1,2.4,552737,44,1,1,cubic
0.094,11982,8,10080,21.5,20.2,20.1,28.1,2.2,558393,46,1,1,cubic
0.100,11999,8,10080,21.3,20.1,20.1,28.1,2.0,563544,48,1,1,cubic
0.104,12016,8,10080,21.2,20.2,20.1,28.1,1.7,567998,50,1,1,cubic
0.109,12321,8,10080,21.0,20.2,20.1,28.1,1.6,585849,52,1,1,cubic
0.114,12654,8,10080,20.9,20.1,20.1,28.1,1.4,604933,54,1,1,cubic
0.120,12978,9,10080,20.8,20.1,20.1,28.1,1.2,623372,56,1,1,cubic
0.126,13294,9,11520,20.7,20.2,20.1,28.1,1.1,641138,59,1,1,cubic
0.131,13603,9,11520,20.7,20.2,20.1,28.1,0.9,658071,61,1,1,cubic
0.135,13904,9,11520,20.6,20.2,20.1,28.1,0.8,674591,63,1,1,cubic
0.140,14199,9,11520,20.6,20.2,20.1,28.1,0.7,690713,65,1,1,cubic
0.144,14488,10,11520,20.5,20.2,20.1,28.1,0.6,706249,67,1,1,cubic
0.149,14771,10,12960,20.5,20.2,20.1,28.1,0.6,721486,70,1,1,cubic
0.153,15049,10,12960,20.4,20.2,20.1,28.1,0.5,736180,72,1,1,cubic
0.157,15321,10,12960,20.4,20.2,20.1,28.1,0.4,750551,74,1,1,cubic
0.161,15589,10,12960,20.4,20.1,20.1,28.1,0.4,764916,76,1,1,cubic
0.165,15852,11,12960,20.4,20.3,20.1,28.1,0.3,778317,78,1,1,cubic
0.170,16111,11,14400,20.3,20.2,20.1,28.1,0.3,791734,81,1,1,cubic
0.173,16365,11,14400,20.3,20.2,20.1,28.1,0.2,804968,83,1,1,cubic
0.177,16616,11,14400,20.3,20.2,20.1,28.1,0.2,817877,85,1,1,cubic
0.182,16862,11,14400,20.3,20.2,20.1,28.1,0.2,830476,87,1,1,cubic
0.185,17106,11,14400,20.3,20.2,20.1,28.1,0.1,842826,89,1,1,cubic
0.189,17345,12,14400,20.3,20.2,20.1,28.1,0.1,855360,91,1,1,cubic
0.192,17582,12,15840,20.3,20.2,20.1,28.1,0.1,867518,94,1,1,cubic
0.196,17815,12,15840,20.2,20.1,20.1,28.1,0.1,879753,96,1,1,cubic
0.199,18045,12,15840,20.2,20.1,20.1,28.1,0.1,891771,98,1,1,cubic
0.202,18273,12,15840,20.2,20.1,20.1,28.1,0.1,903798,100,1,1,cubic
