  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
16:16:13      0.00      0.00
16:16:14      0.00      0.00
16:16:15      0.07      0.14
16:16:16      0.00      0.14
16:16:17      0.00      0.07
16:16:18      0.00      0.00
16:16:19      0.00      0.21
16:16:20      0.00      0.00
16:16:21      0.00      0.00
16:16:22      0.00      0.00
16:16:23      0.00      0.00
16:16:24      0.00      0.00
16:16:25      0.00      0.00
16:16:26      0.00      0.00
16:16:27      0.00      0.00
16:16:28      0.00      0.00
16:16:29      0.07      0.00
16:16:30      0.00      0.07
16:16:31      0.00      0.14
16:16:32      0.00      0.00
16:16:33      0.00      0.00
16:16:34      0.00      0.14
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
16:16:35      0.00      0.21
16:16:36      0.00      0.00
16:16:37      0.00      0.00
16:16:38      0.00      0.00
16:16:39      0.00      0.00
16:16:40      0.00      0.00
16:16:41      0.00      0.00
16:16:42      0.00      0.00
16:16:43     10.24    367.43
16:16:44     15.49    655.74
16:16:45      5.28    239.26
16:16:46     15.13    658.69
16:16:47      6.09    239.35
16:16:48     17.06    719.24
16:16:49      5.47    183.13
16:16:50      6.20    256.98
16:16:51      3.00    109.34
16:16:52     10.91    438.63
16:16:53      6.19    220.06
16:16:54      9.27    389.91
16:16:55      4.66    164.00
16:16:56     16.42    700.03
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
16:16:57      4.78    163.93
16:16:58     10.56    462.24
16:16:59      8.77    305.87
16:17:00     10.75    453.42
16:17:01      7.68    322.29
16:17:02      9.60    422.86
16:17:03      8.79    363.33
16:17:04     15.45    685.38
16:17:05     11.04    469.97
16:17:06     19.96    853.63
16:17:07     11.00    471.34
16:17:08     10.31    456.80
16:17:09     11.91    493.41
16:17:10      9.08    391.60
16:17:11     13.04    525.75
16:17:12     16.68    703.05
16:17:13     14.11    617.33
16:17:14     14.75    642.74
16:17:15     14.52    630.63
16:17:16      3.54    160.97
16:17:17      8.89    336.73
16:17:18      7.03    279.27
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
16:17:19     16.80    710.36
16:17:20     14.94    670.49
16:17:21     16.69    748.03
16:17:22     11.78    528.71
16:17:23     17.27    775.85
16:17:24      4.06    181.66
16:17:25     16.74    751.72
16:17:26      9.40    420.91
16:17:27     18.68    839.25
16:17:28     14.74    663.12
16:17:29     18.81    843.94
16:17:30      6.45    270.27
16:17:31      4.09    174.27
16:17:32      6.31    195.10
16:17:33      3.35    150.65
16:17:34      9.87    369.17
16:17:35      4.12    177.22
16:17:36     15.53    620.61
16:17:37      3.54    153.60
16:17:38      9.74    392.85
16:17:39      6.51    252.55
16:17:40     17.24    724.06
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
16:17:41      4.08    174.27
16:17:42     13.42    555.30
16:17:43      2.53     85.75
16:17:44     10.83    476.03
16:17:45      5.24    175.76
16:17:46     15.98    700.41
16:17:47      5.27    205.28
16:17:48     15.78    692.92
16:17:49      6.51    291.24
16:17:50     10.37    466.69
16:17:51      6.48    252.60
16:17:52     14.23    627.66
16:17:53      8.09    326.38
16:17:54     11.46    512.47
16:17:55      8.47    367.90
16:17:56     11.72    482.92
