  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
17:04:56      0.00      0.00
17:04:57      0.00      0.00
17:04:58      0.00      0.14
17:04:59      0.07      0.07
17:05:00      0.00      0.14
17:05:01      0.00      0.00
17:05:02      0.00      0.43
17:05:03      0.00      0.00
17:05:04      0.00      0.00
17:05:05      0.00      0.00
17:05:06      0.00      0.00
17:05:07      0.00      0.00
17:05:08      0.00      0.00
17:05:09      0.00      0.00
17:05:10      0.00      0.00
17:05:11      0.00      0.00
17:05:12      0.00      0.00
17:05:13      0.00      0.07
17:05:14      0.00      0.07
17:05:15      0.00      0.00
17:05:16      0.07      0.07
17:05:17      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
17:05:18      0.00      0.57
17:05:19      0.00      0.00
17:05:20      0.00      0.00
17:05:21      0.00      0.00
17:05:22      0.00      0.00
17:05:23      0.00      0.00
17:05:24      0.00      0.00
17:05:25      0.00      0.00
17:05:26     11.46    453.36
17:05:27     13.96    268.77
17:05:28     13.82    320.48
17:05:29      8.41    203.93
17:05:30     10.08    370.70
17:05:31      8.54    255.49
17:05:32     12.04    765.00
17:05:33      7.75    335.41
17:05:34      4.11    181.65
17:05:35      8.50    317.84
17:05:36      5.35    270.27
17:05:37      8.32    369.19
17:05:38      4.34    156.62
17:05:39      2.12    134.38
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
17:05:40      9.97    505.27
17:05:41     14.57    601.07
17:05:42      4.48    189.03
17:05:43      6.53    279.35
17:05:44      4.54    158.03
17:05:45      4.65    217.16
17:05:46      7.19    347.10
17:05:47     12.47    583.90
17:05:48      5.80    215.62
17:05:49      5.30    265.90
17:05:50      6.56    250.01
17:05:51     12.31    606.01
17:05:52      6.78    248.15
17:05:53      6.37    291.01
17:05:54      4.84    214.22
17:05:55     11.20    592.32
17:05:56      5.52    200.85
17:05:57     12.00    639.48
17:05:58      6.11    237.77
17:05:59      4.56    209.84
17:06:00      3.66    147.68
17:06:01      4.52    177.39
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
17:06:02      4.54    181.64
17:06:03      6.95    323.42
17:06:04     11.47    752.34
17:06:05     12.51    639.51
17:06:06     11.10    614.37
17:06:07     11.17    633.58
17:06:08      4.20    196.50
17:06:09      8.22    378.08
17:06:10      5.81    217.10
17:06:11      6.21    234.82
17:06:12      4.08    181.73
17:06:13      4.18    144.86
17:06:14      3.45    122.58
17:06:15      4.27    158.17
17:06:16      5.48    191.98
17:06:17      3.95    153.59
17:06:18      5.99    197.90
17:06:19      4.63    240.76
17:06:20      4.91    171.31
17:06:21      7.60    348.69
17:06:22      6.13    255.50
17:06:23      3.90    165.43
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
17:06:24      4.67    186.08
17:06:25      9.97    511.18
17:06:26      5.43    183.17
17:06:27     12.15    602.56
17:06:28      5.10    190.69
17:06:29      4.21    129.96
17:06:30      4.61    158.09
17:06:31      3.52    166.89
17:06:32      5.29    230.38
17:06:33      5.52    178.70
17:06:34      3.87    175.83
17:06:35      3.49    149.21
17:06:36      6.93    298.32
17:06:37      5.33    190.52
17:06:38      4.46    152.14
17:06:39      3.98    149.17
17:06:40      7.11    358.87
17:06:41      4.80    138.82
17:06:42      6.36    310.18
17:06:43      6.00    165.41
17:06:44      5.01    237.84
17:06:45      4.30    144.77
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
17:06:46      5.59    294.15
17:06:47      5.70    201.02
17:06:48      8.82    484.88
17:06:49      8.12    283.55
17:06:50      5.17    203.81
17:06:51      5.03    141.78
17:06:52      4.68    174.29
17:06:53      5.74    236.26
17:06:54      7.29    261.83
17:06:55      5.21    205.36
17:06:56      4.36    138.93
17:06:57      6.00    240.84
17:06:58      4.59    183.32
17:06:59      5.36    262.87
17:07:00      5.31    200.95
17:07:01      9.72    448.94
17:07:02      6.52    245.15
17:07:03      4.25    153.59
17:07:04      6.54    396.03
17:07:05     13.51    623.18
17:07:06      7.30    259.91
17:07:07      4.37    239.48
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
17:07:08      4.55    135.87
17:07:09      8.87    440.41
17:07:10      6.45    240.72
17:07:11      6.76    254.08
17:07:12      5.26    193.51
17:07:13      5.69    285.16
17:07:14      7.15    242.45
17:07:15      4.40    215.62
17:07:16      4.12    153.75
17:07:17      3.72    159.50
17:07:18      4.55    152.11
17:07:19     10.33    583.90
17:07:20      8.67    342.65
17:07:21      4.30    165.41
17:07:22      5.31    178.70
17:07:23      4.35    168.43
17:07:24      5.44    243.67
17:07:25      5.53    174.30
17:07:26      4.48    168.42
17:07:27      3.75    166.95
17:07:28      1.63     36.36
17:07:29      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
17:07:30      0.00      0.00
17:07:31      0.00      0.00
17:07:32      0.00      0.00
17:07:33      0.00      0.00
17:07:34      0.00      0.00
17:07:35      0.00      0.00
17:07:36      0.00      0.00
17:07:37      0.00      0.00
17:07:38      0.00      0.00
17:07:39      0.00      0.00
17:07:40      0.00      0.00
17:07:41      0.00      0.00
17:07:42      0.00      0.00
17:07:43      0.00      0.00
17:07:44      0.00      0.00
17:07:45      0.00      0.00
17:07:46      0.00      0.00
17:07:47      0.00      0.00
17:07:48      0.00      0.00
17:07:49      0.00      0.00
17:07:50      0.00      0.00
17:07:51      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
17:07:52      0.00      0.00
17:07:53      0.00      0.00
17:07:54      0.00      0.00
17:07:55      0.00      0.00
17:07:56      0.00      0.00
17:07:57      0.00      0.00
17:07:58      0.00      0.00
17:07:59      0.00      0.00
17:08:00      0.00      0.00
17:08:01      0.00      0.00
17:08:02      0.00      0.00
17:08:03      0.00      0.00
17:08:04      0.00      0.00
17:08:05      0.00      0.00
17:08:06      0.00      0.00
17:08:07      0.00      0.00
17:08:08      0.00      0.00
17:08:09      0.00      0.00
17:08:10      0.00      0.00
17:08:11      0.00      0.00
17:08:12      0.00      0.00
17:08:13      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
17:08:14      0.00      0.00
17:08:15      0.00      0.00
