  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
14:36:06      0.00      0.00
14:36:07      0.00      0.00
14:36:08      0.00      0.00
14:36:09      0.07      0.27
14:36:10      0.00      0.00
14:36:11      0.00      0.07
14:36:12      0.00      0.24
14:36:13      0.00      0.00
14:36:14      0.00      0.00
14:36:15      0.00      0.00
14:36:16      0.00      0.00
14:36:17      0.00      0.00
14:36:18      0.00      0.00
14:36:19      0.00      0.00
14:36:20      0.00      0.00
14:36:21      0.00      0.00
14:36:22      0.00      0.00
14:36:23      0.00      0.07
14:36:24      0.07      0.07
14:36:25      0.00      0.07
14:36:26      0.00      0.00
14:36:27      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
14:36:28      0.00      0.31
14:36:29      0.00      0.00
14:36:30      0.00      0.07
14:36:31      0.00      0.00
14:36:32      0.00      0.00
14:36:33      0.00      0.00
14:36:34      0.00      0.00
14:36:35      0.04      0.04
14:36:36     15.16    335.86
14:36:37      3.54    156.00
14:36:38      7.73    292.88
14:36:39     10.14    267.36
14:36:40      8.55    309.16
14:36:41     11.89    261.10
14:36:42     12.84    308.67
14:36:43     11.84    305.71
14:36:44      5.86    215.62
14:36:45      7.24    195.05
14:36:46     11.13    286.52
14:36:47     11.66    329.58
14:36:48      7.68    347.25
14:36:49      6.97    249.59
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
14:36:50      8.82    345.66
14:36:51     10.09    403.19
14:36:52      9.15    385.47
14:36:53     10.55    348.89
14:36:54      5.26    175.82
14:36:55     11.87    511.42
14:36:56      5.83    246.65
14:36:57      7.01    299.80
14:36:58      7.62    327.90
14:36:59      9.38    419.58
14:37:00      7.61    269.04
14:37:01      7.05    279.14
14:37:02      5.94    205.29
14:37:03      3.83    156.67
14:37:04      5.12    221.53
14:37:05     12.33    744.40
14:37:06      7.34    254.02
14:37:07      4.36    125.54
14:37:08      4.62    155.09
14:37:09      6.73    249.59
14:37:10      6.19    289.48
14:37:11      4.73    203.96
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
14:37:12      5.36    246.64
14:37:13      7.34    277.66
14:37:14      5.79    264.36
14:37:15      6.17    190.59
14:37:16      4.73    174.27
14:37:17      6.46    255.51
