  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
18:45:17      9.23    277.37
18:45:18     14.08    816.39
18:45:19     14.19    826.71
18:45:20     14.10    854.49
18:45:21      6.83    386.73
18:45:22     13.91    833.98
18:45:23      6.88    388.26
18:45:24     12.62    740.80
18:45:25      1.99    115.50
18:45:26     13.11    770.80
18:45:27      1.99    112.35
18:45:28     12.35    722.66
18:45:29      3.50    205.12
18:45:30     10.17    590.13
18:45:31      0.00      0.00
18:45:32     11.02    631.31
18:45:33      3.12    188.39
18:45:34      9.60    563.29
18:45:35      3.79    226.14
18:45:36      8.75    512.68
18:45:37      7.26    415.59
18:45:39      7.46    394.38
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
18:45:40      6.88    401.48
18:45:41      7.02    346.82
18:45:42     10.88    642.81
18:45:43      5.89    275.97
18:45:44      3.28    180.06
18:45:45      4.88    231.82
18:45:46     10.38    591.02
18:45:47      4.44    174.16
18:45:48     11.05    638.13
18:45:49      3.11     80.06
18:45:50     13.81    770.47
18:45:51      5.14    132.54
18:45:52     13.35    696.95
18:45:53      5.43    157.09
18:45:54      8.01    404.54
18:45:55      2.45      8.86
18:45:56     13.04    573.13
18:45:57      7.23    285.07
18:45:58      9.90    452.96
18:45:59     13.25    718.40
18:46:00     13.49    709.73
18:46:01     11.92    573.36
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
18:46:02     10.37    524.18
18:46:03      2.46    127.14
18:46:04      3.07     42.93
18:46:05      6.34    338.30
18:46:06      1.09     30.06
18:46:07     13.53    718.29
18:46:08      6.11    314.63
18:46:09     13.63    734.36
18:46:10     10.07    504.85
18:46:11     11.69    600.52
18:46:12     13.47    705.76
18:46:13     11.37    589.56
18:46:14      5.05    232.68
18:46:15     10.55    525.62
18:46:16     13.44    696.99
18:46:17     10.74    519.69
18:46:18      7.73    345.01
18:46:19      9.32    439.25
18:46:20     13.91    758.97
18:46:21      8.60    382.29
18:46:22     12.22    641.55
18:46:23      6.81    280.26
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
18:46:24     12.81    635.87
18:46:25      6.68    245.63
18:46:26      8.97    473.25
18:46:27      7.56    213.16
18:46:28     14.00    734.77
