time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo,ecn_ect1,ecn_ce,prague_alpha
0.006,15360,10,0,21.7,20.7,20.7,22.7,6.6,884303,5,1,1,prague,4,0,0.000
0.005,15360,10,55,23.0,27.1,20.7,27.1,5.9,835872,8,1,1,prague,7,0,0.000
0.005,15360,10,55,23.4,24.1,20.7,27.1,2.3,820758,17,1,1,prague,15,0,0.000
0.006,15360,10,0,23.7,26.0,20.7,27.1,2.3,809477,18,1,1,prague,17,0,0.000
0.026,18208,12,12960,24.0,25.9,20.7,27.1,2.3,948491,29,1,1,prague,19,0,0.000
0.029,21056,14,15840,23.9,23.4,20.7,27.1,1.9,1100104,33,1,1,prague,21,0,0.000
0.033,21056,14,17280,24.0,24.4,20.7,27.1,1.5,1097581,36,1,1,prague,23,0,0.000
0.036,21056,14,18720,24.0,24.2,20.7,27.1,1.2,1096209,39,1,1,prague,25,0,0.000
0.039,23904,16,18720,24.0,24.0,20.7,27.1,0.9,1244636,41,1,1,prague,27,0,0.000
0.046,26752,18,21600,23.5,20.2,20.2,27.1,1.6,1421285,45,1,1,prague,29,0,0.000
0.048,29600,20,24480,23.3,21.7,20.2,27.1,1.7,1587982,49,1,1,prague,31,0,0.000
0.051,32448,22,27360,23.1,21.8,20.2,27.1,1.6,1754932,53,1,1,prague,33,0,0.000
0.055,35296,24,30240,23.1,22.9,20.2,27.1,1.3,1911114,57,1,1,prague,35,0,0.000
0.058,38144,26,33120,23.2,24.0,20.2,27.1,1.2,2054729,61,1,1,prague,37,0,0.000
0.061,40992,28,36000,23.4,24.8,20.2,27.1,1.3,2189182,65,1,1,prague,39,0,0.000
0.065,43840,30,38880,23.6,25.3,20.2,27.1,1.4,2317810,69,1,1,prague,41,0,0.000
0.068,46688,32,41760,24.0,26.5,20.2,27.1,1.8,2431362,73,1,1,prague,43,0,0.000
0.071,49536,34,44640,24.2,25.2,20.2,27.1,1.7,2563868,77,1,1,prague,45,0,0.000
0.075,52384,36,47520,24.7,28.6,20.2,28.6,2.4,2649832,81,1,1,prague,47,0,0.000
0.078,55232,38,50400,25.4,30.4,20.2,30.4,3.2,2715651,85,1,1,prague,49,0,0.000
0.082,58080,40,53280,26.3,32.2,20.2,32.2,4.1,2763503,89,1,1,prague,51,0,0.000
0.085,60928,42,56160,27.2,33.8,20.2,33.8,5.0,2798765,93,1,1,prague,53,0,0.000
0.088,63776,44,59040,28.3,35.9,20.2,35.9,5.9,2817757,97,1,1,prague,55,0,0.000
0.005,33608,23,110,59.9,57.4,20.2,71.1,10.5,561321,102,1,1,prague,59,40,0.000
0.007,18074,12,0,55.7,26.3,20.2,71.1,16.2,324634,103,1,1,prague,62,40,0.927
0.028,10475,7,10080,52.2,27.8,20.2,71.1,19.1,346304,112,1,1,prague,64,40,0.868
0.031,10718,7,8640,48.6,23.4,20.2,71.1,21.6,346304,113,1,1,prague,66,40,0.868
0.034,10958,7,8640,45.2,21.6,20.2,71.1,22.9,346304,115,1,1,prague,68,40,0.868
0.042,11196,7,8640,42.1,20.2,20.2,71.1,23.4,346304,117,1,1,prague,70,40,0.868
0.048,11431,7,8640,39.4,20.2,20.2,71.1,23.1,346304,119,1,1,prague,72,40,0.868
0.055,7548,5,5760,34.9,20.2,20.2,71.1,20.7,346304,121,1,1,prague,76,40,0.813
0.062,7907,5,5760,33.0,20.2,20.2,71.1,19.2,346304,123,1,1,prague,78,40,0.813
0.068,8252,5,5760,31.4,20.3,20.2,71.1,17.6,346304,125,1,1,prague,80,40,0.813
0.082,6140,4,2880,28.8,20.2,20.2,71.1,14.5,346304,127,1,1,prague,84,40,0.762
0.094,6595,4,4320,27.7,20.3,20.2,71.1,13.0,346304,130,1,1,prague,86,40,0.762
0.108,5242,3,2880,27.0,21.8,20.2,71.1,11.2,346304,132,1,1,prague,89,40,0.714
0.119,5785,4,2880,26.2,20.2,20.2,71.1,10.1,346304,134,1,1,prague,91,40,0.714
0.133,4595,3,4320,25.4,20.2,20.2,71.1,9.1,346304,137,1,1,prague,93,40,0.669
0.145,5539,3,1440,25.0,21.8,20.2,71.1,7.7,346304,138,1,1,prague,96,40,0.669
0.158,5801,4,4320,24.4,20.2,20.2,71.1,7.0,346304,141,1,1,prague,97,40,0.669
0.170,5086,3,2880,24.0,21.7,20.2,71.1,5.9,346304,143,1,1,prague,100,40,0.627
0.184,5665,3,2880,24.2,25.2,20.2,71.1,4.7,346304,145,1,1,prague,102,40,0.627
0.195,4742,3,2880,24.3,25.2,20.2,71.1,3.8,346304,147,1,1,prague,104,40,0.587
0.209,5369,3,2880,23.8,20.2,20.2,71.1,3.9,346304,149,1,1,prague,106,40,0.587
0.221,4662,3,2880,23.3,20.2,20.2,71.1,3.8,346304,151,1,1,prague,108,40,0.550
0.234,5306,3,2880,23.6,25.2,20.2,71.1,3.3,346304,153,1,1,prague,110,40,0.550
0.246,4707,3,2880,23.2,20.2,20.2,71.1,3.3,346304,155,1,1,prague,112,40,0.515
0.260,5351,3,2880,22.8,20.2,20.2,71.1,3.2,346304,157,1,1,prague,114,40,0.515
0.271,4811,3,2880,22.5,20.3,20.2,71.1,3.1,346304,159,1,1,prague,116,40,0.482
0.285,5447,3,2880,22.2,20.2,20.2,71.1,2.9,346304,161,1,1,prague,118,40,0.482
0.297,4945,3,2880,21.9,20.2,20.2,71.1,2.6,346304,163,1,1,prague,120,40,0.452
0.311,5569,3,2880,21.7,20.2,20.2,71.1,2.4,346304,165,1,1,prague,122,40,0.452
0.322,5095,3,2880,21.5,20.2,20.2,71.1,2.2,346304,167,1,1,prague,124,40,0.424
0.336,5705,3,2880,22.0,25.2,20.2,71.1,2.6,346304,169,1,1,prague,126,40,0.424
0.347,5257,3,2880,22.4,25.2,20.2,71.1,2.7,346304,171,1,1,prague,128,40,0.396
0.361,5853,4,2880,22.1,20.2,20.2,71.1,2.6,346304,173,1,1,prague,130,40,0.396
0.373,5427,3,4320,21.9,20.2,20.2,71.1,2.4,346304,176,1,1,prague,132,40,0.371
0.386,6301,4,1440,21.9,21.7,20.2,71.1,1.9,346304,177,1,1,prague,135,40,0.371
0.398,6552,4,5760,22.3,25.2,20.2,71.1,2.2,346304,181,1,1,prague,136,40,0.371
0.412,6592,4,1440,22.4,23.4,20.2,71.1,2.0,346304,182,1,1,prague,140,40,0.348
0.423,6834,4,5760,22.1,20.2,20.2,71.1,2.0,346304,186,1,1,prague,141,40,0.348
0.437,6846,4,1440,22.3,23.6,20.2,71.1,1.9,346304,187,1,1,prague,145,40,0.325
0.449,7080,4,5760,22.7,25.3,20.2,71.1,2.1,346304,191,1,1,prague,146,40,0.325
0.463,7080,4,1440,22.8,23.5,20.2,71.1,1.8,346304,192,1,1,prague,150,40,0.305
