  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
19:28:50      0.00      0.00
19:28:51      0.00      0.00
19:28:52      0.00      0.07
19:28:53      0.07      0.21
19:28:54      0.00      0.07
19:28:55      0.00      0.00
19:28:56      0.00      0.43
19:28:57      0.00      0.00
19:28:58      0.00      0.00
19:28:59      0.00      0.00
19:29:00      0.00      0.00
19:29:01      0.00      0.00
19:29:02      0.00      0.00
19:29:03      0.00      0.00
19:29:04      0.00      0.00
19:29:05      0.00      0.00
19:29:06      0.00      0.00
19:29:07      0.00      0.07
19:29:08      0.00      0.00
19:29:09      0.07      0.14
19:29:10      0.00      0.00
19:29:11      0.00      0.14
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
19:29:12      0.00      0.43
19:29:13      0.00      0.00
19:29:14      0.00      0.00
19:29:15      0.00      0.00
19:29:16      0.00      0.00
19:29:17      0.00      0.00
19:29:18      0.00      0.00
19:29:19      0.04      0.04
19:29:20     11.95    330.12
19:29:21     15.74    433.67
19:29:22     20.00    443.24
19:29:23     16.91    450.45
19:29:24     14.97    444.53
19:29:25     15.38    454.87
19:29:26     10.34    437.34
19:29:27     10.99    419.43
19:29:28     10.71    429.78
19:29:29     10.48    386.94
19:29:30      9.39    421.09
19:29:31     10.54    437.40
19:29:32      9.66    398.76
19:29:33      9.85    432.72
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
19:29:34     10.97    423.87
19:29:35     11.53    453.35
19:29:36     10.40    410.53
19:29:37     10.14    429.76
19:29:38     10.90    422.70
19:29:39     10.33    443.12
19:29:40     11.15    429.77
19:29:41      9.93    412.05
19:29:42      9.84    438.91
19:29:43     11.54    409.11
19:29:44     10.93    442.39
19:29:45     10.65    419.47
19:29:46     10.06    437.22
19:29:47     10.94    434.52
19:29:48     10.37    417.94
19:29:49     11.48    442.01
19:29:50      9.49    422.37
19:29:51     11.27    465.20
19:29:52     10.21    425.63
19:29:53     11.44    444.54
19:29:54     10.44    426.79
19:29:55     10.42    446.02
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
19:29:56     11.00    431.45
19:29:57      9.95    429.77
19:29:58     10.06    407.61
19:29:59     11.36    420.90
19:30:00     10.54    431.43
19:30:01     10.64    395.80
19:30:02     10.01    410.57
19:30:03     11.49    441.59
19:30:04     11.36    440.33
19:30:05     11.78    620.29
19:30:06     11.64    420.91
19:30:07      9.64    453.40
19:30:08     11.33    394.53
19:30:09     10.36    431.37
19:30:10     10.67    437.15
19:30:11     10.08    428.30
19:30:12     10.52    432.81
19:30:13     10.51    400.34
19:30:14     10.72    453.40
19:30:15     10.97    423.86
19:30:16     10.38    426.91
19:30:17     11.39    437.15
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
19:30:18      9.80    451.92
19:30:19     10.77    422.62
19:30:20     10.91    436.11
19:30:21     10.24    435.67
19:30:22     11.13    434.21
19:30:23      9.26    409.22
19:30:24     10.57    587.77
19:30:25     13.16    474.16
19:30:26     11.00    441.53
19:30:27     12.26    499.18
19:30:28     10.65    404.66
19:30:29     10.66    419.67
