Segment,Actual_Bitrate_Kbps,Quality_Switches,Stall_Duration_Sec,Live_Latency,Playback_Rate
1,826.0,0,0.0,4.335,1.07
2,4765.0,1,0.0,4.24,1.057
3,3309.0,1,0.0,4.19,1.047
4,4674.0,0,0.0,4.125,1.0325
5,4717.0,0,0.0,4.075,1.0215
6,3527.0,0,0.0,4.045,1.012
7,3229.0,0,0.0,4.025,1.0074999999999998
8,3235.0,0,0.0,4.01,1.005
9,3084.0,1,0.0,4.0,1.001
10,3013.0,1,0.0,4.0,1.001
11,3142.0,0,0.0,4.0,1.001
12,4616.0,1,0.0,4.0,1.001
13,5090.0,0,0.0,3.99,1.001
14,4480.0,0,0.0,3.99,1.001
15,3137.0,1,0.0,3.99,1.001
16,4653.0,1,0.4575,4.2225,1.0387499999999998
17,3150.0,1,1.5005000000000002,4.8149999999999995,1.0965
18,1728.0,1,0.246,4.7,1.094
19,905.0,1,0.0,4.5649999999999995,1.092
20,1755.0,1,0.0,4.43,1.08
21,775.0,1,0.0,4.29,1.0636666666666665
22,1650.0,1,0.0,4.18,1.046
23,799.0,1,0.0,4.125,1.0310000000000001
24,1816.0,1,0.0,4.08,1.021
25,878.0,0,0.0,4.06,1.017
26,240.0,1,0.0,4.04,1.013
27,273.0,1,0.0,4.025,1.008
28,337.0,0,0.0,4.01,1.003
29,354.0,0,0.0,4.0,1.003
30,423.0,0,0.0,3.995,1.001
31,438.0,0,0.0,4.0,0.999
32,477.0,0,0.0,4.0,0.999
33,223.0,0,0.0,4.0,0.999
34,327.0,0,0.0,4.0,1.0
35,447.0,0,0.0,4.0,1.0
36,426.0,0,0.0,4.0,1.0
37,443.0,0,0.0,4.0,1.0
38,430.0,0,0.0,4.0,1.0
39,223.0,0,0.0,4.0,1.0
40,379.0,0,0.0,4.0,1.0
41,294.0,0,0.0,4.0,1.0
42,376.0,0,0.0,4.0,1.0
43,273.0,0,0.0,4.0,1.0
44,322.0,0,0.0,4.0,1.0
45,435.0,0,0.0,4.0,1.0
46,319.0,0,0.0,4.0,1.0
47,378.0,0,0.0,4.0,1.0
48,364.0,0,0.0,4.0,1.0
49,423.0,0,0.0,4.0,1.0
50,403.0,0,0.0,4.0,1.0
51,417.0,0,0.0,4.0,1.0
52,436.0,0,0.0,4.0,1.0
53,440.0,0,0.0,4.0,1.0
54,428.0,0,0.0,4.0,1.0
55,164.0,0,0.0,4.0,1.0
56,212.0,0,0.0,4.0,1.0
57,450.0,0,0.0,4.0,1.0
58,428.0,0,0.0,4.0,1.0
59,421.0,0,0.0,4.0,1.0
60,419.0,0,0.0,4.0,1.0
61,411.0,0,0.0,4.0,1.0
62,440.0,0,0.0,4.0,1.0
63,427.0,0,0.0,4.0,1.0
64,447.0,0,0.0,4.0,1.0
65,270.0,0,0.0,4.0,1.0
66,279.0,0,0.0,4.0,1.0
67,386.0,0,0.0,4.0,1.0
68,262.0,0,0.0,4.0,1.0
69,440.0,0,0.0,4.0,1.0
70,464.0,0,0.0,4.0,1.0
71,437.0,0,0.0,4.0,1.0
72,449.0,0,0.0,4.0,1.0
73,429.0,0,0.0,4.0,1.0
74,433.0,0,0.0,4.0,1.0
75,445.0,0,0.0,4.0,1.0
76,448.0,0,0.0,4.0,1.0
77,439.0,0,0.0,4.0,1.0
78,440.0,0,0.0,4.0,1.0
79,443.0,0,0.0,4.0,1.0
80,406.0,0,0.0,4.0,1.0
81,446.0,0,0.0,4.0,1.0
82,382.0,0,0.0,4.0,1.0
83,346.0,0,0.0,4.0,1.0
84,431.0,0,0.0,4.0,1.0
85,240.0,0,0.0,4.0,1.0
86,273.0,0,0.0,4.0,1.0
87,337.0,0,0.0,4.0,1.0
88,354.0,0,0.0,4.0,1.0
89,423.0,0,0.0,4.0,1.0
90,438.0,0,0.0,4.0,1.0
