  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
17:38:12      0.00      0.00
17:38:13      0.00      0.00
17:38:14      0.00      0.07
17:38:15      0.07      0.14
17:38:16      0.00      0.07
17:38:17      0.00      0.07
17:38:18      0.00      0.21
17:38:19      0.00      0.00
17:38:20      0.00      0.00
17:38:21      0.00      0.00
17:38:22      0.00      0.00
17:38:23      0.00      0.00
17:38:24      0.00      0.00
17:38:25      0.00      0.00
17:38:26      0.00      0.00
17:38:27      0.00      0.00
17:38:28      0.00      0.00
17:38:29      0.00      0.00
17:38:30      0.00      0.07
17:38:31      0.00      0.07
17:38:32      0.07      0.14
17:38:33      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
17:38:34      0.00      0.21
17:38:35      0.00      0.07
17:38:36      0.00      0.00
17:38:37      0.00      0.00
17:38:38      0.00      0.00
17:38:39      0.00      0.00
17:38:40      0.00      0.00
17:38:41      0.04      0.04
17:38:42     13.38    355.33
17:38:43     18.22    541.02
17:38:44     14.59    535.16
17:38:45     10.91    549.39
17:38:46     10.95    554.14
17:38:47     11.67    554.38
17:38:48     11.51    557.34
17:38:49     10.97    636.53
17:38:50     13.56    622.38
17:38:51     11.45    544.97
17:38:52     12.91    562.97
17:38:53     11.83    599.79
17:38:54     13.08    632.73
17:38:55     10.72    607.01
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
17:38:56     13.87    658.69
17:38:57     13.51    809.83
17:38:58     15.40    671.99
17:38:59     14.86    798.28
17:39:00     13.32    715.51
17:39:01     14.32    853.64
17:39:02     15.45    728.08
17:39:03     11.56    638.00
17:39:04     14.73    734.60
17:39:05     14.26    823.24
17:39:06     13.95    738.63
17:39:07     13.10    567.32
17:39:08     14.13    767.96
17:39:09     13.45    702.12
17:39:10     15.23    794.56
17:39:11     11.10    553.75
17:39:12     12.03    691.15
17:39:13     12.63    555.67
17:39:14     12.79    719.17
17:39:15     12.76    535.93
17:39:16     12.01    657.14
17:39:17     12.73    573.50
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
17:39:18     14.11    810.76
17:39:19     14.26    669.04
17:39:20     14.85    837.39
17:39:21     12.90    616.22
17:39:22     15.12    838.21
17:39:23     13.46    645.39
17:39:24     15.73    828.51
17:39:25     12.49    646.77
17:39:26     13.98    815.91
17:39:27     13.32    654.29
17:39:28     11.81    559.73
17:39:29     12.55    633.58
17:39:30     13.71    780.07
17:39:31     14.59    691.20
17:39:32     11.19    559.85
17:39:33     13.12    605.51
17:39:34     11.54    601.25
17:39:35     14.18    717.67
17:39:36     12.67    559.72
17:39:37     11.69    664.98
17:39:38     11.74    663.15
17:39:39     14.65    739.75
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
17:39:40     11.31    577.53
17:39:41     15.87    759.13
17:39:42     10.72    512.72
17:39:43     13.94    721.37
17:39:44     12.10    519.86
17:39:45     14.69    784.22
17:39:46     11.43    519.86
17:39:47     14.80    812.59
17:39:48     15.30    717.75
