  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
03:56:05      7.43    215.21
03:56:06     13.32    650.08
03:56:07     14.64    760.45
03:56:08     12.68    550.96
03:56:09     11.21    647.94
03:56:10     14.29    854.38
03:56:11      7.43    409.11
03:56:12     14.38    854.39
03:56:13      5.84    332.01
03:56:14     14.27    828.53
03:56:15      6.81    396.70
03:56:16     13.58    785.07
03:56:17      7.19    422.04
03:56:18     12.73    740.02
03:56:19      7.76    465.46
03:56:20     12.16    695.30
03:56:21      8.71    521.33
03:56:22     11.12    648.89
03:56:23      4.52    261.41
03:56:24     10.36    599.98
03:56:25      3.88    233.92
03:56:26      9.60    554.85
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
03:56:27     10.03    581.99
03:56:28      8.85    507.43
03:56:29      4.83    288.93
03:56:30      7.90    459.43
03:56:31     12.77    772.34
03:56:32      7.24    414.85
03:56:33     14.38    854.38
03:56:34      6.76    383.96
03:56:35     13.63    820.44
03:56:36      5.41    284.02
03:56:37      8.86    515.33
03:56:38      4.97    278.75
03:56:39     14.21    853.78
03:56:40      4.16    182.03
03:56:41     11.24    655.14
03:56:42      2.54    102.50
03:56:43     14.10    854.38
03:56:44      6.14    265.73
03:56:45     13.70    797.38
03:56:46      1.31      5.80
03:56:47      7.80    445.26
03:56:48      1.78      7.33
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
03:56:49      9.41    529.23
03:56:50      1.27      3.92
03:56:51     11.94    694.49
03:56:52      4.80    186.03
03:56:53     12.17    653.31
03:56:54      7.96    265.69
03:56:55      9.42    430.29
03:56:56      1.52      4.77
03:56:57      9.58    485.63
03:56:58      1.27      4.18
03:56:59      9.55    473.66
03:57:00      1.11      3.92
03:57:01      8.63    433.67
03:57:02     14.07    812.41
03:57:03     12.77    721.30
03:57:04     14.20    788.53
03:57:05      4.97    169.76
03:57:06     14.29    828.36
03:57:07      7.62    272.47
03:57:08     14.48    821.15
03:57:09      9.79    388.57
03:57:10     14.40    850.88
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
03:57:11      5.40    278.02
03:57:12     12.85    762.63
03:57:13      9.06    530.13
03:57:14     13.21    754.45
03:57:15      4.24    144.58
03:57:16     12.29    675.94
03:57:17      2.03      6.27
03:57:18     10.77    585.35
03:57:19      6.73    340.28
03:57:20     10.83    617.81
03:57:21     11.61    678.10
03:57:22      9.89    570.76
03:57:23      3.88    230.42
03:57:24      9.33    523.53
03:57:25      5.72    335.95
03:57:26      8.28    476.77
03:57:27      6.82    406.65
03:57:28      7.62    430.57
03:57:29      8.33    497.13
03:57:30      6.76    385.73
03:57:31      3.50    204.71
03:57:32      6.10    338.02
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
03:57:33      8.23    481.91
03:57:34      5.16    290.31
03:57:35      8.42    499.33
03:57:36      4.40    245.51
03:57:37     11.56    682.79
03:57:38      3.64    199.24
03:57:39      6.72    396.06
03:57:40      2.88    150.10
03:57:41     10.32    604.84
03:57:42      2.13    105.27
03:57:43     12.58    744.46
03:57:44      1.37     60.45
03:57:45     12.78    759.73
03:57:46      0.67      3.41
03:57:47     13.14    764.83
03:57:48      0.92     41.47
03:57:49      7.68    421.58
03:57:50      0.51      1.57
03:57:51     11.91    662.18
03:57:52      3.09    163.23
03:57:53      8.74    450.36
03:57:54      0.67      1.57
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
03:57:55      8.92    451.60
03:57:56      2.19      6.27
03:57:57      9.80    523.31
03:57:58     11.83    655.39
03:57:59      9.39    484.49
03:58:00     13.57    786.94
03:58:01     14.24    827.70
03:58:02      3.88    228.56
03:58:03      1.09     43.39
03:58:04      5.62    336.93
03:58:05      0.47      2.67
03:58:06     14.10    850.03
03:58:07      3.66    200.63
03:58:08     13.60    806.40
03:58:09      7.48    439.22
03:58:10     13.01    760.17
03:58:11      9.18    547.42
03:58:12     12.25    715.34
03:58:13      8.77    494.17
03:58:14     11.51    671.19
03:58:15      3.03    171.91
03:58:16     10.74    626.08
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
03:58:17      3.97    228.24
03:58:18     10.17    580.88
03:58:19      6.24    368.63
03:58:20      9.23    536.36
03:58:21      8.04    471.73
03:58:22      8.57    491.76
03:58:23      1.14     65.11
03:58:24      7.80    446.46
03:58:25      4.64    267.02
03:58:26      6.87    394.78
03:58:27      7.71    441.04
03:58:28      6.20    346.69
03:58:29      4.45    266.03
03:58:30      5.34    303.33
03:58:31      8.24    474.86
03:58:32      4.59    257.14
03:58:33      9.46    554.11
03:58:34      3.93    213.69
03:58:35      9.66    575.91
03:58:36      3.07    164.57
03:58:37     10.79    633.08
03:58:38      2.41    122.62
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
03:58:39     11.17    677.08
03:58:40      1.66     76.43
03:58:41     12.30    733.53
03:58:42      0.67      3.41
03:58:43     12.85    769.85
03:58:44      0.82     35.88
03:58:45      7.77    426.28
03:58:46      0.51      1.57
03:58:47     11.62    659.08
03:58:48      2.71    152.33
03:58:49     10.17    534.20
03:58:50      0.67      1.57
03:58:51      9.28    458.41
03:58:52      2.19      6.28
03:58:53      9.89    524.77
03:58:54     13.31    627.83
03:58:55     14.05    816.86
03:58:56     12.82    747.75
03:58:57      6.06    362.02
03:58:58     13.20    754.34
03:58:59      5.11    310.18
03:59:00     12.35    708.07
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
03:59:01      9.08    534.01
03:59:02     11.31    657.87
03:59:03      0.00      0.00
03:59:04     10.65    614.43
03:59:05      6.15    355.05
03:59:06      9.89    570.79
03:59:07      9.37    554.75
03:59:08      8.72    483.34
03:59:09      5.93    332.16
03:59:10      8.37    476.79
03:59:11     11.64    687.97
03:59:12      6.68    340.57
03:59:13      8.58    486.43
03:59:14      5.43    271.95
03:59:15     14.10    854.37
03:59:16      7.21    394.08
03:59:17      7.26    410.94
03:59:18      3.80    150.33
03:59:19     12.96    774.48
03:59:20      3.08    119.19
03:59:21     12.28    724.65
03:59:22      2.83     78.86
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
03:59:23     14.00    698.26
03:59:24      2.70     37.41
