  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
11:51:34      0.00      0.00
11:51:35      0.00      0.00
11:51:36      0.07      0.00
11:51:37      0.00      0.14
11:51:38      0.00      0.14
11:51:39      0.00      0.07
11:51:40      0.00      0.21
11:51:41      0.00      0.00
11:51:42      0.00      0.00
11:51:43      0.00      0.00
11:51:44      0.00      0.00
11:51:45      0.00      0.00
11:51:46      0.00      0.00
11:51:47      0.00      0.00
11:51:48      0.00      0.00
11:51:49      0.00      0.00
11:51:50      0.00      0.00
11:51:51      0.07      0.00
11:51:52      0.00      0.07
11:51:53      0.00      0.00
11:51:54      0.00      0.00
11:51:55      0.00      0.07
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
11:51:56      0.00      0.21
11:51:57      0.00      0.14
11:51:58      0.00      0.00
11:51:59      0.00      0.07
11:52:00      0.00      0.00
11:52:01      0.00      0.00
11:52:02      0.00      0.00
11:52:03      0.04      0.04
11:52:04     12.07    280.38
11:52:05     25.71    827.70
11:52:06     13.35    496.18
11:52:07      4.27    159.64
11:52:08      5.90    256.98
11:52:09      4.46    181.65
11:52:10      6.30    285.25
11:52:11      5.04    193.46
11:52:12      4.65    203.80
11:52:13      5.77    246.64
11:52:14      7.19    246.78
11:52:15      3.83    160.98
11:52:16      7.48    335.24
11:52:17      4.61    180.17
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
11:52:18      5.53    223.13
11:52:19      5.01    205.25
11:52:20      6.23    245.11
11:52:21      4.42    159.50
11:52:22      6.05    295.63
11:52:23      4.74    175.75
11:52:24     12.27    581.94
11:52:25      6.75    237.75
11:52:26     12.04    619.14
11:52:27      5.66    214.14
11:52:28      6.96    288.27
11:52:29      4.93    165.41
11:52:30     11.55    632.36
11:52:31      9.75    313.09
11:52:32      5.66    199.38
11:52:33      3.74    134.39
11:52:34      4.53    189.27
11:52:35      7.23    298.33
11:52:36      4.58    172.79
11:52:37      6.30    221.49
11:52:38      4.99    196.63
11:52:39      5.86    223.01
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
11:52:40      4.01    242.45
11:52:41      4.98    293.89
11:52:42      7.30    296.86
11:52:43      8.02    297.00
11:52:44      4.29    209.70
11:52:45      5.37    304.23
11:52:46      7.12    286.51
11:52:47      4.60    161.12
11:52:48      4.23    169.84
11:52:49      4.59    141.78
11:52:50      4.46    171.26
11:52:51      3.98    135.97
11:52:52      6.18    296.85
11:52:53      4.29    138.80
11:52:54      6.47    295.35
11:52:55      5.64    221.67
11:52:56      4.50    172.83
11:52:57      5.98    215.78
11:52:58      7.62    350.00
11:52:59      5.47    249.59
11:53:00      6.16    307.39
11:53:01      9.58    326.37
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
11:53:02      6.02    208.23
11:53:03      6.00    255.49
11:53:04      4.35    146.31
11:53:05      3.50    138.82
11:53:06      3.93    155.07
11:53:07      9.80    378.07
11:53:08      5.58    224.59
11:53:09      4.89    202.32
11:53:10      3.60    155.09
11:53:11      8.54    412.00
11:53:12      5.71    196.50
11:53:13      4.30    146.35
11:53:14      4.70    137.36
11:53:15      3.79    187.56
11:53:16      6.03    222.95
11:53:17     12.06    766.69
11:53:18      9.40    292.42
11:53:19      7.85    358.88
11:53:20      7.05    242.20
11:53:21      4.35    193.56
11:53:22      4.18    162.45
11:53:23      5.62    209.78
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
11:53:24      5.40    233.35
11:53:25      4.09    156.54
11:53:26      4.48    159.50
11:53:27      6.41    316.03
11:53:28      8.99    370.94
11:53:29      5.67    236.29
11:53:30      7.24    350.28
11:53:31     10.57    596.72
11:53:32     11.57    512.66
11:53:33      6.38    222.98
11:53:34      4.96    199.36
11:53:35      5.37    252.53
11:53:36     10.42    456.55
11:53:37      4.30    191.99
11:53:38      5.90    237.78
11:53:39      6.63    326.51
11:53:40     12.32    638.20
11:53:41      5.25    205.28
11:53:43      7.16    350.02
11:53:44      5.64    237.83
11:53:45      3.44    138.86
11:53:46      5.96    276.17
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
11:53:47     13.16    666.05
11:53:48      6.44    239.52
11:53:49      7.55    318.99
11:53:50      5.67    240.68
11:53:51      9.71    473.01
11:53:52      7.56    270.19
11:53:53      5.14    242.22
11:53:54      3.92    189.00
11:53:55      6.02    265.82
11:53:56      7.07    227.44
11:53:57      4.67    215.85
11:53:58      5.31    181.63
11:53:59      5.96    286.48
11:54:00      7.24    283.55
11:54:01      4.85    186.22
11:54:02      4.44    168.36
11:54:03      3.44    127.01
11:54:04      9.82    404.67
11:54:05      5.14    197.51
11:54:06      0.00      0.00
11:54:07      0.00      0.00
11:54:08      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
11:54:09      0.00      0.00
11:54:10      0.00      0.00
11:54:11      0.00      0.00
11:54:12      0.00      0.00
11:54:13      0.00      0.00
11:54:14      0.00      0.00
11:54:15      0.00      0.00
11:54:16      0.00      0.00
11:54:17      0.00      0.00
11:54:18      0.00      0.00
11:54:19      0.00      0.00
11:54:20      0.00      0.00
11:54:21      0.00      0.00
11:54:22      0.00      0.00
11:54:23      0.00      0.00
11:54:24      0.00      0.00
11:54:25      0.00      0.00
11:54:26      0.00      0.00
11:54:27      0.00      0.00
11:54:28      0.00      0.00
11:54:29      0.00      0.00
11:54:30      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
11:54:31      0.00      0.00
11:54:32      0.00      0.00
11:54:33      0.00      0.00
11:54:34      0.00      0.00
11:54:35      0.00      0.00
11:54:36      0.00      0.00
11:54:37      0.00      0.00
11:54:38      0.00      0.00
11:54:39      0.00      0.00
11:54:40      0.00      0.00
11:54:41      0.00      0.00
11:54:42      0.00      0.00
11:54:43      0.00      0.00
11:54:44      0.00      0.00
11:54:45      0.00      0.00
11:54:46      0.00      0.00
11:54:47      0.00      0.00
11:54:48      0.00      0.00
11:54:49      0.00      0.00
11:54:50      0.00      0.00
11:54:51      0.00      0.00
11:54:52      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
11:54:53      0.00      0.00
