  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
16:05:10      5.97    158.48
16:05:11     12.91    772.88
16:05:12      9.55    542.52
16:05:13     12.68    843.29
16:05:14      6.74    399.37
16:05:15     12.96    841.15
16:05:16      5.44    348.82
16:05:17     10.12    642.48
16:05:18      0.52     13.91
16:05:19     13.44    837.33
16:05:20      1.29     57.22
16:05:21     12.95    791.31
16:05:22      7.67    479.72
16:05:23     12.06    746.26
16:05:24      7.19    464.37
16:05:25     11.78    715.49
16:05:26      7.95    520.00
16:05:27     10.74    666.64
16:05:28     13.13    825.96
16:05:29     13.10    813.98
16:05:30      6.91    455.57
16:05:31      1.75     85.42
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
16:05:32     13.34    840.80
16:05:33      4.40    248.52
16:05:34     13.32    834.28
16:05:35      1.47     55.08
16:05:36     13.34    833.78
16:05:37      5.78    338.91
16:05:38     12.67    782.36
16:05:39      0.00      0.04
16:05:40      9.14    363.23
16:05:41      9.65    321.93
16:05:42      9.29    295.16
16:05:43      8.23    284.14
16:05:44      9.06    311.50
16:05:45      8.09    279.20
16:05:46      8.23    299.98
16:05:47      3.49    111.79
16:05:48      9.18    315.72
16:05:49      9.23    321.29
16:05:50      8.40    299.01
16:05:51      6.81    250.19
16:05:52      5.44    167.13
16:05:53      7.95    274.72
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
16:05:54      4.02    137.82
16:05:55      9.37    295.69
16:05:56      4.59    134.10
16:05:57      8.90    297.71
16:05:58      4.68    137.12
16:05:59      8.99    304.49
16:06:00      3.55    134.58
16:06:01      9.09    309.30
16:06:02      4.11    129.51
16:06:03      2.18     72.33
16:06:04      1.65     62.56
16:06:05      3.22    114.99
16:06:06      1.65     47.11
16:06:07      8.37    289.70
16:06:08      4.40    133.10
16:06:09      8.71    298.57
16:06:10      5.51    156.00
16:06:11      9.08    298.76
16:06:12      3.45    106.10
16:06:13      8.71    323.89
16:06:14      3.00     94.85
16:06:15      7.74    291.14
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
16:06:16      4.35    127.42
16:06:17      9.60    293.73
16:06:18      4.83    147.29
16:06:19      7.71    256.76
16:06:20      9.35    297.86
16:06:21      8.50    295.85
16:06:22      8.54    292.31
16:06:23      3.03    109.73
16:06:24      4.78    158.55
16:06:25      5.96    201.41
16:06:26      4.30    142.33
16:06:27      7.86    284.97
16:06:28      3.93    129.61
16:06:29      5.39    187.40
16:06:30      3.55    111.68
16:06:31      8.99    319.30
16:06:32      3.55    124.91
16:06:33      9.56    304.31
16:06:34      4.97    167.91
16:06:35      9.09    302.88
16:06:36      4.78    150.63
16:06:37      9.18    320.35
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
16:06:38      2.17     79.53
16:06:39      7.76    288.34
16:06:40      3.55    111.29
16:06:41      9.37    323.95
16:06:42      2.79     70.93
16:06:43     10.04    316.38
16:06:44      3.08     88.80
16:06:45      8.89    292.55
16:06:46      3.66    124.31
16:06:47      7.64    269.29
16:06:48      5.21    172.08
16:06:49      7.14    266.91
16:06:50      9.45    310.67
16:06:51      8.78    301.57
16:06:52      9.16    286.42
16:06:53      7.38    255.15
16:06:54      6.20    184.60
16:06:55      7.19    238.30
16:06:56      5.58    180.37
16:06:57      9.08    297.04
16:06:58      4.59    143.86
16:06:59      9.00    294.70
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
16:07:00      4.68    145.67
16:07:01      8.33    295.96
16:07:02      5.53    171.35
16:07:03      6.06    194.19
16:07:04      2.32     83.76
16:07:05      8.43    293.64
16:07:06      2.79     75.62
16:07:07      8.90    299.43
16:07:08      2.32     67.69
16:07:09      8.75    296.18
16:07:10      3.55    118.00
16:07:11      8.33    291.68
16:07:12      4.02    141.83
16:07:13      8.99    297.29
16:07:14      4.11    125.85
16:07:15      9.46    315.01
16:07:16      3.85    133.65
16:07:17      9.54    306.70
16:07:18      0.00      0.00
16:07:19      8.38    280.32
16:07:20      8.87    288.81
16:07:21      8.95    295.42
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
16:07:22      8.81    289.49
16:07:23      3.55    111.31
16:07:24      9.92    306.61
16:07:25      4.49    147.07
16:07:27      8.61    303.14
16:07:28      4.31    140.88
16:07:29      8.52    306.94
16:07:30      5.34    174.82
16:07:31      6.62    240.47
16:07:32      1.60     46.89
16:07:33      8.90    305.74
16:07:34      2.79     95.77
16:07:35      9.94    323.45
16:07:36      2.03     57.99
16:07:37      8.62    306.26
16:07:38      4.21    111.77
16:07:39      7.58    283.70
16:07:40      0.20      0.04
16:07:41      8.02    367.97
16:07:42      0.00      0.00
16:07:43      7.81    444.84
16:07:44      0.00      0.00
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
16:07:45      6.95    403.75
16:07:46      0.00      0.00
16:07:47      6.48    393.54
16:07:48      0.00      0.00
16:07:49      6.48    412.81
16:07:50      0.00      0.00
16:07:51      6.93    422.12
16:07:52      0.00      0.00
16:07:53      8.09    525.51
16:07:54      4.64    327.62
16:07:55      7.05    477.58
16:07:56      5.30    362.70
16:07:57      6.29    432.00
16:07:58      6.15    439.44
16:07:59      6.77    392.14
16:08:00      7.10    475.99
16:08:01      5.53    342.38
16:08:02      7.35    529.01
16:08:03      5.06    298.84
16:08:04      0.38     15.55
16:08:05      4.11    252.34
16:08:06      2.08    120.90
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
16:08:07      3.49    207.34
16:08:08     11.45    828.04
16:08:09      3.17    166.14
16:08:10     12.40    839.74
16:08:11      5.25    335.99
16:08:12     12.34    844.15
16:08:13      6.48    397.93
16:08:14     12.87    841.67
16:08:15      5.06    299.06
16:08:16     12.50    842.09
16:08:17      5.91    345.06
16:08:18     12.22    821.52
16:08:19     12.82    817.91
16:08:20     11.62    818.04
16:08:21     12.22    837.55
16:08:22      4.59    314.30
16:08:23     12.40    838.65
16:08:24      0.61      9.39
16:08:25     12.40    818.29
16:08:26      0.16      0.00
16:08:27     11.90    798.40
16:08:28      4.26    319.14
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
16:08:29     12.16    752.50
16:08:30      0.47     31.07
