time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.007,3072,2,0,21.6,20.5,20.5,22.4,6.5,409644,5,1,1,bbr1
0.006,6904,4,0,23.1,27.9,20.5,27.9,6.2,149598,7,1,1,bbr1
0.030,9752,6,1440,22.7,20.3,20.3,27.9,5.4,149598,10,1,1,bbr1
0.050,11176,7,2880,23.1,25.7,20.3,27.9,4.8,151598,12,1,1,bbr1
0.059,12600,8,2880,23.4,25.7,20.3,27.9,4.2,151598,13,1,1,bbr1
0.018,14024,9,2880,23.7,25.7,20.3,27.9,3.8,151598,14,1,1,bbr1
0.006,14783,10,0,23.7,25.3,20.3,27.9,3.0,303294,15,1,1,bbr1
0.029,14783,10,7200,24.1,26.8,20.3,27.9,3.0,303294,22,1,1,bbr1
0.033,14783,10,5760,23.6,20.3,20.3,27.9,3.2,303294,23,1,1,bbr1
0.043,14768,10,5760,23.2,20.2,20.2,27.9,3.3,303294,25,1,1,bbr1
0.050,17616,12,5760,22.8,20.2,20.2,27.9,3.2,591022,27,1,1,bbr1
0.060,20464,14,8640,22.5,20.2,20.2,27.9,3.1,596904,31,1,1,bbr1
0.069,20732,14,11520,22.2,20.2,20.2,27.9,2.9,599857,35,1,1,bbr1
0.074,23328,16,11520,21.9,20.2,20.2,27.9,2.7,728655,37,1,1,bbr1
0.077,24865,17,11520,21.7,20.2,20.2,27.9,2.4,804894,39,1,1,bbr1
0.083,27713,19,12960,21.5,20.2,20.2,27.9,2.2,961621,42,1,1,bbr1
0.088,28762,19,15840,21.4,20.2,20.2,27.9,2.0,998711,46,1,1,bbr1
0.093,31610,21,17280,21.2,20.2,20.2,27.9,1.8,1195419,49,1,1,bbr1
0.096,33096,22,18720,21.1,20.2,20.2,27.9,1.6,1213961,52,1,1,bbr1
0.100,34323,23,20160,21.0,20.1,20.1,27.9,1.4,1277143,55,1,1,bbr1
0.103,36606,25,21600,20.9,20.2,20.1,27.9,1.3,1390668,58,1,1,bbr1
0.106,37968,26,23040,20.8,20.2,20.1,27.9,1.1,1458370,61,1,1,bbr1
0.109,40501,28,24480,20.7,20.2,20.1,27.9,1.0,1584349,64,1,1,bbr1
0.112,41464,28,25920,20.6,20.1,20.1,27.9,0.9,1632221,67,1,1,bbr1
0.115,43459,30,28800,20.6,20.8,20.1,27.9,0.7,1731419,71,1,1,bbr1
0.118,44655,31,31680,20.8,22.1,20.1,27.9,0.9,1790892,75,1,1,bbr1
0.123,44655,31,36000,21.1,23.1,20.1,27.9,1.3,1790892,80,1,1,bbr1
0.126,44811,31,38880,21.5,24.1,20.1,27.9,1.7,1798635,84,1,1,bbr1
0.129,44811,31,41760,22.0,25.5,20.1,27.9,2.3,1798635,88,1,1,bbr1
0.132,44811,31,43200,22.6,26.6,20.1,27.9,2.8,1798635,91,1,1,bbr1
0.135,44811,31,43200,23.2,28.0,20.1,28.0,3.5,1798635,93,1,1,bbr1
0.139,44811,31,43200,24.1,29.7,20.1,29.7,4.2,1798635,95,1,1,bbr1
0.142,44811,31,43200,24.9,30.8,20.1,30.8,4.9,1798635,97,1,1,bbr1
0.145,44811,31,43200,25.9,32.6,20.1,32.6,5.6,1798635,99,1,1,bbr1
