  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
14:20:39      8.24    241.56
14:20:40     14.23    774.68
14:20:41     10.77    581.89
14:20:42     14.77    849.90
14:20:43      6.64    346.61
14:20:44     14.77    847.33
14:20:45      5.91    320.00
14:20:46     14.48    848.23
14:20:47      6.57    352.02
14:20:48     14.58    848.67
14:20:49      1.84     73.64
14:20:50     14.95    848.11
14:20:51      7.62    389.84
14:20:52     14.01    828.71
14:20:53      7.26    390.08
14:20:54     13.62    785.72
14:20:55     14.17    785.11
14:20:56     15.11    848.09
14:20:57     14.75    818.14
14:20:58      5.11    272.35
14:20:59     13.93    769.01
14:21:00      5.39    287.75
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
14:21:01     12.82    725.15
14:21:02      8.89    508.86
14:21:03     11.78    653.35
14:21:04      0.00      0.09
14:21:05     11.41    636.30
14:21:06      6.24    326.48
14:21:07     10.27    588.72
14:21:08      9.75    529.28
14:21:09      8.85    464.96
14:21:10     13.44    753.33
14:21:11      7.80    411.70
14:21:12     13.72    744.93
14:21:13      7.14    327.13
14:21:14     14.48    819.54
14:21:15      9.51    477.63
14:21:16     14.57    797.90
14:21:17      7.66    393.85
14:21:18      8.33    421.85
14:21:19      4.87    213.59
14:21:20     13.25    710.97
14:21:21      2.79    110.60
14:21:22     14.10    769.02
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
14:21:23     11.03    577.11
14:21:24     14.10    809.52
14:21:25      6.90    325.08
14:21:26     14.19    772.02
14:21:27      9.70    488.34
14:21:28     14.19    779.24
14:21:29      5.91    304.61
14:21:30     14.10    735.89
14:21:31      6.29    325.49
14:21:32     10.67    595.49
14:21:33      0.16      0.43
14:21:34     12.19    581.83
14:21:35     13.89    759.19
14:21:36     14.15    753.41
14:21:37     14.10    757.43
14:21:38      8.02    433.41
14:21:39     12.75    649.78
14:21:40      2.74    143.81
14:21:41     10.36    460.01
14:21:42     10.12    525.75
14:21:43     12.25    655.93
14:21:44     10.98    599.23
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
14:21:45     11.02    555.81
14:21:46      4.83    272.05
14:21:47     10.55    550.15
14:21:48      9.85    528.55
14:21:49      9.03    427.23
14:21:50      9.65    524.10
14:21:51      8.28    407.04
14:21:52     13.25    724.01
14:21:53      8.75    418.82
14:21:54     14.10    753.81
14:21:55      7.24    363.85
14:21:56     12.87    606.90
14:21:57     11.12    546.74
14:21:58     14.06    750.93
14:21:59      7.43    358.00
14:22:00     14.29    783.56
14:22:01      8.09    425.75
14:22:02     14.40    788.62
14:22:03      5.54    253.30
