time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.006,3072,2,0,21.2,20.3,20.3,21.4,4.8,904934,5,1,1,cubic
0.014,3072,2,2601,22.0,27.3,20.3,27.3,5.1,904934,8,1,1,cubic
0.019,3072,2,2880,22.6,27.3,20.3,27.3,5.2,904934,9,1,1,cubic
0.031,4496,3,2880,23.0,25.5,20.3,27.3,4.6,904934,10,1,1,cubic
0.039,7344,5,2880,22.7,20.4,20.3,27.3,4.1,904934,12,1,1,cubic
0.006,7344,5,0,22.1,20.3,20.3,27.3,3.2,904934,14,1,1,cubic
0.006,7344,5,0,22.7,26.8,20.3,27.3,3.6,904934,15,1,1,cubic
0.027,11759,8,0,24.0,26.5,20.3,27.3,3.4,490878,21,1,1,cubic
0.047,11830,8,8640,23.5,20.2,20.2,27.3,3.5,503618,29,1,1,cubic
0.053,11851,8,8640,23.1,20.2,20.2,27.3,3.4,513630,31,1,1,cubic
0.061,11870,8,10080,22.7,20.2,20.2,27.3,3.3,522654,34,1,1,cubic
0.066,11888,8,10080,22.4,20.1,20.1,27.3,3.1,531093,36,1,1,cubic
0.072,11909,8,10080,22.1,20.2,20.1,27.3,2.9,538673,38,1,1,cubic
0.078,11926,8,10080,21.9,20.1,20.1,27.3,2.7,545637,40,1,1,cubic
0.082,11944,8,10080,21.6,20.1,20.1,27.3,2.4,551889,42,1,1,cubic
0.088,11962,8,10080,21.5,20.2,20.1,27.3,2.2,557461,44,1,1,cubic
0.093,11981,8,10080,21.3,20.2,20.1,27.3,2.0,562514,46,1,1,cubic
0.098,11998,8,10080,21.1,20.1,20.1,27.3,1.8,567281,48,1,1,cubic
0.103,12013,8,10080,21.0,20.2,20.1,27.3,1.6,571340,50,1,1,cubic
