      Time     KB/s_in    KB/s_out
  21:04:34         0.0         0.0
  21:04:35         0.0         0.4
  21:04:36         0.0         0.0
  21:04:37         0.0         0.0
  21:04:38         0.0         0.0
  21:04:39         0.0         0.1
  21:04:40         0.1         0.1
  21:04:41         0.0         0.1
  21:04:42         0.0         0.0
  21:04:43         0.0         0.4
  21:04:44         0.0         0.0
  21:04:45         0.0         0.0
  21:04:46         0.0         0.0
  21:04:47         0.0         0.0
  21:04:48         0.0         0.0
  21:04:49         0.0         0.0
  21:04:50         0.0         0.0
  21:04:51         0.0         0.0
  21:04:52         0.0         0.0
  21:04:53         0.0         0.0
  21:04:54         0.0         0.1
  21:04:55         0.0         0.1
  21:04:56         0.0         0.1
  21:04:57         0.1         0.0
  21:04:58         0.0         0.0
  21:04:59         0.0         0.6
  21:05:00         0.0         0.0
  21:05:01         0.0         0.0
  21:05:02         0.0         0.0
  21:05:03         0.0         0.0
  21:05:04         8.3       282.0
  21:05:05        18.8       588.2
  21:05:06         8.3       427.1
  21:05:07         7.8       419.7
  21:05:08         9.3       443.4
  21:05:09        14.9       441.9
  21:05:10         8.4       430.1
  21:05:11         8.1       413.8
  21:05:12         8.2       428.5
  21:05:13         9.2       466.8
  21:05:14         8.8       409.2
  21:05:15        12.8       796.4
  21:05:16         9.9       533.5
  21:05:17        13.0       817.3
  21:05:18         9.2       477.4
  21:05:19        13.0       830.1
  21:05:20         8.7       418.0
  21:05:21        12.2       766.8
  21:05:22         7.7       425.5
  21:05:23        13.1       849.3
  21:05:24         7.8       402.0
  21:05:25        12.6       751.7
  21:05:26         8.6       413.8
  21:05:27        12.7       763.5
  21:05:28         8.4       438.8
  21:05:29        12.2       719.7
  21:05:30         9.1       480.1
  21:05:31        13.1       813.0
  21:05:32         9.2       477.4
  21:05:33        11.3       737.5
  21:05:34         8.6       459.7
  21:05:35        12.2       755.2
  21:05:36         9.4       496.6
  21:05:37        11.7       666.4
  21:05:38         9.5       499.6
  21:05:39        13.0       787.8
  21:05:40         9.5       529.1
  21:05:41        12.7       719.8
  21:05:42         9.4       515.8
  21:05:43        10.5       656.2
  21:05:44        10.2       542.4
  21:05:45        10.6       566.0
  21:05:46         9.7       564.6
  21:05:47        11.7       697.6
  21:05:48         9.7       560.2
  21:05:49        11.2       681.3
  21:05:50         9.9       576.5
  21:05:51        11.4       653.4
  21:05:52        10.7       595.6
