time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.007,3072,2,0,21.8,20.2,20.2,22.8,5.2,881097,5,1,1,cubic
0.009,3072,2,0,23.4,28.5,20.2,28.5,5.7,881097,7,1,1,cubic
0.029,5920,4,1440,24.1,28.9,20.2,28.9,5.6,881097,10,1,1,cubic
0.006,7344,5,0,23.7,20.4,20.2,29.0,4.8,881097,14,1,1,cubic
0.006,7344,5,0,24.1,26.9,20.2,29.0,4.4,881097,15,1,1,cubic
0.027,11759,8,0,24.9,26.7,20.2,29.0,3.2,471813,21,1,1,cubic
0.048,11830,8,8640,24.3,20.3,20.2,29.0,3.5,486031,30,1,1,cubic
0.054,11851,8,8640,23.8,20.2,20.2,29.0,3.7,497585,32,1,1,cubic
0.060,11872,8,8640,23.4,20.2,20.2,29.0,3.7,508066,34,1,1,cubic
0.065,11891,8,8640,23.0,20.1,20.1,29.0,3.6,517833,36,1,1,cubic
0.074,11912,8,10080,22.6,20.2,20.1,29.0,3.4,526730,39,1,1,cubic
0.079,11931,8,10080,22.3,20.2,20.1,29.0,3.1,534734,41,1,1,cubic
0.084,11950,8,10080,22.0,20.2,20.1,29.0,2.9,542146,43,1,1,cubic
0.090,11968,8,10080,21.8,20.2,20.1,29.0,2.6,548814,45,1,1,cubic
0.095,11985,8,10080,21.6,20.1,20.1,29.0,2.4,554963,47,1,1,cubic
0.100,12003,8,10080,21.4,20.2,20.1,29.0,2.2,560390,49,1,1,cubic
0.105,12019,8,10080,21.3,20.2,20.1,29.0,1.9,565147,51,1,1,cubic
0.110,12321,8,10080,21.1,20.3,20.1,29.0,1.7,582746,53,1,1,cubic
0.115,12654,8,10080,21.0,20.4,20.1,29.0,1.5,601254,55,1,1,cubic
0.121,12978,9,10080,21.0,20.5,20.1,29.0,1.2,618589,57,1,1,cubic
0.127,13294,9,11520,20.9,20.6,20.1,29.0,1.0,635164,60,1,1,cubic
0.131,13603,9,11520,20.9,20.5,20.1,29.0,0.9,651765,62,1,1,cubic
0.136,13904,9,11520,20.8,20.5,20.1,29.0,0.8,667723,64,1,1,cubic
0.141,14199,9,11520,20.8,20.5,20.1,29.0,0.6,683104,66,1,1,cubic
0.145,14488,10,11520,20.7,20.5,20.1,29.0,0.6,698418,68,1,1,cubic
0.150,14771,10,12960,20.7,20.4,20.1,29.0,0.5,713609,71,1,1,cubic
0.154,15049,10,12960,20.7,20.5,20.1,29.0,0.4,728095,73,1,1,cubic
0.158,15321,10,12960,20.6,20.3,20.1,29.0,0.4,743088,75,1,1,cubic
0.162,15589,10,12960,20.6,20.2,20.1,29.0,0.4,758146,77,1,1,cubic
0.166,15852,11,12960,20.5,20.2,20.1,29.0,0.4,772778,79,1,1,cubic
0.171,16111,11,14400,20.5,20.3,20.1,29.0,0.4,786439,82,1,1,cubic
0.175,16365,11,14400,20.5,20.3,20.1,29.0,0.3,799970,84,1,1,cubic
0.178,16616,11,14400,20.4,20.2,20.1,29.0,0.3,813632,86,1,1,cubic
0.182,16862,11,14400,20.4,20.2,20.1,29.0,0.3,826690,88,1,1,cubic
