      Time     KB/s_in    KB/s_out
  19:38:13         1.0         3.3
  19:38:14        20.5       713.9
  19:38:15        21.2       814.9
  19:38:16        22.6       854.5
  19:38:17        22.0       836.2
  19:38:18        22.6       831.0
  19:38:19        22.1       854.3
  19:38:20        22.2       816.3
  19:38:21        14.3       555.1
  19:38:22        17.2       634.5
  19:38:23         7.2       276.9
  19:38:24        16.8       609.0
  19:38:25         5.9       225.4
  19:38:26        16.1       582.4
  19:38:27        14.3       554.7
  19:38:28        15.5       559.8
  19:38:29         6.2       236.8
  19:38:30        14.8       539.4
  19:38:31        18.0       693.2
  19:38:32        14.4       515.8
  19:38:33        19.8       768.4
  19:38:34        13.4       486.4
  19:38:35        18.3       705.0
  19:38:36        12.8       461.3
  19:38:37        21.9       852.0
  19:38:38        12.6       443.8
  19:38:39        18.4       712.6
  19:38:40        11.8       416.9
  19:38:41        22.0       854.4
  19:38:42        11.4       397.6
  19:38:43        18.8       608.8
  19:38:44        14.0       395.5
  19:38:45        13.8       410.9
  19:38:46        14.3       424.2
  19:38:47        15.5       434.5
  19:38:48        15.4       439.0
  19:38:49        14.4       426.3
  19:38:50        18.2       554.3
  19:38:51        14.6       425.9
  19:38:52        14.0       408.0
  19:38:53        11.6       331.2
  19:38:54        13.0       369.5
  19:38:55        15.1       456.0
  19:38:56        14.7       433.1
  19:38:57        15.9       494.2
  19:38:58        15.5       468.5
  19:38:59        13.8       412.8
  19:39:00        14.9       436.1
  19:39:01        16.5       489.2
  19:39:02        13.5       381.5
  19:39:03        13.9       428.5
  19:39:04        15.2       410.9
  19:39:05        12.8       350.5
  19:39:06        12.5       362.3
  19:39:07        12.0       354.0
  19:39:08         1.6        16.4
  19:39:09        14.8       471.4
  19:39:10        11.7       330.5
  19:39:11        14.7       449.1
  19:39:12        14.2       439.4
  19:39:13        14.4       415.1
  19:39:14        13.4       407.5
  19:39:15        15.8       447.8
  19:39:16        14.5       445.0
  19:39:17        17.3       501.1
  19:39:18         6.1       175.1
  19:39:19        13.2       368.1
  19:39:20        13.6       416.8
  19:39:21        15.5       409.3
  19:39:22        12.9       387.2
  19:39:23        14.9       424.3
  19:39:24        15.9       489.1
  19:39:25        13.7       373.2
  19:39:26        14.8       462.6
  19:39:27        19.6       591.9
  19:39:28        15.4       454.9
  19:39:29        18.1       549.9
  19:39:30        17.4       521.7
  19:39:31        16.2       486.3
  19:39:32        15.2       428.7
  19:39:33        17.2       494.0
  19:39:34        12.9       385.7
  19:39:35        14.1       392.7
  19:39:36        14.6       436.0
  19:39:37        12.7       377.0
  19:39:38        16.9       513.0
  19:39:39        16.8       492.0
  19:39:40        16.4       484.8
  19:39:41        13.7       373.8
  19:39:42        14.6       437.5
  19:39:43        16.2       448.7
  19:39:44        11.7       362.1
  19:39:45        15.1       429.1
